pair,encoder,source,target,n_samples,n_anchors,rel_direction_l1_to_target,rel_direction_rmse_to_target,rel_magnitude_l1_to_target,rel_magnitude_rmse_to_target,memory_target_norm_gap,anchor_direction_js_to_target,target_direction_subspace_residual,capacity_normalized_direction_rmse,diagnostic_rel_direction_z2_mean,diagnostic_rel_magnitude_z_abs_mean,diagnostic_target_direction_std_mean,diagnostic_target_direction_std_min,diagnostic_target_magnitude_std_mean,diagnostic_target_magnitude_std_min,target_text_nll,source_native_nll,target_minus_source_nll,source_hidden_size,target_hidden_size,abs_log_hidden_ratio,prior_same_model_family,prior_cross_model_family,prior_target_param_b,prior_source_param_b,prior_log_param_ratio_target_over_source,prior_param_tier_jump,pair_normalized_direction_rmse,target_readability_z2_mean,target_readability_tail_frac,target_magnitude_tail_frac,target_readability_cross_entropy,source_to_target_anchor_kl,target_readability_energy,source_target_top_anchor_overlap,source_target_direction_entropy_gap,source_target_direction_dispersion_gap,diagnostic_source_direction_entropy_mean,diagnostic_target_direction_entropy,diagnostic_source_direction_std_mean
gpt2:llama3b->qwen3b,gpt2,llama3b,qwen3b,128,512,0.049641097022686154,0.05516804600483738,3.7207565270364285,3.7225530184805393,3.6982675624312833,0.009108380349061918,0.08019340684404597,0.007235515126060192,0.9061016910709441,39.770129293203354,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.45401193847646937,2.352906455344055,3072,2048,0.4054651081065368,0.0,1.0,3.0,3.0,0.0,0.0,0.8047107393315883,0.9122113259509206,0.0006933212280273438,1.0,6.262001235038042,0.038160427793627605,0.001967491589311976,0.062896728515625,0.01492888480424881,1.482178932937193,6.223840780556202,6.208911895751953,0.012731574970530346
gpt2:llama3b->qwen7b,gpt2,llama3b,qwen7b,128,512,0.01496856280573411,0.018901052870205604,3.721897242590785,3.7267818059772253,3.980145885841921,0.0038299741499940865,0.828877508174628,0.002309446563046528,0.12248686066595837,22.409568786621094,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.44930908689275384,2.252678826916963,3072,3584,0.15415067982679323,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.2822537322303206,0.1216807333403267,0.0,1.0,6.23913874104619,0.015297959624149371,0.0019543110593076563,0.0564117431640625,0.013065271079540253,1.4451671517456823,6.223840780556202,6.236906051635742,0.012731574970530346
gpt2:llama8b->llama1b,gpt2,llama8b,llama1b,128,512,0.1344780627405271,0.14362305181566626,4.12035072222352,4.193601556122303,3.6262245746329427,0.03186577881569974,0.01296413567615673,0.018836751328333425,4.016670670360327,42.33283719420433,0.06723786145448685,0.04718389734625816,0.09733225405216217,0.09733225405216217,3.2864207942038774,0.32088883660617284,2.9655319575977046,4096,2048,0.6931471805575039,1.0,0.0,1.0,8.0,-2.0794415408048357,1.0,1.8495340706835772,4.016040846705437,0.5640954971313477,1.0,6.362060040235519,0.13624663639348,0.0019275665226814453,0.03875732421875,0.09462694078683853,1.8659585853276437,6.225813426077366,6.131186485290527,0.01040490267041605
gpt2:llama8b->llama3b,gpt2,llama8b,llama3b,128,512,0.1445113883819431,0.1533852444263175,4.123419623821974,4.196615729480982,3.475247103255242,0.03379482735181227,0.00966109259024961,0.019101324796305993,4.791643850505352,39.736472487449646,0.06600110232830048,0.04603511095046997,0.10376913845539093,0.10376913100481033,3.0276303105056286,0.3310895763570443,2.6965407341485843,4096,3072,0.28768207245096716,1.0,0.0,3.0,8.0,-0.9808292528033928,1.0,2.007074981033784,4.790138941258192,0.7099237442016602,1.0,6.368622045964003,0.14280863874591887,0.0019274635815236252,0.03948974609375,0.10558990389108658,1.847393528573394,6.225813426077366,6.120223522186279,0.01040490267041605
gpt2:llama8b->mistral7b,gpt2,llama8b,mistral7b,128,512,0.02961721744213719,0.033194212985108607,4.215151991695166,4.361096601933241,5.339912136783823,0.002925662576672039,0.5725126238539815,0.003990760538317847,0.46467317710630596,37.792783975601196,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.3200831444846699,2.2033134155062726,4096,4096,0.0,0.0,1.0,7.0,8.0,-0.13353139260666555,0.0,0.5571495508303301,0.46438431553542614,3.814697265625e-06,1.0,6.238669324666262,0.011769704426114913,0.001954295597897726,0.033447265625,0.01047564297914505,1.5116600852975495,6.226899616420269,6.237375259399414,0.010762402351247147
gpt2:llama8b->qwen1.5b,gpt2,llama8b,qwen1.5b,128,512,0.08441129885613918,0.0909452099003829,4.076518598943949,4.080219941213727,3.517490296275355,0.017104084428865463,0.025706105821882375,0.012395528402375799,1.9991973247379065,42.90019449591637,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.32593637800891884,2.608965037361486,4096,1536,0.9808292530076572,0.0,1.0,1.5,8.0,-1.6739764330300049,1.0,1.2614440970229985,1.9961469871923327,0.039089202880859375,1.0,6.300599630922079,0.07472313824109733,0.0019398224203541758,0.0308990478515625,0.034782525151968,1.7619732593627393,6.225876446813345,6.191093921661377,0.010557765010162257
gpt2:llama8b->qwen3b,gpt2,llama8b,qwen3b,128,512,0.059186572645558044,0.06526278128148988,4.077407065778971,4.080970210954547,3.441920560784638,0.012170853893621825,0.05021657460019924,0.008559480991760566,1.2558109499514103,43.58226588368416,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.3249341477639973,2.481984246056527,4096,2048,0.6931471805575039,0.0,1.0,3.0,8.0,-0.9808292528033928,1.0,0.9791160418027017,1.2538491347804666,0.0030603408813476562,1.0,6.277499251067638,0.051622743834741414,0.0019417968451307388,0.019012451171875,0.01696455106139183,1.6694022881924373,6.225876446813345,6.208911895751953,0.010557765010162257
gpt2:llama8b->qwen7b,gpt2,llama8b,qwen7b,128,512,0.014288084195868578,0.017736739580868743,4.074116894975305,4.078649798408151,3.7193681441713125,0.0034487845659896266,0.6990079311653972,0.00216718362442436,0.10780954052461311,24.530285120010376,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.3234015071648173,2.3785864066448994,4096,3584,0.13353139262417382,0.0,1.0,7.0,8.0,-0.13353139260666555,0.0,0.27424572088855675,0.10748051089467481,0.0,1.0,6.239696469157934,0.013820008345646784,0.0019532301876097335,0.06195068359375,0.011029604822397232,1.6323905070009268,6.225876446813345,6.236906051635742,0.010557765010162257
gpt2:mistral7b->llama1b,gpt2,mistral7b,llama1b,128,512,0.08494808740215376,0.08983051142422482,5.161853265017271,5.171765618026257,3.374632910708897,0.013608149827632587,0.05135484642232768,0.011781639395651413,2.25259380787611,51.588302344083786,0.05816026031970978,0.04653429985046387,0.10005860030651093,0.10005860030651093,3.2864207942038774,0.24720382287341636,3.039216971330461,4096,2048,0.6931471805575039,0.0,1.0,1.0,7.0,-1.9459101481981704,1.0,1.2735449018326968,2.2593160923570395,0.043613433837890625,1.0,6.28322221711278,0.05635247632744722,0.0019485989041641005,0.0861663818359375,0.03239362686872482,1.5399310798129586,6.2268697544932365,6.194476127624512,0.012469312168832403
gpt2:mistral7b->llama3b,gpt2,mistral7b,llama3b,128,512,0.0911134333582595,0.09608030528761446,5.161470033228397,5.171319171786308,3.235529418569058,0.01488329217681894,0.03326959503465332,0.011965043473973628,2.6999744325876236,47.5010290145874,0.05670587718486786,0.04595469310879707,0.10866017639636993,0.10866016894578934,3.0276303105056286,0.24047728488221765,2.787153025623411,4096,3072,0.28768207245096716,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,1.391073241676982,2.7091787587851286,0.126373291015625,1.0,6.288345079869032,0.0614753067784477,0.0019482958705339115,0.1002349853515625,0.0387832447886467,1.5146066345001867,6.2268697544932365,6.18808650970459,0.012469312168832403
gpt2:mistral7b->llama8b,gpt2,mistral7b,llama8b,128,512,0.03333956384449266,0.036849018710199744,5.259208168834448,5.287433512508869,4.035701798973605,0.0033141595595225226,0.2732690137345344,0.004430158046234516,1.308131075464189,4.700455944985151,0.04798778146505356,2.6038948774953496e-11,1.1188719272613525,1.118871808052063,2.9135442646220326,0.2517895749770105,2.661754689645022,4096,4096,0.0,0.0,1.0,8.0,7.0,0.13353139260666547,0.0,0.6119816644937538,1.3093644087202847,0.0036067962646484375,1.0,6.240260921418667,0.013391179803875275,0.001954521865627612,0.1195526123046875,0.008848018944263458,1.347675232814333,6.2268697544932365,6.2357177734375,0.012469312168832403
gpt2:mistral7b->qwen1.5b,gpt2,mistral7b,qwen1.5b,128,512,0.05180925875902176,0.05808807152789086,5.158145125955343,5.167933490127325,3.290960551123135,0.012980934989172965,0.06332610084791668,0.007917210166999422,0.7483806125819683,49.73782300949097,0.06299355626106262,0.04985617473721504,0.10370670258998871,0.10370668768882751,2.9349014153704047,0.2457329616008792,2.6891684537695255,4096,1536,0.9808292530076572,0.0,1.0,1.5,7.0,-1.5404450404233394,1.0,0.7719313585339969,0.7515104101039469,0.0,1.0,6.282279055565596,0.05511589176603593,0.0019466340563667472,0.0505523681640625,0.02670702338218689,1.6262660825125506,6.227163165807724,6.200456142425537,0.012388463896058965
gpt2:mistral7b->qwen3b,gpt2,mistral7b,qwen3b,128,512,0.038136153627419844,0.04374957733671181,5.157320186495781,5.1672416888177395,3.2132253139279783,0.008932521035603713,0.10713497485266998,0.005737936205874717,0.5210738533642143,47.871856927871704,0.05740310996770859,0.048326294869184494,0.10773177444934845,0.10773177444934845,2.806918393820524,0.2492776503204368,2.5576407435000874,4096,2048,0.6931471805575039,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,0.6279453971153375,0.5231530885212123,0.0,1.0,6.26433814316988,0.03717494950979017,0.0019475438621157082,0.0519256591796875,0.010826438665390015,1.5333321408626648,6.227163165807724,6.216336727142334,0.012388463896058965
gpt2:mistral7b->qwen7b,gpt2,mistral7b,qwen7b,128,512,0.025303526243078522,0.02939104837423656,5.262354649603367,5.294891063123941,3.5379872027551755,0.003462869641225552,0.35437773051671684,0.003591178550651634,1.0129816778935492,4.592280138283968,0.054259926080703735,0.0,1.1459132432937622,1.1459132432937622,2.7019879138097167,0.2470293534861412,2.4549585603235755,4096,3584,0.13353139262417382,0.0,1.0,7.0,7.0,0.0,0.0,0.44296994764991904,1.0108512840233743,0.00347900390625,1.0,6.241142716258764,0.013979522213048767,0.0019542127065506065,0.11968994140625,0.007819801568984985,1.4770196133875482,6.227163165807724,6.234982967376709,0.012388463896058965
gpt2:qwen1.5b->llama1b,gpt2,qwen1.5b,llama1b,128,512,0.10204551398055628,0.10988629481289536,4.690403185784817,4.697569578886032,4.7917863833718,0.01878625829704106,0.051806189585477114,0.014412037508011386,2.8155630826950073,51.37763923406601,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,0.9324025129899383,2.354018281213939,1536,2048,0.2876820724501533,0.0,1.0,1.0,1.5,-0.4054651077748311,1.0,1.3580949883598545,2.81719939224422,0.2092885971069336,1.0,6.282073050737381,0.07799802609952167,0.00201484797980811,0.1602325439453125,0.04179919511079788,1.2583155217634858,6.204074986279011,6.162275791168213,0.017908948590047657
gpt2:qwen1.5b->llama3b,gpt2,qwen1.5b,llama3b,128,512,0.11260536022018641,0.12013225519331172,4.689615935087204,4.696917664259672,4.635646841255948,0.01994058689160738,0.04194472709787078,0.014960273613949056,3.484013505280018,47.42373442649841,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,0.9221040727570653,2.1055262377485633,1536,3072,0.6931471805566901,0.0,1.0,3.0,1.5,0.6931471802266119,1.0,1.5030571780123678,3.486922837793827,0.3581819534301758,1.0,6.286562241613865,0.08248729765182361,0.0020163135377515573,0.1789398193359375,0.048278458416461945,1.242683608662118,6.204074986279011,6.155796527862549,0.017908948590047657
gpt2:qwen1.5b->llama8b,gpt2,qwen1.5b,llama8b,128,512,0.025252264051232487,0.031216288232826628,4.691227834671736,4.700196500867605,5.250256165280007,0.0093681757862214,0.7504501198418438,0.0037529653523705217,0.42454092018306255,36.47774276137352,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,0.9226001775823534,1.9909440870396793,1536,4096,0.9808292530076573,0.0,1.0,8.0,1.5,1.6739764330300049,2.0,0.4750867515876489,0.4255194410216063,0.002044677734375,1.0,6.2414900958538055,0.037415071652503684,0.0019490221284286235,0.0331268310546875,0.0331495925784111,0.9832461758287856,6.204074986279011,6.237224578857422,0.017908948590047657
gpt2:qwen1.5b->mistral7b,gpt2,qwen1.5b,mistral7b,128,512,0.028468109652749263,0.03511228831484914,4.642356164753437,4.6510249599814415,6.509540735860355,0.008855995278281625,0.5849239476956427,0.004221360352173457,0.5204646205529571,44.62870916724205,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,0.929779612692073,1.5936169472988695,1536,4096,0.9808292530076573,0.0,1.0,7.0,1.5,1.5404450404233394,2.0,0.5481089495319056,0.5209426046349108,0.006081581115722656,1.0,6.238717332482338,0.03560354918590747,0.001954216913873097,0.0503997802734375,0.03421282768249512,1.1515682154374836,6.203113794326782,6.237326622009277,0.015394567592011299
gpt2:qwen1.5b->qwen3b,gpt2,qwen1.5b,qwen3b,128,512,0.05254931192030199,0.062375021108891815,4.713016677647829,4.719565622508526,4.640843566507101,0.017075975192710757,0.13543952978216112,0.00818073942082591,1.0043366458266973,29.658656001091003,0.05838809162378311,0.04814695939421654,0.1589086353778839,0.1589086353778839,2.806918393820524,0.9277067468501627,1.8792116469703615,1536,2048,0.2876820724501533,1.0,0.0,3.0,1.5,0.6931471802266119,1.0,0.8171605547858284,1.006298548541963,0.015147209167480469,1.0,6.272227890789509,0.06667863391339779,0.002018262446654262,0.179412841796875,0.041700392961502075,1.1757836895735128,6.205549269914627,6.163848876953125,0.01801721852098126
gpt2:qwen1.5b->qwen7b,gpt2,qwen1.5b,qwen7b,128,512,0.027057356302975677,0.03322351331007667,4.908114902675152,4.968274336308241,5.117796353297308,0.008304360475449357,0.7544629764743149,0.004059452621670409,40.311968088150024,2.997811395674944,0.053509436547756195,0.0,1.637232780456543,1.6372325420379639,2.7019879138097167,0.9263335219584405,1.7756543918512762,1536,3584,0.8472978603834834,1.0,0.0,7.0,1.5,1.5404450404233394,2.0,0.46519304612054624,40.47109451889992,0.008122444152832031,0.9952659606933594,6.238928060978651,0.033378767635440454,0.0019549028711480787,0.11993408203125,0.03132626414299011,1.0885297691170246,6.205549269914627,6.236875534057617,0.01801721852098126
gpt2:qwen3b->llama1b,gpt2,qwen3b,llama1b,128,512,0.13640580500941724,0.1435253752861172,5.156808961182833,5.157654441893101,5.33465035748668,0.024533285206416622,0.027952116433880292,0.01882394065153419,4.821732543408871,56.48654451966286,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,0.7634229033719748,2.5229978908319026,2048,2048,0.0,0.0,1.0,1.0,3.0,-1.098612288001443,1.0,2.013564474755577,4.812782287597656,0.6922311782836914,1.0,6.322286732494831,0.10725032142363489,0.0019542660056686145,0.0316162109375,0.05276064574718475,2.0414590720572323,6.215036436915398,6.162275791168213,0.008183797584933927
gpt2:qwen3b->llama3b,gpt2,qwen3b,llama3b,128,512,0.1469226545887068,0.15396519552450627,5.156734365969896,5.157648663967848,5.179223297862336,0.02584932312311139,0.022145049268146977,0.019173547090790125,5.741128869354725,52.14746817946434,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,0.7688445958774537,2.258785714628175,2048,3072,0.40546510810653674,0.0,1.0,3.0,3.0,0.0,0.0,2.190383341481792,5.731994368135929,0.8141994476318359,1.0,6.327581133693457,0.1125447082449682,0.0019537486532499315,0.0338592529296875,0.059239909052848816,2.0258271589558645,6.215036436915398,6.155796527862549,0.008183797584933927
gpt2:qwen3b->llama8b,gpt2,qwen3b,llama8b,128,512,0.031073500475031324,0.03640762442955747,5.1568961925804615,5.159352298825979,5.7923826752230525,0.006154149363283068,0.6295082522556186,0.004377091601254585,0.5773151144385338,40.098656207323074,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,0.7640675477450714,2.1494767168769613,2048,4096,0.6931471805575039,0.0,1.0,8.0,3.0,0.9808292528033928,2.0,0.647581181571395,0.5739073404110968,0.00017833709716796875,1.0,6.239960249513388,0.024923835269873962,0.001952105641066737,0.06719970703125,0.02218814194202423,1.766389726122532,6.215036436915398,6.237224578857422,0.008183797584933927
gpt2:qwen3b->mistral7b,gpt2,qwen3b,mistral7b,128,512,0.045088713348377496,0.04956258335732855,5.1067938059568405,5.109176490455866,7.0508886280003935,0.005401061527663842,0.5320918187499046,0.005958641101936898,1.03615746460855,49.093520641326904,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,0.7728834450244904,1.7505131149664521,2048,4096,0.6931471805575039,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.8696350408228074,1.0326349763199687,0.0064830780029296875,1.0,6.239413853734732,0.021650943454005755,0.0019529636556399055,0.097442626953125,0.01956375688314438,1.7814194383917983,6.217762865126133,6.237326622009277,0.008200235723052174
gpt2:qwen3b->qwen1.5b,gpt2,qwen3b,qwen1.5b,128,512,0.11272291745990515,0.12043072970118374,5.184464368969202,5.184866655617952,5.256637437036261,0.028581910752109252,0.026052845118101686,0.01641430628578472,3.3225423973053694,35.473215252161026,0.0629504844546318,0.04916366562247276,0.14615151286125183,0.14615151286125183,2.9349014153704047,0.765237464918755,2.1696639504516497,2048,1536,0.2876820724501533,1.0,0.0,1.5,3.0,-0.6931471802266119,1.0,1.6914193373519695,3.3168692477047443,0.3227424621582031,1.0,6.332081697881222,0.11504036275437102,0.0019575092010200024,0.0572052001953125,0.08863665536046028,2.0389490913834543,6.217041272670031,6.12840461730957,0.008193968242267147
gpt2:qwen3b->qwen7b,gpt2,qwen3b,qwen7b,128,512,0.02308144766720943,0.02833733354054857,5.368976376950741,5.407118123024702,5.660067139193416,0.006074465323763434,0.5951129235327244,0.003462429209659742,1.3920430885627866,3.2792995162308216,0.053509436547756195,0.0,1.637232780456543,1.6372325420379639,2.7019879138097167,0.7688195287482813,1.9331683850614354,2048,3584,0.55961578793333,1.0,0.0,7.0,3.0,0.8472978601967275,1.0,0.45814602928940934,1.4158970201388001,0.00664520263671875,0.9999980926513672,6.241517815738916,0.024476484817569144,0.0019498573510645656,0.0256500244140625,0.019834261387586594,1.8764586855050582,6.217041272670031,6.236875534057617,0.008193968242267147
gpt2:qwen7b->llama1b,gpt2,qwen7b,llama1b,128,512,0.12703503447119147,0.1337092313915491,5.481345985084772,5.485071510076523,5.378449818585068,0.021288778094458394,0.022276117757428437,0.017536513186321753,4.126237314194441,60.04145234823227,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,0.5351521584670991,2.7512686357367784,3584,2048,0.5596157879333301,0.0,1.0,1.0,7.0,-1.9459101481981704,1.0,1.8963237814831173,4.125255197286606,0.5520792007446289,1.0,6.315241180360317,0.09002344467444345,0.001958565178938443,0.0575408935546875,0.06294191256165504,2.1322630820828503,6.225217703729868,6.162275791168213,0.007473415840649977
gpt2:qwen7b->llama3b,gpt2,qwen7b,llama3b,128,512,0.13770150789059699,0.14417265984229743,5.480785198509693,5.484647784382105,5.2225365622434765,0.02259216229140293,0.016338963498128578,0.01795406600351291,4.975388787686825,55.42443087697029,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,0.5381201088894159,2.4895102016162127,3584,3072,0.15415067982679323,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,2.0734607891048276,4.974215969443321,0.7186660766601562,1.0,6.320345472544432,0.0951277632266283,0.0019582761724450393,0.064666748046875,0.06942117586731911,2.116631168981482,6.225217703729868,6.155796527862549,0.007473415840649977
