pair,encoder,source,target,n_samples,n_anchors,rel_direction_l1_to_target,rel_direction_rmse_to_target,rel_magnitude_l1_to_target,rel_magnitude_rmse_to_target,memory_target_norm_gap,anchor_direction_js_to_target,target_direction_subspace_residual,capacity_normalized_direction_rmse,diagnostic_rel_direction_z2_mean,diagnostic_rel_magnitude_z_abs_mean,diagnostic_target_direction_std_mean,diagnostic_target_direction_std_min,diagnostic_target_magnitude_std_mean,diagnostic_target_magnitude_std_min,target_text_nll,source_native_nll,target_minus_source_nll,source_hidden_size,target_hidden_size,abs_log_hidden_ratio,prior_same_model_family,prior_cross_model_family,prior_target_param_b,prior_source_param_b,prior_log_param_ratio_target_over_source,prior_param_tier_jump,pair_normalized_direction_rmse,target_readability_z2_mean,target_readability_tail_frac,target_magnitude_tail_frac,target_readability_cross_entropy,source_to_target_anchor_kl,target_readability_energy,source_target_top_anchor_overlap,source_target_direction_entropy_gap,source_target_direction_dispersion_gap,diagnostic_source_direction_entropy_mean,diagnostic_target_direction_entropy,diagnostic_source_direction_std_mean
gpt2:qwen3b->llama1b,gpt2,qwen3b,llama1b,128,512,0.131936714053154,0.13897784519940615,5.2868071384727955,5.288742318749428,5.464648539666086,0.023253008374013007,0.029044717812212184,0.018227513460226264,4.510613963007927,57.91051599383354,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,1.3327379645779729,1.9536828296259046,2048,2048,0.0,0.0,1.0,1.0,3.0,-1.098612288001443,1.0,1.9300715284677206,4.503821764141321,0.6369705200195312,1.0,6.316733077168465,0.10021000058623031,0.0019600299310695846,0.03643798828125,0.05424731224775314,1.9550745405488967,6.216523103415966,6.162275791168213,0.008922185501432978
gpt2:qwen3b->llama3b,gpt2,qwen3b,llama3b,128,512,0.14255354169290513,0.14946609979961067,5.2868762165308,5.288866654038429,5.309365093242377,0.02467170447926037,0.022366519333445467,0.018613267064818098,5.3989994786679745,53.46352717280388,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,1.3382224407978356,1.689407869707793,2048,3072,0.40546510810653674,0.0,1.0,3.0,3.0,0.0,0.0,2.1042985916892816,5.390759013593197,0.7757377624511719,1.0,6.322302967309952,0.10577984526753426,0.001958653454494197,0.040740966796875,0.060726575553417206,1.9394426274475287,6.216523103415966,6.155796527862549,0.008922185501432978
gpt2:qwen3b->llama8b,gpt2,qwen3b,llama8b,128,512,0.027333447826094925,0.03273535630432889,5.286026392132044,5.289538353681564,5.921512857079506,0.0058169816293229815,0.634107565972954,0.003935594683497891,0.4651940162293613,41.10273835062981,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,1.3356725722551346,1.577871692366898,2048,4096,0.6931471805575039,0.0,1.0,8.0,3.0,0.9808292528033928,2.0,0.5750319817496731,0.4629940805025399,3.24249267578125e-05,1.0,6.239938199520111,0.023415103190927766,0.0019521238045854261,0.059722900390625,0.02070147544145584,1.6800051946141963,6.216523103415966,6.237224578857422,0.008922185501432978
gpt2:qwen3b->mistral7b,gpt2,qwen3b,mistral7b,128,512,0.04170202964451164,0.04613990872167051,5.239110957831144,5.242569055408239,7.183205741457641,0.005169600452063605,0.5452910694293678,0.005547151458316995,0.8992474041879177,50.36553445458412,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,1.3370105908252299,1.1863859691657126,2048,4096,0.6931471805575039,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.7957535856660859,0.8971062088385224,0.00324249267578125,1.0,6.238951552659273,0.020792597118997946,0.001953837119799573,0.061065673828125,0.0191677026450634,1.6644016756535627,6.218158919364214,6.237326622009277,0.009218209284881596
gpt2:qwen3b->qwen1.5b,gpt2,qwen3b,qwen1.5b,128,512,0.10895750776398927,0.11651479627471417,5.3155216835439205,5.317033112049103,5.387694757897407,0.02739275673229713,0.02889238415809814,0.015880577636823604,3.1041105426847935,36.36993736028671,0.0629504844546318,0.04916366562247276,0.14615151286125183,0.14615151286125183,2.9349014153704047,1.3381421072408557,1.596759308129549,2048,1536,0.2876820724501533,1.0,0.0,1.5,3.0,-0.6931471802266119,1.0,1.6123561622985458,3.100039506331086,0.2818756103515625,1.0,6.3258127719163895,0.10900622414192185,0.001966083458682988,0.031036376953125,0.08840196579694748,1.9154689144862886,6.216806583106518,6.12840461730957,0.009270882939745206
gpt2:qwen3b->qwen7b,gpt2,qwen3b,qwen7b,128,512,0.020981248788302764,0.025924352506990544,5.497141186147928,5.5331081710755825,5.7902663461863995,0.005910141800995916,0.6314636659808457,0.003167596387757455,1.9088143343105912,3.3575808946043253,0.053509436547756195,0.0,1.637232780456543,1.6372325420379639,2.7019879138097167,1.341223044320941,1.3607648694887757,2048,3584,0.55961578793333,1.0,0.0,7.0,3.0,0.8472978601967275,1.0,0.4121201835448034,1.9490993553772569,0.00711822509765625,0.9999980926513672,6.240666288882494,0.02385970571776852,0.0019514757013894268,0.026885986328125,0.020068950951099396,1.752978508607893,6.216806583106518,6.236875534057617,0.009270882939745206
gpt2:qwen7b->llama1b,gpt2,qwen7b,llama1b,128,512,0.12850111268926412,0.1351312337210402,5.896605368703604,5.899280454963446,5.793709200806916,0.021679184093954973,0.021353529547923245,0.017723014614402482,4.217925012111664,64.59011372923851,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,1.0445989756844938,2.2418218185193837,3584,2048,0.5596157879333301,0.0,1.0,1.0,7.0,-1.9459101481981704,1.0,1.9354261679211364,4.219046346843243,0.5859813690185547,1.0,6.317606665194035,0.09247540828073397,0.0019561145254556322,0.051361083984375,0.06285548582673073,2.2269571277245563,6.225131276994944,6.162275791168213,0.006798200811317656
gpt2:qwen7b->llama3b,gpt2,qwen7b,llama3b,128,512,0.1391781735001132,0.14564276114106178,5.897417511790991,5.900227252393961,5.63916878355667,0.02309958907426335,0.01560076709574787,0.018137140213135845,5.080970589071512,59.63762357831001,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,1.0482289481442422,1.9794013623613864,3584,3072,0.15415067982679323,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,2.11545627608646,5.081477236002684,0.7424278259277344,1.0,6.323318097740412,0.09818679885938764,0.001955050922333612,0.0809326171875,0.06933474913239479,2.211325214623188,6.225131276994944,6.155796527862549,0.006798200811317656
gpt2:qwen7b->llama8b,gpt2,qwen7b,llama8b,128,512,0.02276776367216371,0.027027741103665903,5.896900996565819,5.8997887670993805,6.251649777870625,0.003605334592066356,0.565145440865308,0.0032493990047231794,0.3157367561943829,45.852735966444016,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,1.0417675874195993,1.8717766772024333,3584,4096,0.13353139262417382,0.0,1.0,8.0,7.0,0.13353139260666547,0.0,0.4947284691226684,0.3161898658145219,0.0,1.0,6.239606115967035,0.014474791270913556,0.00195275827718433,0.021484375,0.012093301862478256,1.951887781789856,6.225131276994944,6.237224578857422,0.006798200811317656
gpt2:qwen7b->mistral7b,gpt2,qwen7b,mistral7b,128,512,0.038740412826882675,0.04197668650886044,5.889802675694227,6.002123363316059,7.511535252444446,0.00331931009714026,0.485155618051067,0.005046629788272153,0.7453017393127084,56.62087833881378,0.048695340752601624,0.04637666419148445,0.10402174293994904,0.10402174293994904,2.5233965599909425,1.0427388495299965,1.480657710460946,3584,4096,0.13353139262417382,0.0,1.0,7.0,7.0,0.0,0.0,0.7567391155771483,0.7458281251601875,1.71661376953125e-05,1.0,6.239695098251104,0.013276939433126245,0.0019524128611010383,0.063385009765625,0.010908450931310654,1.969144570598058,6.226418171077967,6.237326622009277,0.0067967021495860536
gpt2:qwen7b->qwen1.5b,gpt2,qwen7b,qwen1.5b,128,512,0.10522462177323177,0.1126623855670914,6.117066644132137,6.310879711061716,5.712893273681402,0.02643273869762197,0.020082977585843764,0.01535550692231032,2.8532962426543236,41.85428082942963,0.0629504844546318,0.04916366562247276,0.14615151286125183,0.14615151286125183,2.9349014153704047,1.0397558119148016,1.8951456034556031,3584,1536,0.8472978603834834,1.0,0.0,1.5,7.0,-1.5404450404233394,1.0,1.6158681853419166,2.853109274059534,0.1870861053466797,1.0,6.327439416199923,0.10280655405949801,0.0019499320260365494,0.022857666015625,0.09622825309634209,2.229906153144507,6.224632870405912,6.12840461730957,0.006769593121134676
gpt2:qwen7b->qwen3b,gpt2,qwen7b,qwen3b,128,512,0.0776693974621594,0.08489756274502724,6.119910329580307,6.310267265886068,5.643563598860055,0.01930572057608515,0.03565154134412296,0.011134662977793816,1.8514712825417519,38.51212826371193,0.05838809162378311,0.04814695939421654,0.1589086353778839,0.1589086353778839,2.806918393820524,1.0391415494959801,1.767776844324544,3584,2048,0.5596157879333301,1.0,0.0,3.0,7.0,-0.8472978601967274,1.0,1.3028500914966057,1.8511809008195996,0.02266693115234375,1.0,6.299105498939753,0.0744725976837799,0.0019513969500621897,0.022857666015625,0.0607839934527874,2.1546696677225996,6.224632870405912,6.163848876953125,0.006769593121134676
llama1b:llama1b->llama3b,llama1b,llama1b,llama3b,128,512,0.15365938609465957,0.16103390918578953,3.9288302045315504,3.929093534126878,3.773187499959022,0.0295032822759822,0.015583218912070151,0.020053825999242218,5.788800813257694,37.942584961652756,0.06417271494865417,0.04600384086370468,0.10354672372341156,0.10354671627283096,3.0276303105056286,0.2051085352213704,2.822521775284258,2048,3072,0.40546510810653674,1.0,0.0,3.0,1.0,1.098612288001443,2.0,1.9675710835613163,5.788800813257694,0.8085899353027344,1.0,6.3468304090201855,0.12744358752388507,0.001952522146893898,0.041839599609375,0.08601688593626022,1.2896366505288996,6.2193868085742,6.1333699226379395,0.017671285939286463
llama1b:llama1b->llama8b,llama1b,llama1b,llama8b,128,512,0.02350478466541972,0.028830768962507136,3.9759698137640953,3.999958984553814,4.417918857652694,0.005215991757722804,0.7277087061665952,0.0034661672839343565,1.0415876214392483,4.961276531219482,0.047761958092451096,2.7864276858080572e-11,0.8014005422592163,0.8014005422592163,2.9135442646220326,0.2051085352213704,2.7084357294006622,2048,4096,0.6931471805575039,1.0,0.0,8.0,1.0,2.0794415408048357,2.0,0.43896407669191967,1.0415876214392483,0.0018939971923828125,1.0,6.238778591156006,0.02094833055161871,0.001953475267328031,0.109100341796875,0.019868329167366028,0.9804713315568332,6.21783022582531,6.237698554992676,0.01791713981947396
llama1b:llama1b->mistral7b,llama1b,llama1b,mistral7b,128,512,0.036777654371690005,0.04202293770504184,3.8484891429543495,3.851386396214366,5.635709640104324,0.005183331777516287,0.5995198981836438,0.005052190319219325,0.7418980882503092,34.50530889630318,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.2051085352213704,2.318288024769572,2048,4096,0.6931471805575039,0.0,1.0,7.0,1.0,1.9459101481981704,2.0,0.6296044111632525,0.7418980882503092,0.0025806427001953125,1.0,6.2383823581039906,0.02082500520918984,0.001954784347617533,0.06365966796875,0.019817903637886047,1.0003799427813025,6.217557355761528,6.237375259399414,0.017945498635526747
llama1b:llama1b->qwen1.5b,llama1b,llama1b,qwen1.5b,128,512,0.09032143093645573,0.09723209484945983,3.9144308269023895,3.915441608056426,3.8130475846119225,0.0180876039667055,0.04073563180281781,0.013252409826192533,2.319139873608947,41.19442689418793,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.2051085352213704,2.7297928801490343,2048,1536,0.2876820724501533,0.0,1.0,1.5,1.0,0.405465107774831,1.0,1.2206565492290333,2.319139873608947,0.11787986755371094,1.0,6.296850573271513,0.07951700681587681,0.0019483976575429551,0.05316162109375,0.026239652186632156,1.2191760093654327,6.217333573848009,6.191093921661377,0.018167953690863214
llama1b:llama1b->qwen3b,llama1b,llama1b,qwen3b,128,512,0.06510104218614288,0.07170563231920823,3.9144308231770992,3.915308840572834,3.7365894583053887,0.013242392495158128,0.0762943968293257,0.009404487286423896,1.5429723346605897,41.84026038646698,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.2051085352213704,2.601809858599154,2048,2048,0.0,0.0,1.0,3.0,1.0,1.098612288001443,2.0,0.9661343121441117,1.5429723346605897,0.030544281005859375,1.0,6.273928131908178,0.05659456815919839,0.001949876980688714,0.065185546875,0.008421678096055984,1.1266050381951307,6.217333573848009,6.208911895751953,0.018167953690863214
llama1b:llama1b->qwen7b,llama1b,llama1b,qwen7b,128,512,0.020529389090370387,0.025704729225253686,3.9144308250397444,3.9181514754891396,4.017327037174255,0.0055838295847934205,0.7119603203609586,0.003140761468207988,0.22666120307985693,23.568814158439636,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.2051085352213704,2.4968793785883463,2048,3584,0.55961578793333,0.0,1.0,7.0,1.0,1.9459101481981704,2.0,0.3561075806475405,0.22666120307985693,3.814697265625e-06,1.0,6.239720419049263,0.022386833414202556,0.001953157241587178,0.049713134765625,0.019572477787733078,1.08959325700362,6.217333573848009,6.236906051635742,0.018167953690863214
llama1b:llama3b->llama1b,llama1b,llama3b,llama1b,128,512,0.13205773977097124,0.1390400769887492,4.43564023450017,4.436067711561918,4.591282858047634,0.02404732686409261,0.016863425698829815,0.01823567541421452,4.148969292640686,46.068909376859665,0.06511299312114716,0.04729097709059715,0.0962827205657959,0.0962827205657959,3.2864207942038774,0.16040556723601185,3.1260152269678656,3072,2048,0.4054651081065368,1.0,0.0,1.0,3.0,-1.098612288001443,1.0,1.7806805966020234,4.148969292640686,0.5852031707763672,1.0,6.327528391033411,0.10234613867942244,0.0019730523654288845,0.1092529296875,0.08415671810507774,1.6135196421191065,6.225182261317968,6.141025543212891,0.012969544222869445
llama1b:llama3b->llama8b,llama1b,llama3b,llama8b,128,512,0.015233514372084755,0.01909175139735453,4.482482768595219,4.499955102801323,5.080371520016342,0.003539357101544738,0.7303033620119095,0.0022952979219033527,1.3871910027228296,5.59331139177084,0.047761958092451096,2.7864276858080572e-11,0.8014005422592163,0.8014005422592163,2.9135442646220326,0.16040556723601185,2.753138697386021,3072,4096,0.2876820724509672,1.0,0.0,8.0,3.0,0.9808292528033928,2.0,0.31512544251676344,1.3871910027228296,0.001888275146484375,1.0,6.239016745239496,0.014198722332366742,0.0019530097788447165,0.063079833984375,0.012880567461252213,1.3150165470780357,6.224817987531424,6.237698554992676,0.012822639881051145
llama1b:llama3b->mistral7b,llama1b,llama3b,mistral7b,128,512,0.028363546342006885,0.03253800708625931,4.3722215704619884,4.374918762594461,6.298162302467972,0.0034514659782871604,0.6257522027008235,0.003911868455311873,0.44611699134111404,39.20105943083763,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.16040556723601185,2.3629909927549306,3072,4096,0.2876820724509672,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.5261719908468515,0.44611699134111404,6.4849853515625e-05,1.0,6.238005183637142,0.013847657835867722,0.001955591644218657,0.099029541015625,0.013217728585004807,1.3197265168028158,6.224157530814409,6.237375259399414,0.013039621466305107
llama1b:llama3b->qwen1.5b,llama1b,llama3b,qwen1.5b,128,512,0.08081405656412244,0.08682716160546988,4.421531144529581,4.422753062099218,4.475500246975571,0.014938625012291595,0.03255184585577808,0.011834252171798483,1.8373767025768757,46.531014651060104,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.16040556723601185,2.774495848134393,3072,1536,0.6931471805566901,0.0,1.0,1.5,3.0,-0.6931471802266119,1.0,1.1682576292088411,1.8373767025768757,0.023229598999023438,1.0,6.289609111845493,0.0649677223409526,0.0019579666732170153,0.091522216796875,0.033547431230545044,1.5667128093456997,6.224641352891922,6.191093921661377,0.012834312226914335
llama1b:llama3b->qwen3b,llama1b,llama3b,qwen3b,128,512,0.05559807951794937,0.06113912144792266,4.4215309880673885,4.422584488987923,4.399042120669037,0.010303903014573734,0.06525168148800731,0.00801864611974269,1.1125863986089826,47.260513097047806,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.16040556723601185,2.6465128265845124,3072,2048,0.4054651081065368,0.0,1.0,3.0,3.0,0.0,0.0,0.8875473957437929,1.1125863986089826,0.0019702911376953125,1.0,6.268214996904135,0.04357359730056487,0.0019578885803639423,0.082000732421875,0.015729457139968872,1.474141838175398,6.224641352891922,6.208911895751953,0.012834312226914335
llama1b:llama3b->qwen7b,llama1b,llama3b,qwen7b,128,512,0.014457717283221427,0.018118084451998584,4.421531084924936,4.425173062831163,4.679779699537903,0.0037196370049059624,0.7600641697645187,0.0022137786796318135,0.11252061143750325,26.622068613767624,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.16040556723601185,2.541582346573705,3072,3584,0.15415067982679323,0.0,1.0,7.0,3.0,0.8472978601967275,1.0,0.2710306440354683,0.11252061143750325,0.0,1.0,6.239528808742762,0.014887433506373782,0.0019535463598003844,0.0408935546875,0.01226469874382019,1.4371300569838872,6.224641352891922,6.236906051635742,0.012834312226914335
llama1b:llama8b->llama1b,llama1b,llama8b,llama1b,128,512,0.13657718908507377,0.14534047292545438,4.952406093478203,5.01298101991415,4.458279898855835,0.030545869492925704,0.013703416654607281,0.019061998139079585,4.137822527438402,50.88144561648369,0.06723786145448685,0.04718389734625816,0.09733225405216217,0.09733225405216217,3.2864207942038774,0.34328296908643097,2.9431378251174465,4096,2048,0.6931471805575039,1.0,0.0,1.0,8.0,-2.0794415408048357,1.0,1.8153070043759814,4.137822527438402,0.5997962951660156,1.0,6.356650289148092,0.13031772698741406,0.0019362635312063503,0.0364990234375,0.0951460637152195,1.6567629601072253,6.226332549005747,6.131186485290527,0.01282598142279312
llama1b:llama8b->llama3b,llama1b,llama8b,llama3b,128,512,0.14665231783874333,0.15515781485009938,4.952406171709299,5.012976508587599,4.304233631584793,0.032580545637756586,0.010574491934676189,0.019322065999383374,4.927240248769522,47.72523105144501,0.06600110232830048,0.04603511095046997,0.10376913845539093,0.10376913100481033,3.0276303105056286,0.34328296908643097,2.6843473414191976,4096,3072,0.28768207245096716,1.0,0.0,3.0,8.0,-0.9808292528033928,1.0,1.9683310327287924,4.927240248769522,0.7350311279296875,1.0,6.36355460062623,0.13722202414646745,0.001935283446982794,0.0213623046875,0.10610902681946754,1.6381979033529757,6.226332549005747,6.120223522186279,0.01282598142279312
llama1b:llama8b->mistral7b,llama1b,llama8b,mistral7b,128,512,0.03290056114201434,0.036260410939576104,5.045436758548021,5.167455647140741,6.170196911785752,0.002843319396561128,0.5585789983160794,0.004359392920258917,0.5544186499901116,45.23706439137459,0.04879947751760483,0.04660823941230774,0.1115332543849945,0.11153324693441391,2.5233965599909425,0.34328296908643097,2.1801135909045115,4096,4096,0.0,0.0,1.0,7.0,8.0,-0.13353139260666555,0.0,0.5883555368457869,0.5544186499901116,1.1444091796875e-05,1.0,6.238662905991077,0.011387029684556182,0.001954308809217764,0.0616455078125,0.010099414736032486,1.3358850671641525,6.227275844663382,6.237375259399414,0.012830613108235411
llama1b:llama8b->qwen1.5b,llama1b,llama8b,qwen1.5b,128,512,0.0868905916577205,0.09325662901392207,4.906563103199005,4.909113496541977,4.3475348562933505,0.016468646193970926,0.025437817457714118,0.01271056710868097,2.1061165183782578,51.63536188006401,0.06148760765790939,0.04903706535696983,0.09502331912517548,0.09502331167459488,2.9349014153704047,0.34328296908643097,2.5916184462839738,4096,1536,0.9808292530076572,0.0,1.0,1.5,8.0,-1.6739764330300049,1.0,1.2542306297970118,2.1061165183782578,0.05320167541503906,1.0,6.298124175518751,0.07175635092426091,0.0019432411900197621,0.0345458984375,0.03527391329407692,1.564244119473464,6.226367834955454,6.191093921661377,0.012866035329352599
llama1b:llama8b->qwen3b,llama1b,llama8b,qwen3b,128,512,0.06161545624490827,0.06742291169939563,4.906563181430101,4.908975709229708,4.271076729986817,0.011528479364642408,0.04673324266332202,0.008842790940995477,1.3433082606643438,52.44488525390625,0.05605114996433258,0.04735105484724045,0.09355656802654266,0.09355656057596207,2.806918393820524,0.34328296908643097,2.4636354247340932,4096,2048,0.6931471805575039,0.0,1.0,3.0,8.0,-0.9808292528033928,1.0,0.9783176957808313,1.3433082606643438,0.005825042724609375,1.0,6.275253660976887,0.04888581775594503,0.0019456032096059062,0.0223388671875,0.017455939203500748,1.4716731483031622,6.226367834955454,6.208911895751953,0.012866035329352599
llama1b:llama8b->qwen7b,llama1b,llama8b,qwen7b,128,512,0.014897457433107775,0.018562093973741867,4.906563114374876,4.9097899086773396,4.551814308855683,0.0032487391090398887,0.6934671332128346,0.0022680304861841544,0.11796527850674465,29.54244939982891,0.05401451885700226,0.05000661313533783,0.16608518362045288,0.1660851687192917,2.7019879138097167,0.34328296908643097,2.3587049447232857,4096,3584,0.13353139262417382,0.0,1.0,7.0,8.0,-0.13353139260666555,0.0,0.2775409298584977,0.11796527850674465,0.0,1.0,6.239416681230068,0.013048871951468755,0.0019537655389285646,0.065155029296875,0.010538216680288315,1.4346613671116515,6.226367834955454,6.236906051635742,0.012866035329352599
llama1b:mistral7b->llama1b,llama1b,mistral7b,llama1b,128,512,0.0832092446507886,0.08798419986851513,5.665453035384417,5.6706483364105225,3.8782326923683286,0.012992520685656928,0.050595114182215184,0.011539488075164445,2.16024206019938,56.621350556612015,0.05816026031970978,0.04653429985046387,0.10005860030651093,0.10005860030651093,3.2864207942038774,0.07211824762725882,3.2143025465766186,4096,2048,0.6931471805575039,0.0,1.0,1.0,7.0,-1.9459101481981704,1.0,1.2546837227369931,2.16024206019938,0.03274726867675781,1.0,6.2811706848442554,0.0539558534801472,0.001953333875462704,0.065155029296875,0.032738711684942245,1.581271570130939,6.227214839309454,6.194476127624512,0.011964334211370442
llama1b:mistral7b->llama3b,llama1b,mistral7b,llama3b,128,512,0.08938277413835749,0.0942093362682499,5.665453232824802,5.670609477907419,3.739512532018125,0.014149486894893926,0.033637993183219805,0.01173204852679749,2.5952462162822485,52.139187544584274,0.05670587718486786,0.04595469310879707,0.10866017639636993,0.10866016894578934,3.0276303105056286,0.07211824762725882,2.9555120628783698,4096,3072,0.28768207245096716,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,1.3719096043778098,2.5952462162822485,0.09995651245117188,1.0,6.285725429654121,0.05851058103144169,0.0019541053616194404,0.06414794921875,0.03912832960486412,1.555947124818167,6.227214839309454,6.18808650970459,0.011964334211370442
llama1b:mistral7b->llama8b,llama1b,mistral7b,llama8b,128,512,0.03179952871869318,0.03551894816337153,5.760254338383675,5.777540158480406,4.540693192742765,0.003459308612946188,0.26367760519497097,0.004270250864406102,1.5062768962234259,5.148269649595022,0.04798778146505356,2.6038948774953496e-11,1.1188719272613525,1.118871808052063,2.9135442646220326,0.07211824762725882,2.841426016994774,4096,4096,0.0,0.0,1.0,8.0,7.0,0.13353139260666547,0.0,0.5924551925827587,1.5062768962234259,0.0035381317138671875,1.0,6.241136562079191,0.013921739548095502,0.0019528201892171637,0.055511474609375,0.008502934128046036,1.3890157231323135,6.227214839309454,6.2357177734375,0.011964334211370442
llama1b:mistral7b->qwen1.5b,llama1b,mistral7b,qwen1.5b,128,512,0.049945568112889305,0.05622041065362282,5.661196351051331,5.666308846324682,3.794011755846441,0.012863714182458352,0.06493576231878251,0.007662654226798135,0.6977125336416066,54.588533878326416,0.06299355626106262,0.04985617473721504,0.10370670258998871,0.10370668768882751,2.9349014153704047,0.07211824762725882,2.862783167743146,4096,1536,0.9808292530076572,0.0,1.0,1.5,7.0,-1.5404450404233394,1.0,0.7499094360412805,0.6977125336416066,0.0,1.0,6.282305561006069,0.054893941880436614,0.001947747959093249,0.090057373046875,0.026955407112836838,1.66012427703192,6.227411549538374,6.200456142425537,0.011976034002145752
llama1b:mistral7b->qwen3b,llama1b,mistral7b,qwen3b,128,512,0.03634435994899832,0.04196953200153075,5.661196384578943,5.666404791176319,3.7171015134081244,0.008864700626872946,0.10896639281418175,0.005504475971545481,0.47671412816271186,52.548993557691574,0.05740310996770859,0.048326294869184494,0.10773177444934845,0.10773177444934845,2.806918393820524,0.07211824762725882,2.7348001461932654,4096,2048,0.6931471805575039,0.0,1.0,3.0,7.0,-0.8472978601967274,1.0,0.6049300056291659,0.47671412816271186,0.0,1.0,6.2644901387393475,0.037078605993883684,0.0019480056143947877,0.081024169921875,0.011074822396039963,1.5671903353820342,6.227411549538374,6.216336727142334,0.011976034002145752
llama1b:mistral7b->qwen7b,llama1b,mistral7b,qwen7b,128,512,0.023513900450780056,0.027684756758389995,5.759913325309753,5.7809006832540035,4.039463638328016,0.0035584710949478904,0.34592540888115764,0.0033826933760514586,1.2192765232175589,5.026482839137316,0.054259926080703735,0.0,1.1459132432937622,1.1459132432937622,2.7019879138097167,0.07211824762725882,2.629869666182458,4096,3584,0.13353139262417382,0.0,1.0,7.0,7.0,0.0,0.0,0.4179716357103438,1.2192765232175589,0.0034961700439453125,1.0,6.2417224906384945,0.014310900070995558,0.001953129922185326,0.07861328125,0.007571417838335037,1.5108778079069178,6.227411549538374,6.234982967376709,0.011976034002145752
llama1b:qwen1.5b->llama1b,llama1b,qwen1.5b,llama1b,128,512,0.12540810473728925,0.1330985720269382,5.359525483101606,5.3602165803313255,5.460908709093928,0.024654215085320175,0.03476836867048405,0.017456422710231206,4.105651844292879,58.70705711841583,0.06303035467863083,0.04704546183347702,0.09129269421100616,0.09129269421100616,3.2864207942038774,0.4810451199300587,2.8053756742738187,1536,2048,0.2876820724501533,0.0,1.0,1.0,1.5,-0.4054651077748311,1.0,1.846136259784722,4.105651844292879,0.5163440704345703,1.0,6.313975725322962,0.1041796306381002,0.001959834058652632,0.065582275390625,0.04752029851078987,1.9391525083288725,6.209796089679003,6.162275791168213,0.00906538194976747
llama1b:qwen1.5b->llama3b,llama1b,qwen1.5b,llama3b,128,512,0.1359176419209689,0.14350428408943117,5.359525389969349,5.360325638204813,5.30555628798902,0.026063953511766158,0.028624922982999124,0.017870832036717577,4.94226498156786,54.1981925368309,0.06205273047089577,0.04581158608198166,0.09888753294944763,0.09888751804828644,3.0276303105056286,0.4810451199300587,2.54658519057557,1536,3072,0.6931471805566901,0.0,1.0,3.0,1.5,0.6931471802266119,1.0,2.0178300439458208,4.94226498156786,0.6626472473144531,1.0,6.3194057159125805,0.10960962384706363,0.0019585558238759404,0.065399169921875,0.053999561816453934,1.9235205952275045,6.209796089679003,6.155796527862549,0.00906538194976747
llama1b:qwen1.5b->llama8b,llama1b,qwen1.5b,llama8b,128,512,0.02472973190015182,0.03071948917931877,5.3595254085958,5.361801154911518,5.918553678318858,0.007464579826773843,0.6804254637099802,0.0036932378914693626,0.4093967084772885,41.67424660921097,0.04787277802824974,0.04629664495587349,0.1286052167415619,0.1286052167415619,2.9135442646220326,0.4810451199300587,2.432499144691974,1536,4096,0.9808292530076573,0.0,1.0,8.0,1.5,1.6739764330300049,2.0,0.5395236480410066,0.4093967084772885,2.6702880859375e-05,1.0,6.239944078028202,0.030147958648740314,0.0019521489393810043,0.0711669921875,0.027428489178419113,1.664083162394172,6.209796089679003,6.237224578857422,0.00906538194976747
