compressor,metric,n,pearson,spearman
gpt2:llama3b,_z_neg_magnitude_rmse,6,-0.11702839687598002,-0.42857142857142855
gpt2:llama3b,diagnostic_source_direction_std_mean,6,-0.21301492674208664,-0.39466488146729556
gpt2:llama3b,target_text_nll,6,-0.2648862155408895,-0.37142857142857144
gpt2:llama3b,target_minus_source_nll,6,-0.2729067443868229,-0.37142857142857144
gpt2:llama3b,diagnostic_source_direction_entropy_mean,6,0.07516987949653717,0.2125118592516207
gpt2:llama3b,prior_same_model_family,6,0.11681686633106043,0.20701966780270628
gpt2:llama3b,prior_cross_model_family,6,-0.11681686633106042,-0.20701966780270628
gpt2:llama3b,source_target_top_anchor_overlap,6,0.16395664630684784,0.14285714285714285
gpt2:llama3b,_z_top_anchor_overlap,6,0.1639566463068478,0.14285714285714285
gpt2:llama3b,diagnostic_target_direction_std_min,6,-0.1379401001198392,-0.08571428571428572
gpt2:llama3b,target_readability_energy,6,-0.04245152306082828,-0.08571428571428572
gpt2:llama3b,_z_target_readability_energy,6,-0.04245152306082827,-0.08571428571428572
gpt2:llama8b,diagnostic_rel_magnitude_z_abs_mean,6,-0.8741521716927672,-0.9428571428571428
gpt2:llama8b,diagnostic_target_magnitude_std_mean,6,0.8501522904566243,0.9428571428571428
gpt2:llama8b,diagnostic_target_magnitude_std_min,6,0.8501523257459607,0.9428571428571428
gpt2:llama8b,source_target_top_anchor_overlap,6,0.8581413629640133,0.8285714285714286
gpt2:llama8b,_z_top_anchor_overlap,6,0.8581413629640133,0.8285714285714286
gpt2:llama8b,target_hidden_size,6,0.7567156283514465,0.7247137945655605
gpt2:llama8b,abs_log_hidden_ratio,6,-0.7835740873067891,-0.7247137945655605
gpt2:llama8b,_z_target_hidden_size,6,0.7567156283514465,0.7247137945655605
gpt2:llama8b,combined_hidden_source_quality_score,6,0.7555261762384452,0.6571428571428571
gpt2:llama8b,prior_param_tier_jump,6,-0.693021020248435,-0.6210590034081188
gpt2:llama8b,prior_target_param_b,6,0.6541900460184634,0.5590653920196746
gpt2:llama8b,prior_log_param_ratio_target_over_source,6,0.5539764277349623,0.5590653920196746
gpt2:llama8b,_z_prior_target_param_b,6,0.6541900460184635,0.5590653920196746
gpt2:llama8b,_z_log_param_ratio,6,0.5539764277349624,0.5590653920196746
gpt2:llama8b,memory_target_norm_gap,6,0.23736756915399018,0.5428571428571428
gpt2:llama8b,combined_hidden_direction_score,6,0.5636207488125302,0.37142857142857144
gpt2:llama8b,source_native_nll,6,-0.2226553768887721,-0.3142857142857143
gpt2:llama8b,_z_neg_source_native_nll,6,0.22265537688877202,0.3142857142857143
gpt2:llama8b,combined_param_direction_score,6,0.4578542907579477,0.3142857142857143
gpt2:llama8b,combined_ratio_direction_score,6,0.38691197068736033,0.3142857142857143
gpt2:llama8b,diagnostic_source_direction_entropy_mean,6,0.21609095945129134,0.27774602993176545
gpt2:llama8b,rel_magnitude_l1_to_target,6,0.20478392074407678,0.2571428571428571
gpt2:llama8b,rel_magnitude_rmse_to_target,6,0.22344053129433986,0.2571428571428571
gpt2:llama8b,_z_neg_magnitude_rmse,6,-0.22344053129433977,-0.2571428571428571
gpt2:llama8b,prior_same_model_family,6,0.1674507266535523,0.20701966780270628
gpt2:llama8b,prior_cross_model_family,6,-0.1674507266535523,-0.20701966780270628
gpt2:llama8b,rel_direction_l1_to_target,6,-0.2551965584272493,-0.2
gpt2:llama8b,rel_direction_rmse_to_target,6,-0.256559108888756,-0.2
gpt2:llama8b,target_direction_subspace_residual,6,0.7124984229721278,0.2
gpt2:llama8b,capacity_normalized_direction_rmse,6,-0.294532021465846,-0.2
gpt2:llama8b,diagnostic_rel_direction_z2_mean,6,-0.13815750064626509,-0.2
gpt2:llama8b,diagnostic_target_direction_std_mean,6,-0.18025128765494786,-0.2
gpt2:llama8b,target_text_nll,6,-0.19542709329343727,-0.2
gpt2:llama8b,target_minus_source_nll,6,-0.19453984394837365,-0.2
gpt2:llama8b,pair_normalized_direction_rmse,6,-0.30822225816738347,-0.2
gpt2:llama8b,target_readability_z2_mean,6,-0.13795488494897162,-0.2
gpt2:llama8b,source_target_direction_dispersion_gap,6,-0.16106310636252513,-0.2
gpt2:llama8b,_z_neg_direction_rmse,6,0.25655910888875605,0.2
gpt2:llama8b,_z_neg_subspace_residual,6,-0.7124984229721278,-0.2
gpt2:llama8b,_z_neg_pair_norm_direction_rmse,6,0.3082222581673835,0.2
gpt2:llama8b,_z_neg_target_readability_z2,6,0.1379548849489717,0.2
gpt2:llama8b,_z_neg_direction_dispersion_gap,6,0.16106310636252513,0.2
gpt2:llama8b,combined_hidden_js_score,6,0.48610793614689357,0.2
gpt2:llama8b,pair_geometry_compatibility_score,6,0.17206904915102408,0.2
gpt2:llama8b,target_readability_tail_frac,6,0.15161793055219436,-0.14494275891311212
gpt2:llama8b,_z_neg_target_readability_tail,6,-0.15161793055219439,0.14494275891311212
gpt2:llama8b,diagnostic_source_direction_std_mean,6,-0.10631615158492334,-0.09258200997725516
gpt2:llama8b,anchor_direction_js_to_target,6,-0.17468310575380766,-0.08571428571428572
gpt2:llama8b,diagnostic_target_direction_std_min,6,0.20352320753146602,-0.08571428571428572
gpt2:llama8b,target_readability_cross_entropy,6,-0.18791736646375543,-0.08571428571428572
gpt2:llama8b,source_to_target_anchor_kl,6,-0.18895257345509756,-0.08571428571428572
gpt2:llama8b,target_readability_energy,6,0.278202441183854,0.08571428571428572
gpt2:llama8b,source_target_direction_entropy_gap,6,0.03570233518071665,-0.08571428571428572
gpt2:llama8b,diagnostic_target_direction_entropy,6,0.12445018443196297,0.08571428571428572
gpt2:llama8b,_z_neg_anchor_js,6,0.17468310575380766,0.08571428571428572
gpt2:llama8b,_z_neg_target_readability_ce,6,0.18791736646375543,0.08571428571428572
gpt2:llama8b,_z_neg_source_to_target_kl,6,0.1889525734550975,0.08571428571428572
gpt2:llama8b,_z_target_readability_energy,6,0.2782024411838539,0.08571428571428572
gpt2:llama8b,_z_neg_direction_entropy_gap,6,-0.035702335180716645,0.08571428571428572
gpt2:mistral7b,rel_magnitude_rmse_to_target,6,0.6031213333731713,0.7714285714285715
gpt2:mistral7b,diagnostic_target_direction_std_min,6,-0.619413867163169,-0.7714285714285715
gpt2:mistral7b,source_native_nll,6,-0.6789978563312505,-0.7714285714285715
gpt2:mistral7b,_z_neg_magnitude_rmse,6,-0.6031213333731714,-0.7714285714285715
gpt2:mistral7b,_z_neg_source_native_nll,6,0.6789978563312504,0.7714285714285715
gpt2:mistral7b,diagnostic_rel_direction_z2_mean,6,0.4787089611008347,0.6571428571428571
gpt2:mistral7b,target_readability_z2_mean,6,0.46932880159574414,0.6571428571428571
gpt2:mistral7b,_z_neg_target_readability_z2,6,-0.46932880159574414,-0.6571428571428571
gpt2:mistral7b,target_readability_tail_frac,6,0.2813434640268869,0.6377481392176932
gpt2:mistral7b,_z_neg_target_readability_tail,6,-0.2813434640268869,-0.6377481392176932
gpt2:mistral7b,rel_magnitude_l1_to_target,6,0.591789930909148,0.6
gpt2:mistral7b,target_readability_energy,6,0.7439615195502293,0.6
gpt2:mistral7b,source_target_top_anchor_overlap,6,0.8242599102485525,0.6
gpt2:mistral7b,source_target_direction_dispersion_gap,6,-0.38913045878088637,-0.6
gpt2:mistral7b,_z_target_readability_energy,6,0.7439615195502294,0.6
gpt2:mistral7b,_z_top_anchor_overlap,6,0.8242599102485522,0.6
gpt2:mistral7b,_z_neg_direction_dispersion_gap,6,0.38913045878088637,0.6
gpt2:mistral7b,combined_hidden_source_quality_score,6,0.6607725308757899,0.6
gpt2:mistral7b,target_hidden_size,6,0.6579315308283582,0.5217939320872036
gpt2:mistral7b,abs_log_hidden_ratio,6,-0.6968717769859171,-0.5217939320872036
gpt2:mistral7b,_z_target_hidden_size,6,0.6579315308283581,0.5217939320872036
gpt2:mistral7b,diagnostic_rel_magnitude_z_abs_mean,6,-0.5860016067708504,-0.4857142857142857
gpt2:mistral7b,diagnostic_target_magnitude_std_mean,6,0.5970264434168462,0.4857142857142857
gpt2:mistral7b,diagnostic_target_magnitude_std_min,6,0.5970264817334928,0.4857142857142857
gpt2:mistral7b,memory_target_norm_gap,6,0.25441754988039983,0.42857142857142855
gpt2:mistral7b,diagnostic_target_direction_std_mean,6,-0.415158818878449,-0.42857142857142855
gpt2:mistral7b,combined_hidden_js_score,6,0.5927900154867569,0.42857142857142855
gpt2:mistral7b,prior_param_tier_jump,6,-0.5887667234465453,-0.41403933560541256
gpt2:mistral7b,diagnostic_source_direction_entropy_mean,6,-0.1876467403333645,-0.29277002188455997
gpt2:mistral7b,diagnostic_source_direction_std_mean,6,0.18764674033336454,0.29277002188455997
gpt2:mistral7b,prior_target_param_b,6,0.5044425680232433,0.20291986247835694
gpt2:mistral7b,prior_log_param_ratio_target_over_source,6,0.45563501670202633,0.20291986247835694
gpt2:mistral7b,_z_prior_target_param_b,6,0.5044425680232433,0.20291986247835694
gpt2:mistral7b,_z_log_param_ratio,6,0.45563501670202633,0.20291986247835694
gpt2:mistral7b,anchor_direction_js_to_target,6,-0.3486436355719893,0.14285714285714285
gpt2:mistral7b,target_readability_cross_entropy,6,-0.36938195835295135,0.14285714285714285
gpt2:mistral7b,source_to_target_anchor_kl,6,-0.36477091515209553,0.14285714285714285
gpt2:mistral7b,diagnostic_target_direction_entropy,6,0.2781477706403387,-0.14285714285714285
gpt2:mistral7b,_z_neg_anchor_js,6,0.3486436355719893,-0.14285714285714285
gpt2:mistral7b,_z_neg_target_readability_ce,6,0.36938195835295146,-0.14285714285714285
gpt2:mistral7b,_z_neg_source_to_target_kl,6,0.3647709151520956,-0.14285714285714285
gpt2:mistral7b,combined_hidden_direction_score,6,0.5151533447288211,0.08571428571428572
gpt2:mistral7b,combined_param_direction_score,6,0.3666249505091305,-0.08571428571428572
gpt2:mistral7b,combined_ratio_direction_score,6,0.29272914843907033,0.08571428571428572
gpt2:mistral7b,rel_direction_l1_to_target,6,-0.024879960062128812,-0.02857142857142857
gpt2:mistral7b,rel_direction_rmse_to_target,6,-0.047333933832999955,-0.02857142857142857
gpt2:mistral7b,target_direction_subspace_residual,6,0.5723784645360112,0.02857142857142857
gpt2:mistral7b,capacity_normalized_direction_rmse,6,-0.10198752076275071,-0.02857142857142857
gpt2:mistral7b,target_text_nll,6,-0.14766037944816257,0.02857142857142857
gpt2:mistral7b,target_minus_source_nll,6,-0.13964030809784966,0.02857142857142857
gpt2:mistral7b,pair_normalized_direction_rmse,6,-0.002360426597431478,-0.02857142857142857
gpt2:mistral7b,source_target_direction_entropy_gap,6,-0.11086366141834443,-0.02857142857142857
gpt2:mistral7b,_z_neg_direction_rmse,6,0.04733393383299995,0.02857142857142857
gpt2:mistral7b,_z_neg_subspace_residual,6,-0.572378464536011,-0.02857142857142857
gpt2:mistral7b,_z_neg_pair_norm_direction_rmse,6,0.00236042659743156,0.02857142857142857
gpt2:mistral7b,_z_neg_direction_entropy_gap,6,0.11086366141834446,0.02857142857142857
gpt2:mistral7b,pair_geometry_compatibility_score,6,0.17420114189634492,0.02857142857142857
gpt2:qwen1.5b,prior_param_tier_jump,6,0.6312817831968818,0.8783100656536799
gpt2:qwen1.5b,diagnostic_target_direction_std_min,6,-0.8586183996575835,-0.8285714285714286
gpt2:qwen1.5b,target_hidden_size,6,0.5384026049821992,0.7944613465542745
gpt2:qwen1.5b,abs_log_hidden_ratio,6,0.5699011020579973,0.7944613465542745
gpt2:qwen1.5b,prior_target_param_b,6,0.5107852379966261,0.7944613465542745
gpt2:qwen1.5b,prior_log_param_ratio_target_over_source,6,0.41637770110286876,0.7944613465542745
gpt2:qwen1.5b,_z_target_hidden_size,6,0.5384026049821993,0.7944613465542745
gpt2:qwen1.5b,_z_prior_target_param_b,6,0.5107852379966262,0.7944613465542745
gpt2:qwen1.5b,_z_log_param_ratio,6,0.41637770110286887,0.7944613465542745
gpt2:qwen1.5b,rel_direction_l1_to_target,6,-0.39265082029507986,-0.7714285714285715
gpt2:qwen1.5b,rel_direction_rmse_to_target,6,-0.4089973108783136,-0.7714285714285715
gpt2:qwen1.5b,anchor_direction_js_to_target,6,-0.5812532140519461,-0.7714285714285715
gpt2:qwen1.5b,target_direction_subspace_residual,6,0.6934651048676255,0.7714285714285715
gpt2:qwen1.5b,capacity_normalized_direction_rmse,6,-0.4231183115234544,-0.7714285714285715
gpt2:qwen1.5b,pair_normalized_direction_rmse,6,-0.43402386836231843,-0.7714285714285715
gpt2:qwen1.5b,source_to_target_anchor_kl,6,-0.5430792728058218,-0.7714285714285715
gpt2:qwen1.5b,target_readability_energy,6,-0.6164721737064015,-0.7714285714285715
gpt2:qwen1.5b,_z_neg_direction_rmse,6,0.4089973108783136,0.7714285714285715
gpt2:qwen1.5b,_z_neg_anchor_js,6,0.581253214051946,0.7714285714285715
gpt2:qwen1.5b,_z_neg_subspace_residual,6,-0.6934651048676256,-0.7714285714285715
gpt2:qwen1.5b,_z_neg_pair_norm_direction_rmse,6,0.43402386836231843,0.7714285714285715
gpt2:qwen1.5b,_z_neg_source_to_target_kl,6,0.5430792728058219,0.7714285714285715
gpt2:qwen1.5b,_z_target_readability_energy,6,-0.6164721737064016,-0.7714285714285715
gpt2:qwen1.5b,combined_hidden_js_score,6,0.5801543760126705,0.7714285714285715
gpt2:qwen1.5b,combined_param_direction_score,6,0.4724491736296002,0.7714285714285715
gpt2:qwen1.5b,combined_ratio_direction_score,6,0.42727455901588685,0.7714285714285715
gpt2:qwen1.5b,source_target_direction_entropy_gap,6,-0.5487913243517969,-0.7142857142857143
gpt2:qwen1.5b,_z_neg_direction_entropy_gap,6,0.548791324351797,0.7142857142857143
gpt2:qwen1.5b,combined_hidden_source_quality_score,6,0.5348688126018366,0.7142857142857143
gpt2:qwen1.5b,diagnostic_target_direction_std_mean,6,-0.29916830146255385,-0.6571428571428571
gpt2:qwen1.5b,source_target_top_anchor_overlap,6,-0.5909658963109256,-0.6571428571428571
gpt2:qwen1.5b,source_target_direction_dispersion_gap,6,-0.31234951604682,-0.6571428571428571
gpt2:qwen1.5b,_z_top_anchor_overlap,6,-0.5909658963109256,-0.6571428571428571
gpt2:qwen1.5b,_z_neg_direction_dispersion_gap,6,0.31234951604681993,0.6571428571428571
gpt2:qwen1.5b,combined_hidden_direction_score,6,0.5131553669615697,0.6571428571428571
gpt2:qwen1.5b,target_magnitude_tail_frac,6,-0.838986939239538,-0.6546536707079772
gpt2:qwen1.5b,_z_neg_target_magnitude_tail,6,0.8389869392395379,0.6546536707079772
gpt2:qwen1.5b,memory_target_norm_gap,6,0.220457691995526,0.6
gpt2:qwen1.5b,target_readability_tail_frac,6,-0.11426185526616302,-0.6
gpt2:qwen1.5b,target_readability_cross_entropy,6,-0.5306289569580652,-0.6
gpt2:qwen1.5b,_z_neg_target_readability_tail,6,0.11426185526616298,0.6
gpt2:qwen1.5b,_z_neg_target_readability_ce,6,0.5306289569580652,0.6
gpt2:qwen1.5b,diagnostic_target_direction_entropy,6,0.6077501196117568,0.5428571428571428
gpt2:qwen1.5b,diagnostic_rel_magnitude_z_abs_mean,6,-0.5851331686408279,-0.42857142857142855
gpt2:qwen1.5b,diagnostic_target_magnitude_std_mean,6,0.821199864384373,0.42857142857142855
gpt2:qwen1.5b,diagnostic_target_magnitude_std_min,6,0.8211998604109274,0.42857142857142855
gpt2:qwen1.5b,target_text_nll,6,-0.21599112384512673,-0.42857142857142855
gpt2:qwen1.5b,target_minus_source_nll,6,-0.2231071468058457,-0.42857142857142855
gpt2:qwen1.5b,pair_geometry_compatibility_score,6,0.35375038129121283,0.37142857142857144
gpt2:qwen1.5b,source_native_nll,6,0.5917743375813026,0.3142857142857143
gpt2:qwen1.5b,_z_neg_source_native_nll,6,-0.5917743375813007,-0.3142857142857143
gpt2:qwen1.5b,rel_magnitude_l1_to_target,6,0.7200380595990088,0.2571428571428571
gpt2:qwen1.5b,rel_magnitude_rmse_to_target,6,0.7454960601638639,0.2571428571428571
gpt2:qwen1.5b,_z_neg_magnitude_rmse,6,-0.7454960601638638,-0.2571428571428571
gpt2:qwen1.5b,diagnostic_source_direction_entropy_mean,6,-0.032936978756215665,-0.12344267996967354
gpt2:qwen1.5b,diagnostic_rel_direction_z2_mean,6,0.7775458187221427,0.08571428571428572
gpt2:qwen1.5b,target_readability_z2_mean,6,0.7804280642367346,0.08571428571428572
gpt2:qwen1.5b,_z_neg_target_readability_z2,6,-0.7804280642367347,-0.08571428571428572
gpt2:qwen1.5b,diagnostic_source_direction_std_mean,6,0.07982375113500363,-0.06172133998483677
gpt2:qwen1.5b,prior_same_model_family,6,0.11317110021610288,0.0
gpt2:qwen1.5b,prior_cross_model_family,6,-0.11317110021610285,0.0
gpt2:qwen3b,target_text_nll,6,-0.6815170723558388,-0.8857142857142857
gpt2:qwen3b,target_minus_source_nll,6,-0.6849280721058414,-0.8857142857142857
gpt2:qwen3b,target_readability_energy,6,-0.804626747225849,-0.8857142857142857
gpt2:qwen3b,_z_target_readability_energy,6,-0.8046267472258489,-0.8857142857142857
gpt2:qwen3b,combined_ratio_direction_score,6,0.7901416716382107,0.8857142857142857
gpt2:qwen3b,abs_log_hidden_ratio,6,0.696965709508659,0.8116794499134278
gpt2:qwen3b,prior_target_param_b,6,0.7734646840264421,0.8116794499134278
gpt2:qwen3b,prior_log_param_ratio_target_over_source,6,0.8201140642322238,0.8116794499134278
gpt2:qwen3b,_z_prior_target_param_b,6,0.7734646840264421,0.8116794499134278
gpt2:qwen3b,_z_log_param_ratio,6,0.8201140642322239,0.8116794499134278
gpt2:qwen3b,rel_direction_l1_to_target,6,-0.7241918181969925,-0.7714285714285715
gpt2:qwen3b,rel_direction_rmse_to_target,6,-0.7271136227962713,-0.7714285714285715
gpt2:qwen3b,capacity_normalized_direction_rmse,6,-0.7541034790448861,-0.7714285714285715
gpt2:qwen3b,diagnostic_target_direction_std_mean,6,-0.5988958279263966,-0.7714285714285715
gpt2:qwen3b,pair_normalized_direction_rmse,6,-0.7330777462094944,-0.7714285714285715
gpt2:qwen3b,source_target_direction_entropy_gap,6,-0.7217586262469927,-0.7714285714285715
gpt2:qwen3b,source_target_direction_dispersion_gap,6,-0.6147828410959075,-0.7714285714285715
gpt2:qwen3b,_z_neg_direction_rmse,6,0.7271136227962713,0.7714285714285715
gpt2:qwen3b,_z_neg_pair_norm_direction_rmse,6,0.7330777462094944,0.7714285714285715
gpt2:qwen3b,_z_neg_direction_entropy_gap,6,0.7217586262469926,0.7714285714285715
gpt2:qwen3b,_z_neg_direction_dispersion_gap,6,0.6147828410959074,0.7714285714285715
gpt2:qwen3b,combined_hidden_js_score,6,0.7519600427534426,0.7714285714285715
gpt2:qwen3b,combined_param_direction_score,6,0.7641007830397618,0.7714285714285715
gpt2:qwen3b,target_hidden_size,6,0.7213052812640417,0.753702346348183
gpt2:qwen3b,_z_target_hidden_size,6,0.7213052812640417,0.753702346348183
gpt2:qwen3b,diagnostic_target_direction_std_min,6,-0.8356824346916533,-0.7142857142857143
