task,metric,tier,n_groups,top1_hit_rate,mean_regret_at_1,median_regret_at_1,mean_spearman,mean_abs_spearman
T1_select_source,target_readability_z2_mean,L1_pair_compatibility,7,0.0,0.2413089518143358,0.25961787824720306,-0.2110889110889111,0.2824175824175824
T1_select_source,_z_neg_target_readability_z2,other,7,0.0,0.2413089518143358,0.25961787824720306,-0.2110889110889111,0.2824175824175824
T1_select_source,source_target_top_anchor_overlap,L1_pair_compatibility,7,0.0,0.2084877366883977,0.27522837477553913,-0.07732267732267732,0.2763236763236763
T1_select_source,_z_top_anchor_overlap,other,7,0.0,0.2084877366883977,0.27522837477553913,-0.07732267732267732,0.2763236763236763
T1_select_source,combined_ratio_direction_score,L4_composite,7,0.0,0.06156943465019128,0.051088952647243634,0.13296703296703297,0.2668331668331668
T1_select_source,source_hidden_size,other,7,0.0,0.19204627829698126,0.09072202323606315,-0.2628618174509145,0.2628618174509145
T1_select_source,memory_target_norm_gap,other,7,0.0,0.20404620474745358,0.09709253928933193,-0.04055944055944056,0.25834165834165834
T1_select_source,prior_source_param_b,other,7,0.0,0.19204627829698126,0.09072202323606315,-0.2546613057926338,0.2546613057926338
T1_select_source,pair_geometry_compatibility_score,L1_pair_compatibility,7,0.0,0.10905729004066864,0.08279100925399259,0.019180819180819184,0.202997002997003
T1_select_source,diagnostic_target_direction_std_min,other,7,0.0,0.10847680605642288,0.05381681434465557,0.0962847503072176,0.12387358171209004
T2_select_target,target_magnitude_tail_frac,L1_pair_compatibility,2,1.0,0.0,0.0,0.6546536707079772,0.6546536707079772
T2_select_target,_z_neg_target_magnitude_tail,other,2,1.0,0.0,0.0,0.6546536707079772,0.6546536707079772
T2_select_target,rel_direction_l1_to_target,L1_mechanism,14,0.7857142857142857,0.07135073442796482,0.0,0.46530612244897956,0.4857142857142857
T2_select_target,rel_direction_rmse_to_target,L1_mechanism,14,0.7857142857142857,0.07135073442796482,0.0,0.46530612244897956,0.4857142857142857
T2_select_target,capacity_normalized_direction_rmse,L1_mechanism,14,0.7857142857142857,0.07135073442796482,0.0,0.46530612244897956,0.4857142857142857
T2_select_target,pair_normalized_direction_rmse,L1_pair_compatibility,14,0.7857142857142857,0.07135073442796482,0.0,0.46530612244897956,0.4857142857142857
T2_select_target,_z_neg_direction_rmse,other,14,0.7857142857142857,0.07135073442796482,0.0,0.46530612244897956,0.4857142857142857
T2_select_target,_z_neg_pair_norm_direction_rmse,other,14,0.7857142857142857,0.07135073442796482,0.0,0.46530612244897956,0.4857142857142857
T2_select_target,diagnostic_rel_magnitude_z_abs_mean,other,14,0.7142857142857143,0.17465537717594307,0.0,0.5387755102040817,0.6612244897959183
T2_select_target,diagnostic_target_magnitude_std_mean,other,14,0.7142857142857143,0.17465537717594307,0.0,0.5387755102040817,0.6612244897959183
T2_select_target,diagnostic_target_magnitude_std_min,other,14,0.7142857142857143,0.17465537717594307,0.0,0.5387755102040817,0.6612244897959183
T2_select_target,combined_ratio_direction_score,L4_composite,14,0.7142857142857143,0.14188472357261755,0.0,0.5224489795918367,0.5346938775510204
T2_select_target,combined_param_direction_score,L4_composite,14,0.5714285714285714,0.22186818586618767,0.0,0.5102040816326531,0.5224489795918367
T2_select_target,pair_geometry_compatibility_score,L1_pair_compatibility,14,0.5,0.20216105332771678,0.0003086055568908286,0.39591836734693875,0.4163265306122449
T2_select_target,diagnostic_rel_direction_z2_mean,other,14,0.42857142857142855,0.2772410168785505,0.19749036921312457,0.17959183673469387,0.40408163265306124
T2_select_target,target_readability_z2_mean,L1_pair_compatibility,14,0.42857142857142855,0.2772410168785505,0.19749036921312457,0.17959183673469387,0.40408163265306124
T2_select_target,_z_neg_target_readability_z2,other,14,0.42857142857142855,0.2772410168785505,0.19749036921312457,0.17959183673469387,0.40408163265306124
T2_select_target,target_hidden_size,L0_baseline,14,0.35714285714285715,0.30019777670341535,0.2384312065093503,0.7455823290292016,0.7455823290292016
T2_select_target,_z_target_hidden_size,L0_baseline,14,0.35714285714285715,0.30019777670341535,0.2384312065093503,0.7455823290292016,0.7455823290292016
T2_select_target,combined_hidden_source_quality_score,L4_composite,14,0.35714285714285715,0.30145280369254107,0.2384312065093503,0.7304276475124016,0.7304276475124016
T2_select_target,prior_target_param_b,L0_baseline,14,0.35714285714285715,0.30019777670341535,0.2384312065093503,0.6585501499468484,0.6585501499468484
T2_select_target,prior_log_param_ratio_target_over_source,L3_discrete,14,0.35714285714285715,0.30019777670341535,0.2384312065093503,0.6585501499468484,0.6585501499468484
T2_select_target,_z_prior_target_param_b,L0_baseline,14,0.35714285714285715,0.30019777670341535,0.2384312065093503,0.6585501499468484,0.6585501499468484
T2_select_target,_z_log_param_ratio,other,14,0.35714285714285715,0.30019777670341535,0.2384312065093503,0.6585501499468484,0.6585501499468484
T2_select_target,combined_hidden_direction_score,L4_composite,14,0.35714285714285715,0.30019777670341535,0.2384312065093503,0.5510204081632654,0.5510204081632654
T2_select_target,target_readability_tail_frac,L1_pair_compatibility,14,0.35714285714285715,0.31097504075125276,0.2384312065093503,0.3088633284538157,0.5159244126154043
T2_select_target,_z_neg_target_readability_tail,other,14,0.35714285714285715,0.31097504075125276,0.2384312065093503,0.3088633284538157,0.5159244126154043
T2_select_target,anchor_direction_js_to_target,L1_mechanism,14,0.35714285714285715,0.29732338582115725,0.26125891170550863,0.4244897959183674,0.4448979591836735
T2_select_target,_z_neg_anchor_js,other,14,0.35714285714285715,0.29732338582115725,0.26125891170550863,0.4244897959183674,0.4448979591836735
T2_select_target,source_target_top_anchor_overlap,L1_pair_compatibility,14,0.35714285714285715,0.38923676142057134,0.3524277521538481,0.0021004053567011665,0.4429167318873134
T2_select_target,_z_top_anchor_overlap,other,14,0.35714285714285715,0.38923676142057134,0.3524277521538481,0.0021004053567011665,0.4429167318873134
T2_select_target,abs_log_hidden_ratio,other,14,0.2857142857142857,0.5350939504613657,0.5471271497440475,0.10332489444746822,0.7694769054196441
T2_select_target,source_target_direction_dispersion_gap,L1_pair_compatibility,14,0.2857142857142857,0.35019416814539667,0.4319223818315804,0.5438775510204081,0.5438775510204081
T2_select_target,_z_neg_direction_dispersion_gap,other,14,0.2857142857142857,0.35019416814539667,0.4319223818315804,0.5438775510204081,0.5438775510204081
T2_select_target,diagnostic_target_direction_std_min,other,14,0.2857142857142857,0.5699053893376538,0.5620398592361296,-0.5142857142857143,0.5428571428571429
T2_select_target,source_to_target_anchor_kl,L1_pair_compatibility,14,0.2857142857142857,0.3399156930287138,0.47555451119151526,0.4244897959183674,0.4448979591836735
T2_select_target,_z_neg_source_to_target_kl,other,14,0.2857142857142857,0.3399156930287138,0.47555451119151526,0.4244897959183674,0.4448979591836735
T2_select_target,source_target_direction_entropy_gap,L1_pair_compatibility,14,0.2857142857142857,0.3970471441323787,0.41234896462585424,0.36224489795918363,0.4336734693877551
T2_select_target,_z_neg_direction_entropy_gap,other,14,0.2857142857142857,0.3970471441323787,0.41234896462585424,0.36224489795918363,0.4336734693877551
T2_select_target,target_readability_cross_entropy,L1_pair_compatibility,14,0.21428571428571427,0.4282863173028386,0.5438312067854991,0.4010204081632653,0.4214285714285714
T2_select_target,diagnostic_target_direction_entropy,other,14,0.21428571428571427,0.378316418444031,0.5134325755157789,0.4010204081632653,0.4214285714285714
T2_select_target,_z_neg_target_readability_ce,other,14,0.21428571428571427,0.4282863173028386,0.5438312067854991,0.4010204081632653,0.4214285714285714
T2_select_target,combined_hidden_js_score,L4_composite,14,0.14285714285714285,0.4270753768218402,0.5438312067854991,0.5795918367346938,0.5795918367346938
T2_select_target,source_native_nll,L2_text,7,0.14285714285714285,0.823150439758672,0.7579507346237734,-0.2061224489795918,0.5163265306122449
