task,metric,tier,n_groups,top1_hit_rate,mean_regret_at_1,median_regret_at_1,mean_spearman,mean_abs_spearman
T1_select_source,_z_neg_target_magnitude_tail,other,1,0.0,0.09050979611384047,0.09050979611384047,0.361959976488259,0.361959976488259
T1_select_source,prior_param_tier_jump,L3_discrete,5,0.0,0.09609448481908997,0.03988926714779084,0.1947085474770966,0.36195694947851476
T1_select_source,diagnostic_target_direction_std_mean,other,7,0.0,0.2530325559831451,0.1238060902178767,0.11140318653149332,0.3491418472608435
T1_select_source,memory_target_norm_gap,other,7,0.0,0.21317642174746915,0.1238060902178767,0.052947052947052944,0.3186813186813187
T1_select_source,diagnostic_target_direction_std_min,other,7,0.0,0.22373778131447106,0.07434464297686783,0.20324897029738703,0.3130112857437811
T1_select_source,prior_source_param_b,other,7,0.0,0.3161127184476274,0.15806154789898785,-0.2452832454016765,0.28420998982318985
T1_select_source,prior_log_param_ratio_target_over_source,L3_discrete,7,0.0,0.26419117547561694,0.053933781391419355,0.2452832454016765,0.28420998982318985
T1_select_source,_z_log_param_ratio,other,7,0.0,0.26419117547561694,0.053933781391419355,0.2452832454016765,0.28420998982318985
T1_select_source,source_target_direction_entropy_gap,L1_pair_compatibility,7,0.0,0.30669606333430394,0.1238060902178767,-0.25074925074925075,0.2827172827172827
T1_select_source,_z_neg_direction_entropy_gap,other,7,0.0,0.30669606333430394,0.1238060902178767,-0.25074925074925075,0.2827172827172827
T1_select_source,rel_direction_rmse_to_target,L1_mechanism,7,0.0,0.2121455051298089,0.1267509286780849,-0.12987012987012986,0.26973026973026976
T1_select_source,capacity_normalized_direction_rmse,L1_mechanism,7,0.0,0.2121455051298089,0.1267509286780849,-0.12987012987012986,0.26973026973026976
T1_select_source,_z_neg_direction_rmse,other,7,0.0,0.2121455051298089,0.1267509286780849,-0.12987012987012986,0.26973026973026976
T1_select_source,combined_hidden_direction_score,L4_composite,7,0.0,0.2121455051298089,0.1267509286780849,-0.12987012987012986,0.26973026973026976
T1_select_source,combined_param_direction_score,L4_composite,7,0.0,0.2121455051298089,0.1267509286780849,-0.12987012987012986,0.26973026973026976
T1_select_source,target_readability_tail_frac,L1_pair_compatibility,7,0.0,0.21298664379978943,0.1267509286780849,-0.20809192471992025,0.2660339826619782
T1_select_source,_z_neg_target_readability_tail,other,7,0.0,0.21298664379978943,0.1267509286780849,-0.20809192471992025,0.2660339826619782
T1_select_source,anchor_direction_js_to_target,L1_mechanism,7,0.0,0.27840377622050444,0.1267509286780849,-0.2337662337662338,0.26373626373626374
T1_select_source,_z_neg_anchor_js,other,7,0.0,0.27840377622050444,0.1267509286780849,-0.2337662337662338,0.26373626373626374
T1_select_source,combined_hidden_js_score,L4_composite,7,0.0,0.27840377622050444,0.1267509286780849,-0.2337662337662338,0.26373626373626374
T1_select_source,target_readability_cross_entropy,L1_pair_compatibility,7,0.0,0.27786758551518403,0.1267509286780849,-0.04395604395604396,0.2617382617382617
T1_select_source,_z_neg_target_readability_ce,other,7,0.0,0.27786758551518403,0.1267509286780849,-0.04395604395604396,0.2617382617382617
T1_select_source,diagnostic_target_direction_entropy,other,7,0.0,0.20284500159493996,0.053933781391419355,-0.08016006178470114,0.25753612477797466
T1_select_source,source_to_target_anchor_kl,L1_pair_compatibility,7,0.0,0.2263050343729127,0.1267509286780849,-0.21478521478521478,0.24475524475524477
T1_select_source,_z_neg_source_to_target_kl,other,7,0.0,0.2263050343729127,0.1267509286780849,-0.21478521478521478,0.24475524475524477
T1_select_source,pair_normalized_direction_rmse,L1_pair_compatibility,7,0.0,0.2121455051298089,0.1267509286780849,-0.031968031968031975,0.23576423576423577
T1_select_source,_z_neg_pair_norm_direction_rmse,other,7,0.0,0.2121455051298089,0.1267509286780849,-0.031968031968031975,0.23576423576423577
T1_select_source,diagnostic_source_direction_std_mean,other,7,0.0,0.26711372247523363,0.053933781391419355,0.08091908091908093,0.23476523476523475
T1_select_source,diagnostic_rel_direction_z2_mean,other,7,0.0,0.22112189125892828,0.1267509286780849,-0.2337662337662338,0.2337662337662338
T1_select_source,target_readability_z2_mean,L1_pair_compatibility,7,0.0,0.22112189125892828,0.1267509286780849,-0.2337662337662338,0.2337662337662338
T1_select_source,_z_neg_target_readability_z2,other,7,0.0,0.22112189125892828,0.1267509286780849,-0.2337662337662338,0.2337662337662338
T1_select_source,rel_direction_l1_to_target,L1_mechanism,7,0.0,0.2121455051298089,0.1267509286780849,-0.11388611388611389,0.22977022977022976
T1_select_source,abs_log_hidden_ratio,other,7,0.0,0.38915522669123764,0.15806154789898785,-0.11739644108190331,0.2296941073867696
T1_select_source,source_target_direction_dispersion_gap,L1_pair_compatibility,7,0.0,0.27288435741252165,0.06685074425779336,0.06193806193806194,0.22577422577422576
T1_select_source,_z_neg_direction_dispersion_gap,other,7,0.0,0.27288435741252165,0.06685074425779336,0.06193806193806194,0.22577422577422576
T1_select_source,pair_geometry_compatibility_score,L1_pair_compatibility,7,0.0,0.26652417138916124,0.0882393164350811,0.11488511488511488,0.22077922077922077
T1_select_source,diagnostic_source_direction_entropy_mean,other,7,0.0,0.21539572440498753,0.1238060902178767,-0.04495504495504495,0.21078921078921078
T1_select_source,source_hidden_size,other,7,0.0,0.3161127184476274,0.15806154789898785,-0.13101394402234404,0.1638867915499071
T2_select_target,target_hidden_size,L0_baseline,14,0.5714285714285714,0.049116717980348217,0.0,0.6655693363712405,0.7152639965700217
T2_select_target,_z_target_hidden_size,L0_baseline,14,0.5714285714285714,0.049116717980348217,0.0,0.6655693363712405,0.7152639965700217
T2_select_target,prior_target_param_b,L0_baseline,14,0.5714285714285714,0.049116717980348217,0.0,0.5457696095098817,0.5457696095098817
T2_select_target,prior_log_param_ratio_target_over_source,L3_discrete,14,0.5714285714285714,0.049116717980348217,0.0,0.5457696095098817,0.5457696095098817
T2_select_target,_z_prior_target_param_b,L0_baseline,14,0.5714285714285714,0.049116717980348217,0.0,0.5457696095098817,0.5457696095098817
T2_select_target,_z_log_param_ratio,other,14,0.5714285714285714,0.049116717980348217,0.0,0.5457696095098817,0.5457696095098817
T2_select_target,combined_hidden_direction_score,L4_composite,14,0.5714285714285714,0.049116717980348217,0.0,0.45714285714285713,0.473469387755102
T2_select_target,combined_param_direction_score,L4_composite,14,0.5714285714285714,0.05289775632262907,0.0,0.35102040816326535,0.4244897959183674
T2_select_target,source_target_direction_dispersion_gap,L1_pair_compatibility,14,0.5,0.05106345785843087,0.0005233924368865384,0.4122448979591837,0.46530612244897956
T2_select_target,_z_neg_direction_dispersion_gap,other,14,0.5,0.05106345785843087,0.0005233924368865384,0.4122448979591837,0.46530612244897956
T2_select_target,combined_ratio_direction_score,L4_composite,14,0.5,0.06335473397076588,0.010242530273969985,0.34285714285714286,0.43265306122448977
T2_select_target,pair_geometry_compatibility_score,L1_pair_compatibility,14,0.5,0.11949273141385852,0.0005233924368865384,0.15918367346938775,0.39183673469387753
T2_select_target,combined_hidden_source_quality_score,L4_composite,14,0.42857142857142855,0.0612839123036216,0.007245603457842531,0.644592839500417,0.697654063990213
T2_select_target,source_to_target_anchor_kl,L1_pair_compatibility,14,0.42857142857142855,0.05817592710451845,0.010765922710856524,0.24081632653061225,0.34285714285714286
T2_select_target,_z_neg_source_to_target_kl,other,14,0.42857142857142855,0.05817592710451845,0.010765922710856524,0.24081632653061225,0.34285714285714286
T2_select_target,combined_hidden_js_score,L4_composite,14,0.35714285714285715,0.057405150491959815,0.021416490352854256,0.4816326530612245,0.5795918367346938
T2_select_target,diagnostic_rel_direction_z2_mean,other,14,0.35714285714285715,0.16725930209086587,0.03691333342222991,-0.044897959183673466,0.39183673469387753
T2_select_target,target_readability_z2_mean,L1_pair_compatibility,14,0.35714285714285715,0.16725930209086587,0.03691333342222991,-0.044897959183673466,0.39183673469387753
T2_select_target,_z_neg_target_readability_z2,other,14,0.35714285714285715,0.16725930209086587,0.03691333342222991,-0.044897959183673466,0.39183673469387753
T2_select_target,target_readability_tail_frac,L1_pair_compatibility,14,0.35714285714285715,0.15686697567499694,0.03691333342222991,0.05076726812144418,0.3818857931030456
T2_select_target,_z_neg_target_readability_tail,other,14,0.35714285714285715,0.15686697567499694,0.03691333342222991,0.05076726812144418,0.3818857931030456
T2_select_target,anchor_direction_js_to_target,L1_mechanism,14,0.35714285714285715,0.06337149464622392,0.021416490352854256,0.19999999999999998,0.3469387755102041
T2_select_target,_z_neg_anchor_js,other,14,0.35714285714285715,0.06337149464622392,0.021416490352854256,0.19999999999999998,0.3469387755102041
T2_select_target,diagnostic_rel_magnitude_z_abs_mean,other,14,0.2857142857142857,0.16537813618270766,0.047553328134477435,0.4122448979591837,0.563265306122449
T2_select_target,diagnostic_target_magnitude_std_mean,other,14,0.2857142857142857,0.16537813618270766,0.047553328134477435,0.4122448979591837,0.563265306122449
T2_select_target,diagnostic_target_magnitude_std_min,other,14,0.2857142857142857,0.16537813618270766,0.047553328134477435,0.4122448979591837,0.563265306122449
T2_select_target,prior_param_tier_jump,L3_discrete,14,0.2857142857142857,0.10423343375271206,0.05852585446791936,0.06826552288640457,0.47687788465510245
T2_select_target,diagnostic_target_direction_entropy,other,14,0.2857142857142857,0.06206938730927862,0.021416490352854256,0.22040816326530613,0.39999999999999997
T2_select_target,capacity_normalized_direction_rmse,L1_mechanism,14,0.2857142857142857,0.0772802465380357,0.04689802089369177,0.21632653061224488,0.35102040816326535
T2_select_target,pair_normalized_direction_rmse,L1_pair_compatibility,14,0.2857142857142857,0.08103051678672232,0.047553328134477435,0.20816326530612245,0.34285714285714286
T2_select_target,_z_neg_pair_norm_direction_rmse,other,14,0.2857142857142857,0.08103051678672232,0.047553328134477435,0.20816326530612245,0.34285714285714286
T2_select_target,target_magnitude_tail_frac,L1_pair_compatibility,4,0.25,0.13303224337979694,0.0640127616099147,0.19639610121239315,0.3273268353539886
T2_select_target,_z_neg_target_magnitude_tail,other,4,0.25,0.13303224337979694,0.0640127616099147,0.19639610121239315,0.3273268353539886
T2_select_target,abs_log_hidden_ratio,other,14,0.21428571428571427,0.34087980994631245,0.07491048519793514,0.14461591820830647,0.6859640572629689
T2_select_target,target_direction_subspace_residual,L1_mechanism,14,0.21428571428571427,0.0661523713863696,0.026472420993062518,-0.20816326530612245,0.34285714285714286
T2_select_target,_z_neg_subspace_residual,other,14,0.21428571428571427,0.0661523713863696,0.026472420993062518,-0.20816326530612245,0.34285714285714286
T2_select_target,rel_direction_l1_to_target,L1_mechanism,14,0.21428571428571427,0.08437740434030183,0.047553328134477435,0.20408163265306123,0.33877551020408164
T2_select_target,rel_direction_rmse_to_target,L1_mechanism,14,0.21428571428571427,0.08437740434030183,0.047553328134477435,0.20408163265306123,0.33877551020408164
T2_select_target,source_target_direction_entropy_gap,L1_pair_compatibility,14,0.21428571428571427,0.19463591641137706,0.03695492856580862,0.1346938775510204,0.33877551020408164
T2_select_target,_z_neg_direction_rmse,other,14,0.21428571428571427,0.08437740434030183,0.047553328134477435,0.20408163265306123,0.33877551020408164
T2_select_target,_z_neg_direction_entropy_gap,other,14,0.21428571428571427,0.19463591641137706,0.03695492856580862,0.1346938775510204,0.33877551020408164
T2_select_target,diagnostic_target_direction_std_min,other,14,0.14285714285714285,0.35986123742172543,0.3017888786571572,-0.6122448979591837,0.6122448979591837
T2_select_target,target_readability_energy,L1_pair_compatibility,14,0.14285714285714285,0.22851681149426556,0.1026822349374496,-0.09795918367346941,0.4530612244897959
T2_select_target,_z_target_readability_energy,other,14,0.14285714285714285,0.22851681149426556,0.1026822349374496,-0.09795918367346941,0.4530612244897959
T2_select_target,source_native_nll,L2_text,7,0.14285714285714285,0.5508147100839771,0.580744817507551,-0.12653061224489795,0.37142857142857144
T2_select_target,_z_neg_source_native_nll,other,7,0.14285714285714285,0.5508147100839771,0.580744817507551,-0.12653061224489795,0.37142857142857144
T2_select_target,target_readability_cross_entropy,L1_pair_compatibility,14,0.14285714285714285,0.07078036887588615,0.028119139362408452,0.21632653061224488,0.33877551020408164
T2_select_target,_z_neg_target_readability_ce,other,14,0.14285714285714285,0.07078036887588615,0.028119139362408452,0.21632653061224488,0.33877551020408164
T2_select_target,source_target_top_anchor_overlap,L1_pair_compatibility,14,0.14285714285714285,0.23224956554090742,0.03183475869295915,-0.09387755102040816,0.32653061224489793
T2_select_target,_z_top_anchor_overlap,other,14,0.14285714285714285,0.23224956554090742,0.03183475869295915,-0.09387755102040816,0.32653061224489793
T2_select_target,prior_same_model_family,L3_discrete,12,0.08333333333333333,0.3277770521932723,0.18399665523297326,0.13801311186847084,0.5865557254410011
T2_select_target,diagnostic_source_direction_std_mean,other,14,0.07142857142857142,0.41947249847241486,0.34434335240731445,-0.0376872659368352,0.5341718896178244
T2_select_target,prior_cross_model_family,other,12,0.0,0.2629578773538257,0.07655992279769636,-0.13801311186847084,0.5865557254410011
T2_select_target,diagnostic_target_direction_std_mean,other,14,0.0,0.3326972949008236,0.16215663956694454,-0.4448979591836735,0.5020408163265306
T2_select_target,rel_magnitude_rmse_to_target,L1_mechanism,14,0.0,0.29827813756526195,0.09936974849110053,-0.3020408163265306,0.4979591836734694
T2_select_target,_z_neg_magnitude_rmse,other,14,0.0,0.29827813756526195,0.09936974849110053,-0.3020408163265306,0.4979591836734694
T2_select_target,rel_magnitude_l1_to_target,L1_mechanism,14,0.0,0.22587005481153327,0.07262182862308164,-0.1346938775510204,0.4857142857142857
T2_select_target,memory_target_norm_gap,other,14,0.0,0.5278822272626301,0.6410197461150935,-0.4163265306122449,0.4775510204081632
T2_select_target,diagnostic_source_direction_entropy_mean,other,14,0.0,0.2786242607308207,0.13617131454025816,0.210081233797141,0.42929585370583895
T2_select_target,target_text_nll,L2_text,14,0.0,0.09474110700898127,0.040424073958870765,0.04081632653061224,0.20408163265306123
T2_select_target,target_minus_source_nll,L2_text,14,0.0,0.09474110700898127,0.040424073958870765,0.04081632653061224,0.20408163265306123
