compressor,metric,n,pearson,spearman
gpt2:llama8b,combined_ratio_direction_score,6,0.14325918298620977,0.02857142857142857
gpt2:mistral7b,source_target_direction_dispersion_gap,6,-0.56910850344951,-0.8857142857142857
gpt2:mistral7b,_z_neg_direction_dispersion_gap,6,0.56910850344951,0.8857142857142857
gpt2:mistral7b,combined_hidden_source_quality_score,6,0.7229113946352408,0.8857142857142857
gpt2:mistral7b,target_hidden_size,6,0.7199353756287412,0.8406680016960503
gpt2:mistral7b,abs_log_hidden_ratio,6,-0.7189233637973425,-0.8406680016960503
gpt2:mistral7b,_z_target_hidden_size,6,0.7199353756287414,0.8406680016960503
gpt2:mistral7b,diagnostic_target_direction_std_mean,6,-0.5383191997460122,-0.7714285714285715
gpt2:mistral7b,diagnostic_target_direction_std_min,6,-0.576116716530965,-0.7714285714285715
gpt2:mistral7b,source_native_nll,6,-0.8558087714387659,-0.7714285714285715
gpt2:mistral7b,_z_neg_source_native_nll,6,0.8558087714387664,0.7714285714285715
gpt2:mistral7b,combined_hidden_js_score,6,0.5626855997305866,0.7714285714285715
gpt2:mistral7b,diagnostic_rel_direction_z2_mean,6,0.7603919105000915,0.7142857142857143
gpt2:mistral7b,target_readability_z2_mean,6,0.7526136793662462,0.7142857142857143
gpt2:mistral7b,_z_neg_target_readability_z2,6,-0.7526136793662461,-0.7142857142857143
gpt2:mistral7b,diagnostic_source_direction_entropy_mean,6,0.6469819991260257,0.6831300510639732
gpt2:mistral7b,diagnostic_source_direction_std_mean,6,0.6469819991260256,0.6831300510639732
gpt2:mistral7b,rel_magnitude_l1_to_target,6,0.5703670759888224,0.6571428571428571
gpt2:mistral7b,rel_magnitude_rmse_to_target,6,0.5633457109884787,0.6571428571428571
gpt2:mistral7b,memory_target_norm_gap,6,0.5462944098344374,0.6571428571428571
gpt2:mistral7b,_z_neg_magnitude_rmse,6,-0.5633457109884789,-0.6571428571428571
gpt2:mistral7b,target_readability_tail_frac,6,0.4946595696431765,0.6473388749701496
gpt2:mistral7b,_z_neg_target_readability_tail,6,-0.49465956964317687,-0.6473388749701496
gpt2:mistral7b,prior_param_tier_jump,6,-0.5431523207358415,-0.6210590034081188
gpt2:mistral7b,prior_target_param_b,6,0.4697454349905097,0.6087595874350709
gpt2:mistral7b,prior_log_param_ratio_target_over_source,6,0.3521110634945465,0.6087595874350709
gpt2:mistral7b,_z_prior_target_param_b,6,0.4697454349905097,0.6087595874350709
gpt2:mistral7b,_z_log_param_ratio,6,0.3521110634945465,0.6087595874350709
gpt2:mistral7b,diagnostic_rel_magnitude_z_abs_mean,6,-0.5299525268723163,-0.6
gpt2:mistral7b,diagnostic_target_magnitude_std_mean,6,0.5413597260718218,0.6
gpt2:mistral7b,diagnostic_target_magnitude_std_min,6,0.5413597210237554,0.6
gpt2:mistral7b,combined_hidden_direction_score,6,0.4678708144718393,0.4857142857142857
gpt2:mistral7b,source_target_top_anchor_overlap,6,0.18161078833853825,0.37142857142857144
gpt2:mistral7b,_z_top_anchor_overlap,6,0.1816107883385382,0.37142857142857144
gpt2:mistral7b,combined_param_direction_score,6,0.26151865103638977,0.3142857142857143
gpt2:mistral7b,anchor_direction_js_to_target,6,-0.17464524634441062,-0.2
gpt2:mistral7b,target_readability_cross_entropy,6,-0.18495768947170824,-0.2
gpt2:mistral7b,source_to_target_anchor_kl,6,-0.18710247450997536,-0.2
gpt2:mistral7b,target_readability_energy,6,0.25521784452573065,0.2
gpt2:mistral7b,diagnostic_target_direction_entropy,6,0.10869055980384161,0.2
gpt2:mistral7b,_z_neg_anchor_js,6,0.1746452463444107,0.2
gpt2:mistral7b,_z_neg_target_readability_ce,6,0.1849576894717083,0.2
gpt2:mistral7b,_z_neg_source_to_target_kl,6,0.1871024745099753,0.2
gpt2:mistral7b,_z_target_readability_energy,6,0.25521784452573065,0.2
gpt2:mistral7b,combined_ratio_direction_score,6,0.12599808729053,0.2
gpt2:mistral7b,pair_geometry_compatibility_score,6,-0.030240568569581197,0.2
gpt2:mistral7b,rel_direction_l1_to_target,6,0.20348609049576405,-0.08571428571428572
gpt2:mistral7b,rel_direction_rmse_to_target,6,0.16728551459451407,-0.08571428571428572
gpt2:mistral7b,target_direction_subspace_residual,6,0.2915372518095915,0.08571428571428572
gpt2:mistral7b,capacity_normalized_direction_rmse,6,0.11795731079767773,-0.08571428571428572
gpt2:mistral7b,target_text_nll,6,0.22335589199509803,0.08571428571428572
gpt2:mistral7b,target_minus_source_nll,6,0.22982311771811162,0.08571428571428572
gpt2:mistral7b,pair_normalized_direction_rmse,6,0.22258536721379474,-0.08571428571428572
gpt2:mistral7b,source_target_direction_entropy_gap,6,0.16235876352176745,-0.08571428571428572
gpt2:mistral7b,_z_neg_direction_rmse,6,-0.16728551459451413,0.08571428571428572
gpt2:mistral7b,_z_neg_subspace_residual,6,-0.2915372518095915,-0.08571428571428572
gpt2:mistral7b,_z_neg_pair_norm_direction_rmse,6,-0.22258536721379477,0.08571428571428572
gpt2:mistral7b,_z_neg_direction_entropy_gap,6,-0.1623587635217673,0.08571428571428572
gpt2:qwen1.5b,diagnostic_target_direction_std_min,6,-0.32931010880994654,-0.9428571428571428
gpt2:qwen1.5b,prior_param_tier_jump,6,0.5330904238102057,0.6831300510639732
gpt2:qwen1.5b,prior_target_param_b,6,0.42519027242563895,0.6767633692869746
gpt2:qwen1.5b,prior_log_param_ratio_target_over_source,6,0.29347695523165407,0.6767633692869746
gpt2:qwen1.5b,_z_prior_target_param_b,6,0.4251902724256389,0.6767633692869746
gpt2:qwen1.5b,_z_log_param_ratio,6,0.29347695523165407,0.6767633692869746
gpt2:qwen1.5b,combined_param_direction_score,6,0.27592720442946866,0.6571428571428571
gpt2:qwen1.5b,combined_ratio_direction_score,6,0.18481634667869537,0.6571428571428571
gpt2:qwen1.5b,target_magnitude_tail_frac,6,-0.29226370895801906,-0.6546536707079772
gpt2:qwen1.5b,_z_neg_target_magnitude_tail,6,0.2922637089580191,0.6546536707079772
gpt2:qwen1.5b,target_hidden_size,6,0.6673626290185997,0.6473388749701496
gpt2:qwen1.5b,abs_log_hidden_ratio,6,0.6907516657021979,0.6473388749701496
gpt2:qwen1.5b,_z_target_hidden_size,6,0.6673626290185997,0.6473388749701496
gpt2:qwen1.5b,target_direction_subspace_residual,6,0.473362421708309,0.6
gpt2:qwen1.5b,pair_normalized_direction_rmse,6,-0.09386201185896101,-0.6
gpt2:qwen1.5b,target_readability_energy,6,-0.6187840168867469,-0.6
gpt2:qwen1.5b,_z_neg_subspace_residual,6,-0.47336242170830906,-0.6
gpt2:qwen1.5b,_z_neg_pair_norm_direction_rmse,6,0.09386201185896098,0.6
gpt2:qwen1.5b,_z_target_readability_energy,6,-0.6187840168867469,-0.6
gpt2:qwen1.5b,combined_hidden_source_quality_score,6,0.6696748987351431,0.6
gpt2:qwen1.5b,rel_direction_l1_to_target,6,-0.07653132554484962,-0.5428571428571428
gpt2:qwen1.5b,rel_direction_rmse_to_target,6,-0.09346908129572769,-0.5428571428571428
gpt2:qwen1.5b,capacity_normalized_direction_rmse,6,-0.1232978651703256,-0.5428571428571428
gpt2:qwen1.5b,source_target_direction_entropy_gap,6,-0.37299197167366044,-0.5428571428571428
gpt2:qwen1.5b,_z_neg_direction_rmse,6,0.09346908129572769,0.5428571428571428
gpt2:qwen1.5b,_z_neg_direction_entropy_gap,6,0.3729919716736605,0.5428571428571428
gpt2:qwen1.5b,combined_hidden_js_score,6,0.5667247805475393,0.5428571428571428
gpt2:qwen1.5b,diagnostic_target_direction_std_mean,6,-0.28925266405126554,-0.4857142857142857
gpt2:qwen1.5b,source_to_target_anchor_kl,6,-0.3173727723014717,-0.4857142857142857
gpt2:qwen1.5b,source_target_direction_dispersion_gap,6,-0.2976460091560534,-0.4857142857142857
gpt2:qwen1.5b,_z_neg_source_to_target_kl,6,0.31737277230147165,0.4857142857142857
gpt2:qwen1.5b,_z_neg_direction_dispersion_gap,6,0.2976460091560533,0.4857142857142857
gpt2:qwen1.5b,combined_hidden_direction_score,6,0.417720908718383,0.4857142857142857
gpt2:qwen1.5b,diagnostic_rel_magnitude_z_abs_mean,6,0.04001029835347105,-0.37142857142857144
gpt2:qwen1.5b,diagnostic_target_magnitude_std_mean,6,0.26129088413812,0.37142857142857144
gpt2:qwen1.5b,diagnostic_target_magnitude_std_min,6,0.2612908765990065,0.37142857142857144
gpt2:qwen1.5b,memory_target_norm_gap,6,0.37382345458005367,0.3142857142857143
gpt2:qwen1.5b,anchor_direction_js_to_target,6,-0.3599152858696756,-0.3142857142857143
gpt2:qwen1.5b,target_readability_cross_entropy,6,-0.34285167272253075,-0.3142857142857143
gpt2:qwen1.5b,_z_neg_anchor_js,6,0.3599152858696756,0.3142857142857143
gpt2:qwen1.5b,_z_neg_target_readability_ce,6,0.34285167272253075,0.3142857142857143
gpt2:qwen1.5b,rel_magnitude_l1_to_target,6,0.13849249541087605,0.2571428571428571
gpt2:qwen1.5b,rel_magnitude_rmse_to_target,6,0.17253141935784924,0.2571428571428571
gpt2:qwen1.5b,diagnostic_rel_direction_z2_mean,6,0.311356822007767,0.2571428571428571
gpt2:qwen1.5b,target_readability_z2_mean,6,0.31129319836350167,0.2571428571428571
gpt2:qwen1.5b,source_target_top_anchor_overlap,6,-0.5829845536468862,-0.2571428571428571
gpt2:qwen1.5b,diagnostic_target_direction_entropy,6,0.49171343714606375,0.2571428571428571
gpt2:qwen1.5b,_z_neg_magnitude_rmse,6,-0.17253141935784921,-0.2571428571428571
gpt2:qwen1.5b,_z_neg_target_readability_z2,6,-0.3112931983635016,-0.2571428571428571
gpt2:qwen1.5b,_z_top_anchor_overlap,6,-0.5829845536468861,-0.2571428571428571
gpt2:qwen1.5b,pair_geometry_compatibility_score,6,-0.3856525456213618,0.2571428571428571
gpt2:qwen1.5b,target_text_nll,6,0.02076169171483655,-0.2
gpt2:qwen1.5b,target_minus_source_nll,6,0.0197992625966118,-0.2
gpt2:qwen1.5b,source_native_nll,6,0.10264234594365786,0.14285714285714285
gpt2:qwen1.5b,_z_neg_source_native_nll,6,-0.10264234594366278,-0.14285714285714285
gpt2:qwen1.5b,target_readability_tail_frac,6,0.22880214229248905,-0.08571428571428572
gpt2:qwen1.5b,_z_neg_target_readability_tail,6,-0.22880214229248905,0.08571428571428572
gpt2:qwen1.5b,diagnostic_source_direction_entropy_mean,6,-0.44528353644040186,-0.06172133998483677
gpt2:qwen1.5b,diagnostic_source_direction_std_mean,6,-0.3554478550832047,0.06172133998483677
gpt2:qwen1.5b,prior_same_model_family,6,-0.5495317014114796,0.0
gpt2:qwen1.5b,prior_cross_model_family,6,0.5495317014114796,0.0
gpt2:qwen3b,prior_same_model_family,6,0.6282240519845343,0.8280786712108251
gpt2:qwen3b,prior_cross_model_family,6,-0.6282240519845343,-0.8280786712108251
gpt2:qwen3b,diagnostic_rel_magnitude_z_abs_mean,6,-0.4906227857379998,-0.7714285714285715
gpt2:qwen3b,diagnostic_target_magnitude_std_mean,6,0.20155035092173684,0.7714285714285715
gpt2:qwen3b,diagnostic_target_magnitude_std_min,6,0.201550353966299,0.7714285714285715
gpt2:qwen3b,diagnostic_source_direction_std_mean,6,0.6563075419821094,0.6789347398332045
gpt2:qwen3b,rel_magnitude_rmse_to_target,6,0.23052817704839945,0.6571428571428571
gpt2:qwen3b,_z_neg_magnitude_rmse,6,-0.23052817704839942,-0.6571428571428571
gpt2:qwen3b,rel_magnitude_l1_to_target,6,0.24034895737781037,0.5428571428571428
gpt2:qwen3b,diagnostic_target_direction_entropy,6,-0.051132364345615786,-0.5428571428571428
gpt2:qwen3b,memory_target_norm_gap,6,-0.007171106051214223,-0.42857142857142855
gpt2:qwen3b,target_magnitude_tail_frac,6,-0.17550001069300267,-0.3927922024247863
gpt2:qwen3b,_z_neg_target_magnitude_tail,6,0.17550001069300264,0.3927922024247863
gpt2:qwen3b,combined_hidden_source_quality_score,6,0.03278401405472794,-0.37142857142857144
gpt2:qwen3b,combined_ratio_direction_score,6,0.31143017094295744,0.37142857142857144
gpt2:qwen3b,target_hidden_size,6,0.02702003962777682,-0.34786262139146906
gpt2:qwen3b,_z_target_hidden_size,6,0.027020039627776847,-0.34786262139146906
gpt2:qwen3b,anchor_direction_js_to_target,6,-0.0855988364051888,0.3142857142857143
gpt2:qwen3b,diagnostic_rel_direction_z2_mean,6,0.08409225281557928,0.3142857142857143
gpt2:qwen3b,target_readability_z2_mean,6,0.08478180894235762,0.3142857142857143
