target,metric,n,pearson,spearman
llama3b,rel_magnitude_rmse_to_target,12,-0.5500344646422257,-0.5174825174825175
llama3b,_z_neg_magnitude_rmse,12,0.5500344646422257,0.5174825174825175
llama3b,prior_same_model_family,12,0.5254778230356898,0.5120915564991891
llama3b,prior_cross_model_family,12,-0.5254778230356898,-0.5120915564991891
llama3b,diagnostic_rel_magnitude_z_abs_mean,12,-0.5591296088068336,-0.5034965034965035
llama3b,source_native_nll,12,-0.4698289174281924,-0.5034965034965035
llama3b,target_minus_source_nll,12,0.4698289174281924,0.5034965034965035
llama3b,_z_neg_source_native_nll,12,0.46982891742819244,0.5034965034965035
llama3b,combined_hidden_source_quality_score,12,0.46982891742819244,0.5034965034965035
llama3b,diagnostic_rel_direction_z2_mean,12,0.3029102027524548,0.4965034965034965
llama3b,target_readability_z2_mean,12,0.3030597491376201,0.4965034965034965
llama3b,_z_neg_target_readability_z2,12,-0.3030597491376202,-0.4965034965034965
llama3b,diagnostic_target_direction_std_min,12,0.4571324721321786,0.4655998462018826
llama3b,rel_direction_l1_to_target,12,0.3025873764686651,0.43356643356643354
llama3b,rel_direction_rmse_to_target,12,0.30232520626212583,0.43356643356643354
llama3b,capacity_normalized_direction_rmse,12,0.30232520626212583,0.43356643356643354
llama3b,_z_neg_direction_rmse,12,-0.3023252062621259,-0.43356643356643354
llama3b,combined_hidden_direction_score,12,-0.30232520626212595,-0.43356643356643354
llama3b,combined_param_direction_score,12,-0.302325206262126,-0.43356643356643354
llama3b,memory_target_norm_gap,12,-0.4440726515312541,-0.42657342657342656
llama3b,prior_param_tier_jump,12,0.4168984291237041,0.4181210050035454
llama3b,source_to_target_anchor_kl,12,0.38372930078733236,0.3916083916083916
llama3b,_z_neg_source_to_target_kl,12,-0.38372930078733236,-0.3916083916083916
llama3b,source_target_direction_entropy_gap,12,0.3649078109383055,0.3776223776223776
llama3b,diagnostic_source_direction_std_mean,12,0.2681648005251881,0.3776223776223776
llama3b,_z_neg_direction_entropy_gap,12,-0.36490781093830554,-0.3776223776223776
llama3b,anchor_direction_js_to_target,12,0.3697902115562792,0.3706293706293706
llama3b,_z_neg_anchor_js,12,-0.3697902115562792,-0.3706293706293706
llama3b,combined_hidden_js_score,12,-0.36979021155627917,-0.3706293706293706
llama3b,target_direction_subspace_residual,12,-0.3655274164265183,-0.32167832167832167
llama3b,_z_neg_subspace_residual,12,0.36552741642651837,0.32167832167832167
llama3b,diagnostic_target_direction_std_mean,12,0.2786891956336722,0.3154063474270818
llama3b,diagnostic_target_magnitude_std_mean,12,0.2255659390878373,0.3154063474270818
llama3b,diagnostic_target_magnitude_std_min,12,0.2255661696339954,0.3154063474270818
llama3b,diagnostic_target_direction_entropy,12,-0.34236304298270376,-0.3154063474270818
llama3b,target_readability_cross_entropy,12,0.3924822772584578,0.2937062937062937
llama3b,_z_neg_target_readability_ce,12,-0.3924822772584578,-0.2937062937062937
llama3b,prior_source_param_b,12,-0.20753740658229375,-0.265316494872946
llama3b,prior_log_param_ratio_target_over_source,12,0.28972815704873406,0.265316494872946
llama3b,_z_log_param_ratio,12,0.289728157048734,0.265316494872946
llama3b,source_target_direction_dispersion_gap,12,-0.17990062317942798,-0.25874125874125875
llama3b,_z_neg_direction_dispersion_gap,12,0.17990062317942798,0.25874125874125875
llama3b,pair_geometry_compatibility_score,12,-0.3062249185502495,-0.2517482517482518
llama3b,target_readability_energy,12,-0.2647171694740281,-0.23776223776223776
llama3b,_z_target_readability_energy,12,-0.26471716947402807,-0.23776223776223776
llama3b,source_target_top_anchor_overlap,12,-0.18589197554383843,-0.21678321678321677
llama3b,_z_top_anchor_overlap,12,-0.18589197554383846,-0.21678321678321677
llama3b,diagnostic_source_direction_entropy_mean,12,0.10464444046416935,0.20279720279720279
llama3b,pair_normalized_direction_rmse,12,0.20465408931515433,0.15384615384615385
llama3b,_z_neg_pair_norm_direction_rmse,12,-0.20465408931515428,-0.15384615384615385
llama3b,abs_log_hidden_ratio,12,-0.005766649982233328,0.1382924964680298
llama3b,combined_ratio_direction_score,12,0.06221502529349509,0.06993006993006994
llama3b,source_hidden_size,12,-0.08229631470074047,0.021835657337057335
llama8b,pair_normalized_direction_rmse,12,-0.45992164289610893,-0.6363636363636364
llama8b,_z_neg_pair_norm_direction_rmse,12,0.4599216428961088,0.6363636363636364
llama8b,prior_same_model_family,12,0.5367724346908458,0.6145098677990269
llama8b,prior_cross_model_family,12,-0.5367724346908458,-0.6145098677990269
llama8b,target_readability_cross_entropy,12,-0.4402231530488021,-0.5874125874125874
llama8b,_z_neg_target_readability_ce,12,0.4402231530488023,0.5874125874125874
llama8b,source_native_nll,12,-0.5819744835360072,-0.5384615384615384
llama8b,target_minus_source_nll,12,0.5819744835360072,0.5384615384615384
llama8b,_z_neg_source_native_nll,12,0.5819744835360072,0.5384615384615384
llama8b,combined_hidden_source_quality_score,12,0.5819744835360071,0.5384615384615384
llama8b,diagnostic_target_direction_std_mean,12,-0.4404487564285692,-0.5190990940695903
llama8b,diagnostic_target_direction_entropy,12,0.29824509672742056,0.5190990940695903
llama8b,rel_direction_rmse_to_target,12,-0.41700996507978655,-0.48951048951048953
llama8b,capacity_normalized_direction_rmse,12,-0.4170099650797865,-0.48951048951048953
llama8b,_z_neg_direction_rmse,12,0.4170099650797864,0.48951048951048953
llama8b,combined_hidden_direction_score,12,0.41700996507978666,0.48951048951048953
llama8b,combined_param_direction_score,12,0.4170099650797853,0.48951048951048953
llama8b,rel_magnitude_l1_to_target,12,-0.5263402256766921,-0.46853146853146854
llama8b,rel_magnitude_rmse_to_target,12,-0.5258445007731818,-0.46853146853146854
llama8b,_z_neg_magnitude_rmse,12,0.5258445007731818,0.46853146853146854
llama8b,memory_target_norm_gap,12,-0.4455770565808919,-0.4405594405594406
llama8b,diagnostic_rel_magnitude_z_abs_mean,12,-0.3734716852198907,-0.43356643356643354
