target,metric,n,pearson,spearman
qwen7b,source_to_target_anchor_kl,12,0.2943574039412846,0.3356643356643357
qwen7b,_z_neg_anchor_js,12,-0.2961004927385372,-0.3356643356643357
qwen7b,_z_neg_source_to_target_kl,12,-0.29435740394128457,-0.3356643356643357
qwen7b,combined_hidden_js_score,12,-0.2961004927385372,-0.3356643356643357
qwen7b,rel_magnitude_l1_to_target,12,-0.27032947946671265,-0.32867132867132864
qwen7b,rel_magnitude_rmse_to_target,12,-0.25923524739656456,-0.32867132867132864
qwen7b,_z_neg_magnitude_rmse,12,0.25923524739656467,0.32867132867132864
qwen7b,source_target_direction_entropy_gap,12,0.2613643706538264,0.32167832167832167
qwen7b,diagnostic_source_direction_entropy_mean,12,-0.2700948804860816,-0.32167832167832167
qwen7b,_z_neg_direction_entropy_gap,12,-0.2613643706538264,-0.32167832167832167
qwen7b,pair_geometry_compatibility_score,12,0.1253874591811228,0.2867132867132867
qwen7b,diagnostic_rel_direction_z2_mean,12,0.19921603236167687,0.27972027972027974
qwen7b,target_readability_z2_mean,12,0.20029191094750978,0.27972027972027974
qwen7b,_z_neg_target_readability_z2,12,-0.2002919109475098,-0.27972027972027974
qwen7b,target_readability_tail_frac,12,0.13145996220321224,0.2750631595072955
qwen7b,_z_neg_target_readability_tail,12,-0.13145996220321293,-0.2750631595072955
qwen7b,pair_normalized_direction_rmse,12,0.2815039535767285,0.26573426573426573
qwen7b,_z_neg_pair_norm_direction_rmse,12,-0.28150395357672847,-0.26573426573426573
qwen7b,target_magnitude_tail_frac,12,-0.2606910909974269,-0.2537880294917678
qwen7b,_z_neg_target_magnitude_tail,12,0.2606910909974269,0.2537880294917678
qwen7b,rel_direction_rmse_to_target,12,0.2600058739124939,0.22377622377622378
qwen7b,capacity_normalized_direction_rmse,12,0.2600058739124939,0.22377622377622378
qwen7b,_z_neg_direction_rmse,12,-0.2600058739124941,-0.22377622377622378
qwen7b,combined_hidden_direction_score,12,-0.260005873912494,-0.22377622377622378
qwen7b,combined_param_direction_score,12,-0.260005873912494,-0.22377622377622378
qwen7b,memory_target_norm_gap,12,-0.15509946897392365,-0.21678321678321677
qwen7b,rel_direction_l1_to_target,12,0.23794773692799437,0.1958041958041958
qwen7b,target_readability_cross_entropy,12,0.20155088080624065,0.18181818181818182
qwen7b,_z_neg_target_readability_ce,12,-0.20155088080624117,-0.18181818181818182
qwen7b,diagnostic_target_direction_std_mean,12,-0.12884193467779728,-0.17557763475883204
qwen7b,target_direction_subspace_residual,12,0.06748064913240868,0.16783216783216784
qwen7b,_z_neg_subspace_residual,12,-0.06748064913240874,-0.16783216783216784
qwen7b,prior_same_model_family,12,0.1303351627872216,0.15362746694975674
qwen7b,prior_cross_model_family,12,-0.1303351627872216,-0.15362746694975674
qwen7b,source_target_top_anchor_overlap,12,0.13714180269280954,0.13286713286713286
qwen7b,_z_top_anchor_overlap,12,0.13714180269280954,0.13286713286713286
qwen7b,diagnostic_target_magnitude_std_mean,12,0.10366695964619248,0.09923953268977463
qwen7b,diagnostic_target_magnitude_std_min,12,0.10366695252260565,0.09923953268977463
qwen7b,diagnostic_source_direction_std_mean,12,-0.08287631080087025,-0.09090909090909091
qwen7b,diagnostic_target_direction_std_min,12,-0.08097999576748119,-0.04828045495852676
qwen7b,diagnostic_target_direction_entropy,12,0.05393261375086495,0.00763381020690574
qwen7b,source_target_direction_dispersion_gap,12,0.09078074447358092,0.006993006993006993
qwen7b,_z_neg_direction_dispersion_gap,12,-0.09078074447358093,-0.006993006993006993
