task,group,metric,n,top1_hit,regret_at_1,spearman,best_retention,prior_pick_retention
T1_select_source,llama1b,rel_direction_l1_to_target,12,0,0.14962474596997688,-0.013986013986013986,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,rel_direction_rmse_to_target,12,0,0.14962474596997688,-0.013986013986013986,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,rel_magnitude_l1_to_target,12,0,0.18371591628790052,0.04195804195804196,0.9802953052674641,0.7965793889795636
T1_select_source,llama1b,rel_magnitude_rmse_to_target,12,0,0.18371591628790052,0.04195804195804196,0.9802953052674641,0.7965793889795636
T1_select_source,llama1b,memory_target_norm_gap,12,0,0.14962474596997688,0.1958041958041958,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,anchor_direction_js_to_target,12,0,0.14962474596997688,-0.11188811188811189,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,target_direction_subspace_residual,12,0,0.19668113547826394,0.08391608391608392,0.9802953052674641,0.7836141697892002
T1_select_source,llama1b,capacity_normalized_direction_rmse,12,0,0.14962474596997688,-0.013986013986013986,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,diagnostic_rel_direction_z2_mean,12,0,0.14962474596997688,0.0,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,diagnostic_rel_magnitude_z_abs_mean,12,0,0.18371591628790052,0.027972027972027972,0.9802953052674641,0.7965793889795636
T1_select_source,llama1b,diagnostic_target_direction_std_mean,12,0,0.19668113547826394,0.09011609926488051,0.9802953052674641,0.7836141697892002
T1_select_source,llama1b,diagnostic_target_direction_std_min,12,0,0.18371591628790052,0.09011609926488051,0.9802953052674641,0.7965793889795636
T1_select_source,llama1b,diagnostic_target_magnitude_std_mean,12,0,0.14962474596997688,0.27034829779464153,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,diagnostic_target_magnitude_std_min,12,0,0.14962474596997688,0.27034829779464153,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,source_native_nll,12,1,0.0,0.7342657342657343,0.9802953052674641,0.9802953052674641
T1_select_source,llama1b,target_minus_source_nll,12,0,0.17627766363689412,-0.7342657342657343,0.9802953052674641,0.80401764163057
T1_select_source,llama1b,source_hidden_size,12,0,0.19668113547826394,0.2581457787952988,0.9802953052674641,0.7836141697892002
T1_select_source,llama1b,abs_log_hidden_ratio,12,0,0.3386680191952228,-0.4302429646588314,0.9802953052674641,0.6416272860722413
T1_select_source,llama1b,prior_same_model_family,12,0,0.18371591628790052,0.20483662259967567,0.9802953052674641,0.7965793889795636
T1_select_source,llama1b,prior_cross_model_family,12,0,0.14962474596997688,-0.20483662259967567,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,prior_source_param_b,12,0,0.19668113547826394,0.17468525869645868,0.9802953052674641,0.7836141697892002
T1_select_source,llama1b,prior_log_param_ratio_target_over_source,12,0,0.17627766363689412,-0.17468525869645868,0.9802953052674641,0.80401764163057
T1_select_source,llama1b,pair_normalized_direction_rmse,12,0,0.14962474596997688,-0.013986013986013986,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,target_readability_z2_mean,12,0,0.14962474596997688,0.0,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,target_readability_tail_frac,12,0,0.14962474596997688,-0.04895104895104895,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,target_readability_cross_entropy,12,0,0.14962474596997688,-0.06993006993006994,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,source_to_target_anchor_kl,12,0,0.14962474596997688,-0.006993006993006993,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,target_readability_energy,12,0,0.17627766363689412,-0.04895104895104895,0.9802953052674641,0.80401764163057
T1_select_source,llama1b,source_target_top_anchor_overlap,12,0,0.011369783104417386,-0.11888111888111888,0.9802953052674641,0.9689255221630467
T1_select_source,llama1b,source_target_direction_entropy_gap,12,0,0.10082652141304094,-0.11888111888111888,0.9802953052674641,0.8794687838544232
T1_select_source,llama1b,source_target_direction_dispersion_gap,12,0,0.10082652141304094,0.02097902097902098,0.9802953052674641,0.8794687838544232
T1_select_source,llama1b,diagnostic_source_direction_entropy_mean,12,0,0.14962474596997688,0.3356643356643357,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,diagnostic_target_direction_entropy,12,0,0.14962474596997688,-0.09011609926488051,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,diagnostic_source_direction_std_mean,12,0,0.10082652141304094,0.13286713286713286,0.9802953052674641,0.8794687838544232
T1_select_source,llama1b,_z_log_param_ratio,12,0,0.17627766363689412,-0.17468525869645868,0.9802953052674641,0.80401764163057
T1_select_source,llama1b,_z_neg_direction_rmse,12,0,0.14962474596997688,-0.013986013986013986,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,_z_neg_anchor_js,12,0,0.14962474596997688,-0.11188811188811189,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,_z_neg_magnitude_rmse,12,0,0.18371591628790052,0.04195804195804196,0.9802953052674641,0.7965793889795636
T1_select_source,llama1b,_z_neg_subspace_residual,12,0,0.19668113547826394,0.08391608391608392,0.9802953052674641,0.7836141697892002
T1_select_source,llama1b,_z_neg_pair_norm_direction_rmse,12,0,0.14962474596997688,-0.013986013986013986,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,_z_neg_target_readability_z2,12,0,0.14962474596997688,0.0,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,_z_neg_target_readability_tail,12,0,0.14962474596997688,-0.04895104895104895,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,_z_neg_target_readability_ce,12,0,0.14962474596997688,-0.06993006993006994,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,_z_neg_source_to_target_kl,12,0,0.14962474596997688,-0.006993006993006993,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,_z_target_readability_energy,12,0,0.17627766363689412,-0.04895104895104895,0.9802953052674641,0.80401764163057
T1_select_source,llama1b,_z_top_anchor_overlap,12,0,0.011369783104417386,-0.11888111888111888,0.9802953052674641,0.9689255221630467
T1_select_source,llama1b,_z_neg_direction_entropy_gap,12,0,0.10082652141304094,-0.11888111888111888,0.9802953052674641,0.8794687838544232
T1_select_source,llama1b,_z_neg_direction_dispersion_gap,12,0,0.10082652141304094,0.02097902097902098,0.9802953052674641,0.8794687838544232
T1_select_source,llama1b,_z_neg_source_native_nll,12,1,0.0,0.7342657342657343,0.9802953052674641,0.9802953052674641
T1_select_source,llama1b,combined_hidden_direction_score,12,0,0.14962474596997688,-0.013986013986013986,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,combined_hidden_js_score,12,0,0.14962474596997688,-0.11188811188811189,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,combined_hidden_source_quality_score,12,1,0.0,0.7342657342657343,0.9802953052674641,0.9802953052674641
T1_select_source,llama1b,combined_param_direction_score,12,0,0.14962474596997688,-0.013986013986013986,0.9802953052674641,0.8306705592974872
T1_select_source,llama1b,combined_ratio_direction_score,12,0,0.17627766363689412,-0.06293706293706294,0.9802953052674641,0.80401764163057
T1_select_source,llama1b,pair_geometry_compatibility_score,12,0,0.17627766363689412,0.09090909090909091,0.9802953052674641,0.80401764163057
T1_select_source,llama3b,rel_direction_l1_to_target,12,0,0.06681708945754672,-0.4965034965034965,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,rel_direction_rmse_to_target,12,0,0.06681708945754672,-0.4965034965034965,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,rel_magnitude_l1_to_target,12,0,0.009435473858660948,0.11888111888111888,0.9950892458419809,0.9856537719833199
T1_select_source,llama3b,rel_magnitude_rmse_to_target,12,0,0.009435473858660948,0.11888111888111888,0.9950892458419809,0.9856537719833199
T1_select_source,llama3b,memory_target_norm_gap,12,0,0.06681708945754672,-0.04895104895104895,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,anchor_direction_js_to_target,12,0,0.06681708945754672,-0.2867132867132867,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,target_direction_subspace_residual,12,0,0.10721035807022827,0.27972027972027974,0.9950892458419809,0.8878788877717526
T1_select_source,llama3b,capacity_normalized_direction_rmse,12,0,0.06681708945754672,-0.4965034965034965,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,diagnostic_rel_direction_z2_mean,12,0,0.06681708945754672,-0.6573426573426573,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,diagnostic_rel_magnitude_z_abs_mean,12,0,0.009435473858660948,0.09090909090909091,0.9950892458419809,0.9856537719833199
T1_select_source,llama3b,diagnostic_target_direction_std_mean,12,0,0.10721035807022827,0.28536764767212164,0.9950892458419809,0.8878788877717526
T1_select_source,llama3b,diagnostic_target_direction_std_min,12,0,0.10721035807022827,0.21027089828472117,0.9950892458419809,0.8878788877717526
T1_select_source,llama3b,diagnostic_target_magnitude_std_mean,12,0,0.06681708945754672,0.015019349877480085,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,diagnostic_target_magnitude_std_min,12,0,0.06681708945754672,0.015019349877480085,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,source_native_nll,12,0,0.006412439769842515,0.6993006993006993,0.9950892458419809,0.9886768060721384
T1_select_source,llama3b,target_minus_source_nll,12,0,0.08503666718001712,-0.6993006993006993,0.9950892458419809,0.9100525786619638
T1_select_source,llama3b,source_hidden_size,12,0,0.10721035807022827,-0.10917828668528667,0.9950892458419809,0.8878788877717526
T1_select_source,llama3b,abs_log_hidden_ratio,12,0,0.08314119817505594,-0.05094986711980045,0.9950892458419809,0.9119480476669249
T1_select_source,llama3b,prior_same_model_family,12,0,0.009435473858660948,0.35846408954943243,0.9950892458419809,0.9856537719833199
T1_select_source,llama3b,prior_cross_model_family,12,0,0.06681708945754672,-0.35846408954943243,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,prior_source_param_b,12,0,0.10721035807022827,-0.29399935918353476,0.9950892458419809,0.8878788877717526
T1_select_source,llama3b,prior_log_param_ratio_target_over_source,12,0,0.009435473858660948,0.29399935918353476,0.9950892458419809,0.9856537719833199
T1_select_source,llama3b,prior_param_tier_jump,12,0,0.009435473858660948,0.3763089045031908,0.9950892458419809,0.9856537719833199
T1_select_source,llama3b,pair_normalized_direction_rmse,12,0,0.06681708945754672,-0.3706293706293706,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,target_readability_z2_mean,12,0,0.06681708945754672,-0.6573426573426573,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,target_readability_tail_frac,12,0,0.06681708945754672,-0.6643356643356644,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,target_readability_cross_entropy,12,0,0.06681708945754672,-0.3356643356643357,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,source_to_target_anchor_kl,12,0,0.06681708945754672,-0.3146853146853147,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,target_readability_energy,12,0,0.08503666718001712,-0.027972027972027972,0.9950892458419809,0.9100525786619638
T1_select_source,llama3b,source_target_top_anchor_overlap,12,0,0.06484250522455248,-0.26573426573426573,0.9950892458419809,0.9302467406174284
T1_select_source,llama3b,source_target_direction_entropy_gap,12,0,0.040772580916179635,-0.38461538461538464,0.9950892458419809,0.9543166649258013
T1_select_source,llama3b,source_target_direction_dispersion_gap,12,0,0.040772580916179635,0.055944055944055944,0.9950892458419809,0.9543166649258013
T1_select_source,llama3b,diagnostic_source_direction_entropy_mean,12,0,0.06681708945754672,0.08391608391608392,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,diagnostic_target_direction_entropy,12,0,0.06681708945754672,-0.28536764767212164,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,diagnostic_source_direction_std_mean,12,0,0.009435473858660948,0.1888111888111888,0.9950892458419809,0.9856537719833199
T1_select_source,llama3b,_z_log_param_ratio,12,0,0.009435473858660948,0.29399935918353476,0.9950892458419809,0.9856537719833199
T1_select_source,llama3b,_z_neg_direction_rmse,12,0,0.06681708945754672,-0.4965034965034965,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,_z_neg_anchor_js,12,0,0.06681708945754672,-0.2867132867132867,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,_z_neg_magnitude_rmse,12,0,0.009435473858660948,0.11888111888111888,0.9950892458419809,0.9856537719833199
T1_select_source,llama3b,_z_neg_subspace_residual,12,0,0.10721035807022827,0.27972027972027974,0.9950892458419809,0.8878788877717526
T1_select_source,llama3b,_z_neg_pair_norm_direction_rmse,12,0,0.06681708945754672,-0.3706293706293706,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,_z_neg_target_readability_z2,12,0,0.06681708945754672,-0.6573426573426573,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,_z_neg_target_readability_tail,12,0,0.06681708945754672,-0.6643356643356644,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,_z_neg_target_readability_ce,12,0,0.06681708945754672,-0.3356643356643357,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,_z_neg_source_to_target_kl,12,0,0.06681708945754672,-0.3146853146853147,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,_z_target_readability_energy,12,0,0.08503666718001712,-0.027972027972027972,0.9950892458419809,0.9100525786619638
T1_select_source,llama3b,_z_top_anchor_overlap,12,0,0.06484250522455248,-0.26573426573426573,0.9950892458419809,0.9302467406174284
T1_select_source,llama3b,_z_neg_direction_entropy_gap,12,0,0.040772580916179635,-0.38461538461538464,0.9950892458419809,0.9543166649258013
T1_select_source,llama3b,_z_neg_direction_dispersion_gap,12,0,0.040772580916179635,0.055944055944055944,0.9950892458419809,0.9543166649258013
T1_select_source,llama3b,_z_neg_source_native_nll,12,0,0.006412439769842515,0.6993006993006993,0.9950892458419809,0.9886768060721384
T1_select_source,llama3b,combined_hidden_direction_score,12,0,0.06681708945754672,-0.4965034965034965,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,combined_hidden_js_score,12,0,0.06681708945754672,-0.2867132867132867,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,combined_hidden_source_quality_score,12,0,0.006412439769842515,0.6993006993006993,0.9950892458419809,0.9886768060721384
T1_select_source,llama3b,combined_param_direction_score,12,0,0.06681708945754672,-0.4965034965034965,0.9950892458419809,0.9282721563844342
T1_select_source,llama3b,combined_ratio_direction_score,12,0,0.08503666718001712,-0.02097902097902098,0.9950892458419809,0.9100525786619638
T1_select_source,llama3b,pair_geometry_compatibility_score,12,0,0.06681708945754672,-0.32167832167832167,0.9950892458419809,0.9282721563844342
T1_select_source,llama8b,rel_direction_l1_to_target,12,0,0.0025968047944736616,0.32867132867132864,0.9990869543492316,0.9964901495547579
T1_select_source,llama8b,rel_direction_rmse_to_target,12,0,0.0025968047944736616,0.3356643356643357,0.9990869543492316,0.9964901495547579
T1_select_source,llama8b,rel_magnitude_l1_to_target,12,0,0.00447881657469662,0.48951048951048953,0.9990869543492316,0.9946081377745349
T1_select_source,llama8b,rel_magnitude_rmse_to_target,12,0,0.00447881657469662,0.48951048951048953,0.9990869543492316,0.9946081377745349
T1_select_source,llama8b,memory_target_norm_gap,12,0,0.08143860983575257,0.027972027972027972,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,anchor_direction_js_to_target,12,0,0.08143860983575257,-0.32867132867132864,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,target_direction_subspace_residual,12,0,0.11915170033932576,-0.46153846153846156,0.9990869543492316,0.8799352540099058
T1_select_source,llama8b,capacity_normalized_direction_rmse,12,0,0.0025968047944736616,0.3356643356643357,0.9990869543492316,0.9964901495547579
T1_select_source,llama8b,diagnostic_rel_direction_z2_mean,12,0,0.046829443509258106,-0.1048951048951049,0.9990869543492316,0.9522575108399735
T1_select_source,llama8b,diagnostic_rel_magnitude_z_abs_mean,12,0,0.00447881657469662,0.09090909090909091,0.9990869543492316,0.9946081377745349
T1_select_source,llama8b,diagnostic_target_direction_std_mean,12,0,0.08143860983575257,-0.8015500717251027,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,diagnostic_target_direction_std_min,12,0,0.06267075079879869,0.11450715310358611,0.9990869543492316,0.9364162035504329
T1_select_source,llama8b,diagnostic_target_magnitude_std_mean,12,0,0.08143860983575257,-0.11450715310358611,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,diagnostic_target_magnitude_std_min,12,0,0.08143860983575257,-0.11450715310358611,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,source_native_nll,12,0,0.0025968047944736616,0.4125874125874126,0.9990869543492316,0.9964901495547579
T1_select_source,llama8b,target_minus_source_nll,12,0,0.06267075079879869,-0.4125874125874126,0.9990869543492316,0.9364162035504329
T1_select_source,llama8b,source_hidden_size,12,0,0.08143860983575257,-0.38721866819294826,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,abs_log_hidden_ratio,12,0,0.08143860983575257,-0.38721866819294826,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,prior_same_model_family,12,0,0.00447881657469662,0.6657190234489458,0.9990869543492316,0.9946081377745349
T1_select_source,llama8b,prior_cross_model_family,12,0,0.08143860983575257,-0.6657190234489458,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,prior_source_param_b,12,0,0.08143860983575257,-0.5822841956548622,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,prior_log_param_ratio_target_over_source,12,0,0.00447881657469662,0.5822841956548622,0.9990869543492316,0.9946081377745349
T1_select_source,llama8b,prior_param_tier_jump,12,0,0.00447881657469662,0.563300712149108,0.9990869543492316,0.9946081377745349
T1_select_source,llama8b,pair_normalized_direction_rmse,12,0,0.0025968047944736616,0.4405594405594406,0.9990869543492316,0.9964901495547579
T1_select_source,llama8b,target_readability_z2_mean,12,0,0.046829443509258106,-0.1048951048951049,0.9990869543492316,0.9522575108399735
T1_select_source,llama8b,target_readability_tail_frac,12,0,0.006536680056993371,0.2136605728431956,0.9990869543492316,0.9925502742922382
T1_select_source,llama8b,target_readability_cross_entropy,12,0,0.00447881657469662,0.46853146853146854,0.9990869543492316,0.9946081377745349
T1_select_source,llama8b,source_to_target_anchor_kl,12,0,0.08143860983575257,-0.32867132867132864,0.9990869543492316,0.917648344513479
T1_select_source,llama8b,target_readability_energy,12,0,0.08143860983575257,-0.1888111888111888,0.9990869543492316,0.917648344513479
