task,metric,tier,n_groups,top1_hit_rate,mean_regret_at_1,median_regret_at_1,mean_spearman,mean_abs_spearman
T2_select_target,pair_normalized_direction_rmse,L1_pair_compatibility,14,0.5,0.010316626155313915,0.004151576488556963,0.2816326530612245,0.39183673469387753
T2_select_target,_z_neg_pair_norm_direction_rmse,other,14,0.5,0.010316626155313915,0.004151576488556963,0.2816326530612245,0.39183673469387753
T2_select_target,diagnostic_rel_magnitude_z_abs_mean,other,14,0.42857142857142855,0.08160333512462493,0.010076124431052214,0.39591836734693875,0.6122448979591837
T2_select_target,diagnostic_target_magnitude_std_mean,other,14,0.42857142857142855,0.08160333512462493,0.010076124431052214,0.39591836734693875,0.6122448979591837
T2_select_target,diagnostic_target_magnitude_std_min,other,14,0.42857142857142855,0.08160333512462493,0.010076124431052214,0.39591836734693875,0.6122448979591837
T2_select_target,combined_param_direction_score,L4_composite,14,0.42857142857142855,0.026392942864083994,0.0036312396406379954,0.3836734693877551,0.436734693877551
T2_select_target,capacity_normalized_direction_rmse,L1_mechanism,14,0.42857142857142855,0.013856851048304182,0.006767223860887017,0.2816326530612245,0.39183673469387753
T2_select_target,rel_direction_l1_to_target,L1_mechanism,14,0.42857142857142855,0.014796924827202367,0.011612053547279122,0.27755102040816326,0.38775510204081637
T2_select_target,rel_direction_rmse_to_target,L1_mechanism,14,0.42857142857142855,0.014796924827202367,0.011612053547279122,0.27755102040816326,0.38775510204081637
T2_select_target,_z_neg_direction_rmse,other,14,0.42857142857142855,0.014796924827202367,0.011612053547279122,0.27755102040816326,0.38775510204081637
T2_select_target,pair_geometry_compatibility_score,L1_pair_compatibility,14,0.42857142857142855,0.06873554162749045,0.023441527075883095,0.163265306122449,0.3346938775510204
T2_select_target,target_hidden_size,L0_baseline,14,0.35714285714285715,0.03391232519337388,0.019177074963196872,0.673789502232818,0.673789502232818
T2_select_target,_z_target_hidden_size,L0_baseline,14,0.35714285714285715,0.03391232519337388,0.019177074963196872,0.673789502232818,0.673789502232818
T2_select_target,combined_hidden_js_score,L4_composite,14,0.35714285714285715,0.03753044735963477,0.032990469508217435,0.5142857142857143,0.5755102040816327
T2_select_target,prior_target_param_b,L0_baseline,14,0.35714285714285715,0.03391232519337388,0.019177074963196872,0.5683594962529982,0.5683594962529982
T2_select_target,prior_log_param_ratio_target_over_source,L3_discrete,14,0.35714285714285715,0.03391232519337388,0.019177074963196872,0.5683594962529982,0.5683594962529982
T2_select_target,_z_prior_target_param_b,L0_baseline,14,0.35714285714285715,0.03391232519337388,0.019177074963196872,0.5683594962529982,0.5683594962529982
T2_select_target,_z_log_param_ratio,other,14,0.35714285714285715,0.03391232519337388,0.019177074963196872,0.5683594962529982,0.5683594962529982
T2_select_target,combined_hidden_direction_score,L4_composite,14,0.35714285714285715,0.03391232519337388,0.019177074963196872,0.4857142857142857,0.5061224489795918
T2_select_target,source_to_target_anchor_kl,L1_pair_compatibility,14,0.35714285714285715,0.03414510295935557,0.027426610881111646,0.2897959183673469,0.4244897959183674
T2_select_target,_z_neg_source_to_target_kl,other,14,0.35714285714285715,0.03414510295935557,0.027426610881111646,0.2897959183673469,0.4244897959183674
T2_select_target,source_target_direction_entropy_gap,L1_pair_compatibility,14,0.35714285714285715,0.11820564017003808,0.020193732788378382,0.2285714285714286,0.42040816326530617
T2_select_target,_z_neg_direction_entropy_gap,other,14,0.35714285714285715,0.11820564017003808,0.020193732788378382,0.2285714285714286,0.42040816326530617
T2_select_target,target_readability_tail_frac,L1_pair_compatibility,14,0.35714285714285715,0.05681671708089423,0.01144427751013638,0.17053204750129763,0.3519169320905391
T2_select_target,_z_neg_target_readability_tail,other,14,0.35714285714285715,0.05681671708089423,0.01144427751013638,0.17053204750129763,0.3519169320905391
T2_select_target,diagnostic_rel_direction_z2_mean,other,14,0.35714285714285715,0.06999449036758151,0.011612053547279122,0.06938775510204082,0.2857142857142857
T2_select_target,target_readability_z2_mean,L1_pair_compatibility,14,0.35714285714285715,0.06999449036758151,0.011612053547279122,0.06938775510204082,0.2857142857142857
T2_select_target,_z_neg_target_readability_z2,other,14,0.35714285714285715,0.06999449036758151,0.011612053547279122,0.06938775510204082,0.2857142857142857
T2_select_target,source_target_direction_dispersion_gap,L1_pair_compatibility,14,0.2857142857142857,0.03558529992771892,0.028272250731282145,0.37551020408163266,0.4489795918367347
T2_select_target,_z_neg_direction_dispersion_gap,other,14,0.2857142857142857,0.03558529992771892,0.028272250731282145,0.37551020408163266,0.4489795918367347
T2_select_target,anchor_direction_js_to_target,L1_mechanism,14,0.2857142857142857,0.04022863110561543,0.032990469508217435,0.2857142857142857,0.42040816326530617
T2_select_target,_z_neg_anchor_js,other,14,0.2857142857142857,0.04022863110561543,0.032990469508217435,0.2857142857142857,0.42040816326530617
T2_select_target,combined_hidden_source_quality_score,L4_composite,14,0.21428571428571427,0.04305319289301108,0.039268467594990586,0.6538856105948608,0.6538856105948608
T2_select_target,target_direction_subspace_residual,L1_mechanism,14,0.21428571428571427,0.04486433052787194,0.036552692654709895,-0.2897959183673469,0.39999999999999997
T2_select_target,_z_neg_subspace_residual,other,14,0.21428571428571427,0.04486433052787194,0.036552692654709895,-0.2897959183673469,0.39999999999999997
T2_select_target,abs_log_hidden_ratio,other,14,0.14285714285714285,0.197828521704244,0.0745798188175753,0.08287125798914631,0.6777438914013915
T2_select_target,diagnostic_target_direction_std_min,other,14,0.14285714285714285,0.21448501583392682,0.11679048972193878,-0.5755102040816327,0.5755102040816327
T2_select_target,prior_param_tier_jump,L3_discrete,14,0.14285714285714285,0.056213695578682395,0.03148706109332561,0.042250461062446724,0.4267155584103298
T2_select_target,source_target_top_anchor_overlap,L1_pair_compatibility,14,0.14285714285714285,0.13977224843191793,0.0881552481641601,-0.13877551020408166,0.4163265306122449
T2_select_target,_z_top_anchor_overlap,other,14,0.14285714285714285,0.13977224843191793,0.0881552481641601,-0.13877551020408166,0.4163265306122449
T2_select_target,target_readability_cross_entropy,L1_pair_compatibility,14,0.14285714285714285,0.04530164891949544,0.039268467594990586,0.26122448979591834,0.3795918367346939
T2_select_target,diagnostic_target_direction_entropy,other,14,0.14285714285714285,0.04348469276315396,0.032990469508217435,0.2857142857142857,0.3795918367346939
T2_select_target,_z_neg_target_readability_ce,other,14,0.14285714285714285,0.04530164891949544,0.039268467594990586,0.26122448979591834,0.3795918367346939
T2_select_target,target_text_nll,L2_text,14,0.14285714285714285,0.039463968605135555,0.03241009193451155,0.13061224489795917,0.3183673469387755
T2_select_target,target_minus_source_nll,L2_text,14,0.14285714285714285,0.039463968605135555,0.03241009193451155,0.13061224489795917,0.3183673469387755
T2_select_target,prior_cross_model_family,other,12,0.08333333333333333,0.12447298193074091,0.06201984529687593,-0.017251638983558856,0.5002975305232068
T2_select_target,rel_magnitude_rmse_to_target,L1_mechanism,14,0.07142857142857142,0.14079337942956738,0.06201984529687593,-0.17142857142857143,0.43265306122448977
T2_select_target,_z_neg_magnitude_rmse,other,14,0.07142857142857142,0.14079337942956738,0.06201984529687593,-0.17142857142857143,0.43265306122448977
T2_select_target,memory_target_norm_gap,other,14,0.07142857142857142,0.29006762515377665,0.19521374400006608,-0.4204081632653061,0.4204081632653061
T2_select_target,rel_magnitude_l1_to_target,L1_mechanism,14,0.07142857142857142,0.11214702839107127,0.03241009193451155,-0.02857142857142857,0.35102040816326535
T2_select_target,diagnostic_target_direction_std_mean,other,14,0.0,0.1604044884750381,0.09558464367019065,-0.4448979591836735,0.5061224489795918
T2_select_target,prior_same_model_family,L3_discrete,12,0.0,0.22993558471961495,0.19312341983761583,0.017251638983558856,0.5002975305232068
T2_select_target,target_readability_energy,L1_pair_compatibility,14,0.0,0.1408449332202329,0.08835365606583995,-0.11836734693877551,0.4979591836734694
T2_select_target,_z_target_readability_energy,other,14,0.0,0.1408449332202329,0.08835365606583995,-0.11836734693877551,0.4979591836734694
T2_select_target,diagnostic_source_direction_std_mean,other,14,0.0,0.3160849898841455,0.20204776121152968,-0.13867010907967026,0.42365628400321287
T2_select_target,diagnostic_source_direction_entropy_mean,other,14,0.0,0.1504557743524456,0.07481305389531662,0.10168462991491223,0.40197140040610874
T2_select_target,source_native_nll,L2_text,7,0.0,0.42819528468048296,0.5184208183904474,-0.1673469387755102,0.27346938775510204
T2_select_target,_z_neg_source_native_nll,other,7,0.0,0.42819528468048296,0.5184208183904474,-0.1673469387755102,0.27346938775510204
