target,metric,n,pearson,spearman
llama1b,pair_normalized_direction_rmse,12,-0.08514594231637661,-0.06293706293706294
llama1b,_z_neg_pair_norm_direction_rmse,12,0.08514594231637662,0.06293706293706294
llama1b,diagnostic_target_magnitude_std_mean,12,0.11819016010099219,0.06007739950992034
llama1b,diagnostic_target_magnitude_std_min,12,0.11819016010099219,0.06007739950992034
llama1b,source_hidden_size,12,0.2505405383003681,0.05736572862117752
llama1b,diagnostic_source_direction_entropy_mean,12,0.19164363618568314,0.055944055944055944
llama1b,rel_direction_l1_to_target,12,0.027359378511711507,-0.04895104895104895
llama1b,combined_ratio_direction_score,12,-0.07300983704464922,-0.04895104895104895
llama1b,rel_direction_rmse_to_target,12,0.04283949407269709,0.013986013986013986
llama1b,capacity_normalized_direction_rmse,12,0.042839494072697264,0.013986013986013986
llama1b,_z_neg_direction_rmse,12,-0.04283949407269713,-0.013986013986013986
llama1b,combined_hidden_direction_score,12,-0.04283949407269705,-0.013986013986013986
llama1b,combined_param_direction_score,12,-0.04283949407269708,-0.013986013986013986
llama1b,source_target_direction_dispersion_gap,12,-0.09213380239873731,0.006993006993006993
llama1b,_z_neg_direction_dispersion_gap,12,0.09213380239873731,-0.006993006993006993
llama1b,prior_source_param_b,12,0.12601783321529564,0.0
llama1b,prior_log_param_ratio_target_over_source,12,-0.06322287550257781,0.0
llama1b,_z_log_param_ratio,12,-0.0632228755025778,0.0
llama3b,target_direction_subspace_residual,12,-0.6559974847245501,-0.8671328671328671
llama3b,source_target_direction_entropy_gap,12,0.709675748984763,0.8671328671328671
llama3b,_z_neg_subspace_residual,12,0.6559974847245502,0.8671328671328671
llama3b,_z_neg_direction_entropy_gap,12,-0.709675748984763,-0.8671328671328671
llama3b,anchor_direction_js_to_target,12,0.7362123454078475,0.8601398601398601
llama3b,source_to_target_anchor_kl,12,0.7398607098477743,0.8601398601398601
llama3b,_z_neg_anchor_js,12,-0.7362123454078476,-0.8601398601398601
llama3b,_z_neg_source_to_target_kl,12,-0.7398607098477744,-0.8601398601398601
llama3b,combined_hidden_js_score,12,-0.7362123454078476,-0.8601398601398601
llama3b,target_readability_cross_entropy,12,0.6939107026381953,0.8251748251748252
llama3b,_z_neg_target_readability_ce,12,-0.6939107026381954,-0.8251748251748252
llama3b,pair_geometry_compatibility_score,12,-0.5837737410537163,-0.8251748251748252
llama3b,diagnostic_target_direction_std_mean,12,0.7646349362513464,0.8110448933839246
llama3b,diagnostic_target_direction_entropy,12,-0.7436367266490458,-0.8110448933839246
llama3b,rel_direction_rmse_to_target,12,0.758691546819397,0.7972027972027972
llama3b,capacity_normalized_direction_rmse,12,0.7586915468193971,0.7972027972027972
llama3b,_z_neg_direction_rmse,12,-0.758691546819397,-0.7972027972027972
llama3b,combined_hidden_direction_score,12,-0.758691546819397,-0.7972027972027972
llama3b,combined_param_direction_score,12,-0.7586915468193971,-0.7972027972027972
llama3b,prior_same_model_family,12,0.5208345857151082,0.7681373347487838
llama3b,prior_cross_model_family,12,-0.5208345857151081,-0.7681373347487838
llama3b,rel_direction_l1_to_target,12,0.7522586882400553,0.7622377622377622
llama3b,source_target_top_anchor_overlap,12,-0.25843532368584243,-0.7622377622377622
llama3b,_z_top_anchor_overlap,12,-0.2584353236858425,-0.7622377622377622
llama3b,target_readability_energy,12,-0.27106135861032316,-0.6713286713286714
llama3b,_z_target_readability_energy,12,-0.27106135861032316,-0.6713286713286714
llama3b,target_readability_tail_frac,12,0.7206820873432951,0.6433566433566433
llama3b,_z_neg_target_readability_tail,12,-0.7206820873432951,-0.6433566433566433
llama3b,pair_normalized_direction_rmse,12,0.6899185226237259,0.6083916083916084
llama3b,_z_neg_pair_norm_direction_rmse,12,-0.6899185226237259,-0.6083916083916084
llama3b,rel_magnitude_l1_to_target,12,-0.6678897398928241,-0.6013986013986014
llama3b,diagnostic_rel_direction_z2_mean,12,0.6838128296661347,0.5874125874125874
llama3b,target_readability_z2_mean,12,0.6847953654222957,0.5874125874125874
llama3b,_z_neg_target_readability_z2,12,-0.6847953654222957,-0.5874125874125874
llama3b,rel_magnitude_rmse_to_target,12,-0.664359124668131,-0.5594405594405595
llama3b,_z_neg_magnitude_rmse,12,0.664359124668131,0.5594405594405595
llama3b,diagnostic_target_direction_std_min,12,0.13901288904094827,0.5557159454667632
llama3b,diagnostic_rel_magnitude_z_abs_mean,12,-0.54050379746923,-0.5454545454545454
llama3b,prior_param_tier_jump,12,0.21459396746925002,0.45993310550389993
llama3b,combined_ratio_direction_score,12,-0.3632178667645964,-0.4195804195804196
llama3b,abs_log_hidden_ratio,12,-0.12577384508230102,-0.28386354538174535
llama3b,memory_target_norm_gap,12,-0.15929612254681522,-0.27972027972027974
llama3b,source_target_direction_dispersion_gap,12,0.2906067983919835,0.2097902097902098
llama3b,_z_neg_direction_dispersion_gap,12,-0.29060679839198345,-0.2097902097902098
llama3b,source_hidden_size,12,-0.11352795945074022,0.196520916033516
llama3b,diagnostic_source_direction_std_mean,12,-0.12905237886809245,-0.16083916083916083
llama3b,diagnostic_source_direction_entropy_mean,12,0.01912140257223381,0.13986013986013987
llama3b,prior_source_param_b,12,-0.07842015348298816,0.12190217332000222
llama3b,prior_log_param_ratio_target_over_source,12,0.14079264856038806,-0.12190217332000222
llama3b,_z_log_param_ratio,12,0.1407926485603881,-0.12190217332000222
llama3b,diagnostic_target_magnitude_std_mean,12,-0.39084744942041155,0.09011609926488051
llama3b,diagnostic_target_magnitude_std_min,12,-0.3908471329763063,0.09011609926488051
llama3b,source_native_nll,12,0.16185641550199242,-0.03496503496503497
llama3b,target_minus_source_nll,12,-0.1618564155019924,0.03496503496503497
llama3b,_z_neg_source_native_nll,12,-0.1618564155019924,0.03496503496503497
llama3b,combined_hidden_source_quality_score,12,-0.16185641550199242,0.03496503496503497
llama8b,diagnostic_target_direction_std_mean,12,-0.848565709978459,-0.8397191227596315
llama8b,diagnostic_target_direction_entropy,12,0.9369586047020781,0.8397191227596315
llama8b,target_readability_cross_entropy,12,-0.5644755007147259,-0.7552447552447552
llama8b,_z_neg_target_readability_ce,12,0.5644755007147257,0.7552447552447552
llama8b,prior_same_model_family,12,0.5100634346864912,0.7169281790988649
llama8b,prior_cross_model_family,12,-0.5100634346864911,-0.7169281790988649
llama8b,rel_direction_rmse_to_target,12,-0.7389336233256666,-0.6643356643356644
llama8b,capacity_normalized_direction_rmse,12,-0.7389336233256666,-0.6643356643356644
llama8b,_z_neg_direction_rmse,12,0.7389336233256667,0.6643356643356644
llama8b,combined_hidden_direction_score,12,0.738933623325667,0.6643356643356644
llama8b,combined_param_direction_score,12,0.738933623325667,0.6643356643356644
llama8b,pair_normalized_direction_rmse,12,-0.7160952312035138,-0.6363636363636364
llama8b,_z_neg_pair_norm_direction_rmse,12,0.7160952312035139,0.6363636363636364
llama8b,rel_direction_l1_to_target,12,-0.7911176205569364,-0.6293706293706294
llama8b,rel_magnitude_l1_to_target,12,-0.6406307818255376,-0.4825174825174825
llama8b,rel_magnitude_rmse_to_target,12,-0.6463102487320731,-0.4825174825174825
llama8b,_z_neg_magnitude_rmse,12,0.6463102487320731,0.4825174825174825
llama8b,combined_ratio_direction_score,12,0.5926706794511708,0.4195804195804196
llama8b,source_native_nll,12,0.07389256447971414,-0.40559440559440557
llama8b,target_minus_source_nll,12,-0.07389256447971412,0.40559440559440557
llama8b,_z_neg_source_native_nll,12,-0.07389256447971408,0.40559440559440557
llama8b,combined_hidden_source_quality_score,12,-0.07389256447971408,0.40559440559440557
llama8b,pair_geometry_compatibility_score,12,0.0715424671567924,0.38461538461538464
llama8b,prior_param_tier_jump,12,0.5411662872796899,0.30725493389951347
llama8b,prior_source_param_b,12,-0.5116440397559389,-0.28386354538174535
llama8b,prior_log_param_ratio_target_over_source,12,0.46228158057381097,0.28386354538174535
llama8b,_z_log_param_ratio,12,0.46228158057381097,0.28386354538174535
llama8b,target_direction_subspace_residual,12,0.8516378993764616,0.27972027972027974
llama8b,_z_neg_subspace_residual,12,-0.8516378993764615,-0.27972027972027974
llama8b,diagnostic_rel_direction_z2_mean,12,0.08041702254271499,0.2517482517482518
llama8b,target_readability_z2_mean,12,0.07805165201569893,0.2517482517482518
llama8b,_z_neg_target_readability_z2,12,-0.07805165201569894,-0.2517482517482518
llama8b,target_readability_tail_frac,12,-0.5866518480066224,-0.23467636689334598
llama8b,_z_neg_target_readability_tail,12,0.5866518480066213,0.23467636689334598
llama8b,target_readability_energy,12,-0.12283430208951966,0.17482517482517482
llama8b,_z_target_readability_energy,12,-0.12283430208951968,0.17482517482517482
llama8b,source_to_target_anchor_kl,12,0.13353302582441842,-0.0979020979020979
llama8b,_z_neg_source_to_target_kl,12,-0.13353302582441848,0.0979020979020979
llama8b,diagnostic_source_direction_std_mean,12,0.00013440618694141916,-0.09090909090909091
llama8b,source_hidden_size,12,-0.46651841195620186,-0.0788778768541191
llama8b,abs_log_hidden_ratio,12,0.3840998032573749,0.0788778768541191
llama8b,diagnostic_target_direction_std_min,12,0.19709326578234332,0.0763381020690574
llama8b,diagnostic_target_magnitude_std_mean,12,-0.43110242827518824,-0.0763381020690574
llama8b,diagnostic_target_magnitude_std_min,12,-0.4311023597330975,-0.0763381020690574
llama8b,memory_target_norm_gap,12,0.05312492304502486,-0.06293706293706294
llama8b,source_target_top_anchor_overlap,12,-0.28926919895682235,-0.06293706293706294
llama8b,_z_top_anchor_overlap,12,-0.28926919895682246,-0.06293706293706294
llama8b,diagnostic_rel_magnitude_z_abs_mean,12,0.20361767003454448,-0.04195804195804196
llama8b,source_target_direction_dispersion_gap,12,0.06524908590381104,0.04195804195804196
llama8b,_z_neg_direction_dispersion_gap,12,-0.06524908590381105,-0.04195804195804196
llama8b,anchor_direction_js_to_target,12,0.13504179171267577,-0.03496503496503497
llama8b,_z_neg_anchor_js,12,-0.13504179171267566,0.03496503496503497
llama8b,combined_hidden_js_score,12,-0.1350417917126754,0.03496503496503497
llama8b,source_target_direction_entropy_gap,12,0.2853596921840158,0.006993006993006993
llama8b,diagnostic_source_direction_entropy_mean,12,-0.21330686276198849,-0.006993006993006993
llama8b,_z_neg_direction_entropy_gap,12,-0.2853596921840158,-0.006993006993006993
mistral7b,source_native_nll,12,-0.7839039024750399,-0.8391608391608392
mistral7b,target_minus_source_nll,12,0.7839039024750399,0.8391608391608392
mistral7b,_z_neg_source_native_nll,12,0.7839039024750399,0.8391608391608392
mistral7b,combined_hidden_source_quality_score,12,0.7839039024750399,0.8391608391608392
mistral7b,diagnostic_target_direction_std_mean,12,0.3603721347544268,0.4828045495852676
mistral7b,diagnostic_target_direction_std_min,12,0.3603721347544267,0.4828045495852676
mistral7b,diagnostic_target_magnitude_std_mean,12,0.36037213475442675,0.4828045495852676
mistral7b,diagnostic_target_magnitude_std_min,12,0.3603721347544267,0.4828045495852676
mistral7b,diagnostic_target_direction_entropy,12,0.36037213475442675,0.4828045495852676
mistral7b,anchor_direction_js_to_target,12,-0.46007431004486826,-0.4755244755244755
mistral7b,_z_neg_anchor_js,12,0.4600743100448684,0.4755244755244755
mistral7b,combined_hidden_js_score,12,0.46007431004486826,0.4755244755244755
mistral7b,source_to_target_anchor_kl,12,-0.4596950657132597,-0.43356643356643354
mistral7b,_z_neg_source_to_target_kl,12,0.4596950657132595,0.43356643356643354
mistral7b,pair_geometry_compatibility_score,12,0.40094900873187184,0.40559440559440557
mistral7b,source_target_direction_entropy_gap,12,-0.45693194854746566,-0.36363636363636365
mistral7b,diagnostic_source_direction_entropy_mean,12,0.457394976977959,0.36363636363636365
mistral7b,_z_neg_direction_entropy_gap,12,0.4569319485474656,0.36363636363636365
mistral7b,source_hidden_size,12,0.3005152053406735,0.3513650878047123
mistral7b,abs_log_hidden_ratio,12,-0.3532552342955984,-0.3513650878047123
mistral7b,target_readability_tail_frac,12,-0.3963728704518301,-0.27670795499364675
mistral7b,_z_neg_target_readability_tail,12,0.3963728704518307,0.27670795499364675
mistral7b,source_target_top_anchor_overlap,12,0.3521901849346055,0.2517482517482518
mistral7b,_z_top_anchor_overlap,12,0.3521901849346056,0.2517482517482518
mistral7b,diagnostic_rel_magnitude_z_abs_mean,12,-0.10001107274716886,-0.20279720279720279
mistral7b,prior_param_tier_jump,12,-0.17352789648303948,-0.14782809899727065
mistral7b,rel_magnitude_l1_to_target,12,-0.04555837094230707,-0.14685314685314685
mistral7b,rel_magnitude_rmse_to_target,12,-0.03959524457383209,-0.14685314685314685
mistral7b,_z_neg_magnitude_rmse,12,0.03959524457383207,0.14685314685314685
mistral7b,memory_target_norm_gap,12,-0.05278323068011928,-0.0979020979020979
mistral7b,rel_direction_l1_to_target,12,0.026302064675591253,0.06993006993006994
mistral7b,target_direction_subspace_residual,12,-0.04257727124798539,0.06993006993006994
mistral7b,_z_neg_subspace_residual,12,0.04257727124798556,-0.06993006993006994
mistral7b,combined_ratio_direction_score,12,-0.08921564740830419,-0.06993006993006994
mistral7b,prior_source_param_b,12,0.10354669078905512,0.0645364446988247
mistral7b,prior_log_param_ratio_target_over_source,12,-0.09453439310811826,-0.0645364446988247
mistral7b,_z_log_param_ratio,12,-0.09453439310811829,-0.0645364446988247
mistral7b,source_target_direction_dispersion_gap,12,0.030043974282083115,-0.04895104895104895
mistral7b,diagnostic_source_direction_std_mean,12,0.006040017044883446,0.04895104895104895
mistral7b,_z_neg_direction_dispersion_gap,12,-0.030043974282083108,0.04895104895104895
mistral7b,target_readability_cross_entropy,12,-0.0067392555260002715,-0.04195804195804196
mistral7b,_z_neg_target_readability_ce,12,0.006739255525999096,0.04195804195804196
mistral7b,diagnostic_rel_direction_z2_mean,12,-0.029233693892126964,-0.02097902097902098
mistral7b,pair_normalized_direction_rmse,12,-0.04643485097318409,-0.02097902097902098
mistral7b,target_readability_z2_mean,12,-0.029202342390747597,-0.02097902097902098
mistral7b,target_readability_energy,12,0.007388202862623485,0.02097902097902098
mistral7b,_z_neg_pair_norm_direction_rmse,12,0.0464348509731842,0.02097902097902098
mistral7b,_z_neg_target_readability_z2,12,0.02920234239074746,0.02097902097902098
mistral7b,_z_target_readability_energy,12,0.007388202862623522,0.02097902097902098
mistral7b,rel_direction_rmse_to_target,12,-0.03441542458574358,0.013986013986013986
mistral7b,capacity_normalized_direction_rmse,12,-0.034415424585743565,0.013986013986013986
mistral7b,_z_neg_direction_rmse,12,0.03441542458574357,-0.013986013986013986
mistral7b,combined_hidden_direction_score,12,0.03441542458574358,-0.013986013986013986
mistral7b,combined_param_direction_score,12,0.0344154245857435,-0.013986013986013986
qwen1.5b,diagnostic_rel_magnitude_z_abs_mean,12,-0.5864445292598236,-0.6363636363636364
qwen1.5b,diagnostic_target_direction_entropy,12,-0.4844850890337102,-0.5725357655179305
qwen1.5b,prior_same_model_family,12,0.46804636761330765,0.563300712149108
qwen1.5b,prior_cross_model_family,12,-0.46804636761330765,-0.563300712149108
qwen1.5b,source_native_nll,12,0.7024979237353335,0.5524475524475524
qwen1.5b,target_minus_source_nll,12,-0.7024979237353335,-0.5524475524475524
qwen1.5b,_z_neg_source_native_nll,12,-0.7024979237353333,-0.5524475524475524
qwen1.5b,combined_hidden_source_quality_score,12,-0.7024979237353334,-0.5524475524475524
qwen1.5b,source_target_direction_entropy_gap,12,0.4691057942051402,0.4755244755244755
qwen1.5b,_z_neg_direction_entropy_gap,12,-0.4691057942051402,-0.4755244755244755
qwen1.5b,source_hidden_size,12,-0.33723409032663765,-0.45854880407820403
qwen1.5b,abs_log_hidden_ratio,12,-0.2947625103088955,-0.45854880407820403
qwen1.5b,diagnostic_source_direction_entropy_mean,12,-0.2819276579492919,-0.44755244755244755
qwen1.5b,diagnostic_source_direction_std_mean,12,-0.39871721901998686,-0.44755244755244755
qwen1.5b,diagnostic_target_magnitude_std_mean,12,0.44044488989246894,0.4351271817936272
qwen1.5b,diagnostic_target_magnitude_std_min,12,0.4404449225696951,0.4351271817936272
qwen1.5b,source_target_top_anchor_overlap,12,0.19320800977982974,0.43356643356643354
qwen1.5b,_z_top_anchor_overlap,12,0.19320800977982974,0.43356643356643354
qwen1.5b,target_readability_energy,12,0.30734466950925865,0.4195804195804196
qwen1.5b,_z_target_readability_energy,12,0.30734466950925865,0.4195804195804196
qwen1.5b,source_target_direction_dispersion_gap,12,0.41135330707447487,0.3986013986013986
qwen1.5b,_z_neg_direction_dispersion_gap,12,-0.4113533070744749,-0.3986013986013986
qwen1.5b,target_readability_tail_frac,12,0.4195266937302581,0.36427376353594004
qwen1.5b,_z_neg_target_readability_tail,12,-0.4195266937302581,-0.36427376353594004
qwen1.5b,rel_direction_l1_to_target,12,0.36847851112754587,0.34965034965034963
qwen1.5b,rel_direction_rmse_to_target,12,0.36668455381263965,0.34965034965034963
qwen1.5b,capacity_normalized_direction_rmse,12,0.3666845538126396,0.34965034965034963
qwen1.5b,diagnostic_rel_direction_z2_mean,12,0.3691041712319242,0.34965034965034963
qwen1.5b,target_readability_z2_mean,12,0.37089430582750516,0.34965034965034963
qwen1.5b,_z_neg_direction_rmse,12,-0.3666845538126397,-0.34965034965034963
qwen1.5b,_z_neg_target_readability_z2,12,-0.3708943058275052,-0.34965034965034963
qwen1.5b,combined_hidden_direction_score,12,-0.36668455381263954,-0.34965034965034963
qwen1.5b,combined_param_direction_score,12,-0.36668455381263976,-0.34965034965034963
qwen1.5b,pair_normalized_direction_rmse,12,0.4153683625615174,0.34265734265734266
qwen1.5b,_z_neg_pair_norm_direction_rmse,12,-0.4153683625615174,-0.34265734265734266
qwen1.5b,prior_source_param_b,12,-0.2813219561419912,-0.32753486005586
qwen1.5b,prior_log_param_ratio_target_over_source,12,0.10063156446078461,0.32753486005586
qwen1.5b,_z_log_param_ratio,12,0.10063156446078456,0.32753486005586
qwen1.5b,memory_target_norm_gap,12,0.3200903178305219,0.3146853146853147
qwen1.5b,target_direction_subspace_residual,12,-0.3199287613935462,-0.2937062937062937
qwen1.5b,_z_neg_subspace_residual,12,0.3199287613935459,0.2937062937062937
qwen1.5b,anchor_direction_js_to_target,12,0.3862472108727586,0.2727272727272727
qwen1.5b,source_to_target_anchor_kl,12,0.35259876434511644,0.2727272727272727
qwen1.5b,_z_neg_anchor_js,12,-0.3862472108727586,-0.2727272727272727
qwen1.5b,_z_neg_source_to_target_kl,12,-0.35259876434511644,-0.2727272727272727
qwen1.5b,combined_hidden_js_score,12,-0.38624721087275854,-0.2727272727272727
qwen1.5b,target_readability_cross_entropy,12,0.3275622161551297,0.13986013986013987
qwen1.5b,_z_neg_target_readability_ce,12,-0.3275622161551297,-0.13986013986013987
qwen1.5b,diagnostic_target_direction_std_mean,12,0.1959428666795941,0.11450715310358611
qwen1.5b,diagnostic_target_direction_std_min,12,-0.23598313440037358,0.11450715310358611
qwen1.5b,pair_geometry_compatibility_score,12,-0.17252393505201327,0.08391608391608392
qwen1.5b,combined_ratio_direction_score,12,-0.1357505862620798,-0.04895104895104895
qwen1.5b,rel_magnitude_l1_to_target,12,-0.04442954961169319,0.04195804195804196
qwen1.5b,rel_magnitude_rmse_to_target,12,-0.029619600676723687,0.04195804195804196
qwen1.5b,_z_neg_magnitude_rmse,12,0.029619600676723697,-0.04195804195804196
qwen3b,source_target_top_anchor_overlap,12,0.5015435560290595,0.6223776223776224
qwen3b,_z_top_anchor_overlap,12,0.5015435560290595,0.6223776223776224
qwen3b,diagnostic_source_direction_entropy_mean,12,-0.5669125891127174,-0.5804195804195804
qwen3b,source_hidden_size,12,-0.40784802485049426,-0.4876086932800089
qwen3b,target_readability_energy,12,0.5736476947887497,0.4825174825174825
qwen3b,_z_target_readability_energy,12,0.5736476947887496,0.4825174825174825
qwen3b,memory_target_norm_gap,12,0.5308987741158432,0.45454545454545453
qwen3b,diagnostic_source_direction_std_mean,12,0.061047587306855416,0.4405594405594406
qwen3b,pair_geometry_compatibility_score,12,0.13184058289659806,0.4195804195804196
qwen3b,prior_same_model_family,12,0.6969877456636032,0.40967324519935133
qwen3b,prior_cross_model_family,12,-0.6969877456636032,-0.40967324519935133
qwen3b,source_target_direction_dispersion_gap,12,0.023882962410015213,-0.40559440559440557
qwen3b,_z_neg_direction_dispersion_gap,12,-0.02388296241001518,0.40559440559440557
qwen3b,target_direction_subspace_residual,12,0.2302680401118682,0.3986013986013986
qwen3b,_z_neg_subspace_residual,12,-0.2302680401118681,-0.3986013986013986
qwen3b,diagnostic_target_direction_std_mean,12,0.5907119576993833,0.36642288993147554
qwen3b,diagnostic_target_magnitude_std_mean,12,0.6753291732763571,0.36642288993147554
qwen3b,diagnostic_target_magnitude_std_min,12,0.6753291597949825,0.36642288993147554
qwen3b,diagnostic_target_direction_entropy,12,-0.7001750867011531,-0.36642288993147554
qwen3b,prior_source_param_b,12,-0.23627871541981196,-0.3585358038823595
qwen3b,prior_log_param_ratio_target_over_source,12,0.18082011094439382,0.3585358038823595
qwen3b,_z_log_param_ratio,12,0.18082011094439376,0.3585358038823595
qwen3b,abs_log_hidden_ratio,12,-0.12291647765796684,-0.34419437172706513
qwen3b,diagnostic_rel_magnitude_z_abs_mean,12,-0.592774705381285,-0.34265734265734266
qwen3b,combined_ratio_direction_score,12,0.08370338847846338,0.24475524475524477
qwen3b,target_readability_cross_entropy,12,0.25293855473010785,-0.2097902097902098
qwen3b,_z_neg_target_readability_ce,12,-0.2529385547301078,0.2097902097902098
qwen3b,rel_magnitude_l1_to_target,12,0.18591752144879273,0.20279720279720279
qwen3b,rel_magnitude_rmse_to_target,12,0.20106546755749463,0.20279720279720279
qwen3b,_z_neg_magnitude_rmse,12,-0.2010654675574946,-0.20279720279720279
qwen3b,anchor_direction_js_to_target,12,0.5308791566122648,0.1888111888111888
qwen3b,source_to_target_anchor_kl,12,0.48677773340107344,0.1888111888111888
qwen3b,_z_neg_anchor_js,12,-0.5308791566122648,-0.1888111888111888
qwen3b,_z_neg_source_to_target_kl,12,-0.48677773340107344,-0.1888111888111888
qwen3b,combined_hidden_js_score,12,-0.5308791566122647,-0.1888111888111888
qwen3b,target_readability_tail_frac,12,0.16709082480506104,0.18563951410966176
qwen3b,_z_neg_target_readability_tail,12,-0.16709082480506113,-0.18563951410966176
qwen3b,diagnostic_target_direction_std_min,12,0.36542297118065975,0.18321144496573777
qwen3b,prior_param_tier_jump,12,-0.16077490565375097,-0.16724840200141816
qwen3b,pair_normalized_direction_rmse,12,0.1762385276059491,-0.16083916083916083
qwen3b,_z_neg_pair_norm_direction_rmse,12,-0.17623852760594905,0.16083916083916083
qwen3b,source_native_nll,12,0.5396749074066292,0.15384615384615385
qwen3b,target_minus_source_nll,12,-0.5396749074066292,-0.15384615384615385
qwen3b,_z_neg_source_native_nll,12,-0.5396749074066292,-0.15384615384615385
qwen3b,combined_hidden_source_quality_score,12,-0.5396749074066292,-0.15384615384615385
qwen3b,source_target_direction_entropy_gap,12,0.6096722138783282,0.13286713286713286
qwen3b,_z_neg_direction_entropy_gap,12,-0.6096722138783282,-0.13286713286713286
qwen3b,rel_direction_l1_to_target,12,0.16811142207157115,-0.1048951048951049
qwen3b,diagnostic_rel_direction_z2_mean,12,0.1161748425648449,-0.1048951048951049
qwen3b,target_readability_z2_mean,12,0.11794333568880978,-0.1048951048951049
qwen3b,_z_neg_target_readability_z2,12,-0.11794333568880973,0.1048951048951049
qwen3b,rel_direction_rmse_to_target,12,0.23365076517119962,-0.04895104895104895
qwen3b,capacity_normalized_direction_rmse,12,0.23365076517119954,-0.04895104895104895
qwen3b,_z_neg_direction_rmse,12,-0.23365076517119962,0.04895104895104895
qwen3b,combined_hidden_direction_score,12,-0.23365076517119965,0.04895104895104895
qwen3b,combined_param_direction_score,12,-0.23365076517119956,0.04895104895104895
qwen7b,source_native_nll,11,0.6638007232761115,0.7636363636363637
qwen7b,target_minus_source_nll,11,-0.6638007232761115,-0.7636363636363637
qwen7b,_z_neg_source_native_nll,11,-0.6638007232761115,-0.7636363636363637
qwen7b,combined_hidden_source_quality_score,11,-0.6638007232761115,-0.7636363636363637
qwen7b,combined_ratio_direction_score,11,0.6180527393103123,0.5545454545454546
qwen7b,prior_param_tier_jump,11,0.5354448060099508,0.5249127500606671
qwen7b,prior_source_param_b,11,-0.5997414377026831,-0.524833453307831
qwen7b,prior_log_param_ratio_target_over_source,11,0.5598774194914364,0.524833453307831
qwen7b,_z_log_param_ratio,11,0.5598774194914364,0.524833453307831
qwen7b,source_target_top_anchor_overlap,11,-0.564857020033855,-0.4818181818181818
qwen7b,_z_top_anchor_overlap,11,-0.5648570200338551,-0.4818181818181818
qwen7b,rel_magnitude_l1_to_target,11,-0.6426892011648839,-0.4636363636363636
qwen7b,rel_magnitude_rmse_to_target,11,-0.6338526182935277,-0.4636363636363636
qwen7b,_z_neg_magnitude_rmse,11,0.6338526182935276,0.4636363636363636
qwen7b,source_target_direction_entropy_gap,11,0.3990623427868933,0.45454545454545453
