compressor,metric,n,pearson,spearman
gpt2:llama1b,target_readability_z2_mean,5,-0.2699207228476739,-0.4
gpt2:llama1b,target_readability_tail_frac,5,-0.021600193358864494,-0.4
gpt2:llama1b,source_to_target_anchor_kl,5,-0.386231018439019,-0.4
gpt2:llama1b,target_readability_energy,5,-0.3138034739957491,-0.4
gpt2:llama1b,_z_neg_direction_rmse,5,0.4186390755580404,0.4
gpt2:llama1b,_z_neg_anchor_js,5,0.37446434778689275,0.4
gpt2:llama1b,_z_neg_subspace_residual,5,-0.8005320381059369,-0.4
gpt2:llama1b,_z_neg_pair_norm_direction_rmse,5,0.45010863656695504,0.4
gpt2:llama1b,_z_neg_target_readability_z2,5,0.2699207228476739,0.4
gpt2:llama1b,_z_neg_target_readability_tail,5,0.0216001933588645,0.4
gpt2:llama1b,_z_neg_source_to_target_kl,5,0.3862310184390191,0.4
gpt2:llama1b,_z_target_readability_energy,5,-0.31380347399574915,-0.4
gpt2:llama1b,combined_param_direction_score,5,0.6359059111496339,0.4
gpt2:llama1b,combined_ratio_direction_score,5,0.5947459743537582,0.4
gpt2:llama1b,pair_geometry_compatibility_score,5,0.16419709423509582,0.4
gpt2:llama1b,prior_same_model_family,5,0.04903485131313668,0.35355339059327373
gpt2:llama1b,prior_cross_model_family,5,-0.04903485131313665,-0.35355339059327373
gpt2:llama1b,rel_magnitude_l1_to_target,5,-0.03592193676204564,0.3
gpt2:llama1b,memory_target_norm_gap,5,0.16227542692369326,0.3
gpt2:llama1b,diagnostic_source_direction_entropy_mean,5,-0.03215551686373869,0.22360679774997896
gpt2:llama1b,diagnostic_source_direction_std_mean,5,0.02733705962901839,-0.22360679774997896
gpt2:llama1b,diagnostic_target_direction_std_mean,5,-0.34219908402183624,-0.2
gpt2:llama1b,target_text_nll,5,-0.3701067945872482,-0.2
gpt2:llama1b,source_native_nll,5,0.03843746575256134,-0.2
gpt2:llama1b,target_minus_source_nll,5,-0.36937547034397544,-0.2
gpt2:llama1b,target_readability_cross_entropy,5,-0.3809893732804123,-0.2
gpt2:llama1b,source_target_direction_dispersion_gap,5,-0.3145872528601158,-0.2
gpt2:llama1b,diagnostic_target_direction_entropy,5,0.3316651030960685,0.2
gpt2:llama1b,_z_neg_target_readability_ce,5,0.3809893732804123,0.2
gpt2:llama1b,_z_neg_direction_dispersion_gap,5,0.3145872528601159,0.2
gpt2:llama1b,_z_neg_source_native_nll,5,-0.03843746575257091,0.2
gpt2:llama1b,diagnostic_target_direction_std_min,5,0.35036967364736593,0.0
gpt2:llama1b,source_target_direction_entropy_gap,5,0.03365065251512679,0.0
gpt2:llama1b,_z_neg_direction_entropy_gap,5,-0.0336506525151268,0.0
gpt2:llama3b,diagnostic_rel_magnitude_z_abs_mean,6,-0.5457051661676297,-0.9428571428571428
gpt2:llama3b,diagnostic_target_magnitude_std_mean,6,0.20503081189163483,0.9428571428571428
gpt2:llama3b,diagnostic_target_magnitude_std_min,6,0.20503080218647277,0.9428571428571428
gpt2:llama3b,source_native_nll,6,0.8030924281308639,0.8857142857142857
gpt2:llama3b,_z_neg_source_native_nll,6,-0.8030924281308645,-0.8857142857142857
gpt2:llama3b,abs_log_hidden_ratio,6,-0.830808674787858,-0.8827348295047495
gpt2:llama3b,rel_direction_l1_to_target,6,-0.5000906071373552,-0.7714285714285715
gpt2:llama3b,rel_direction_rmse_to_target,6,-0.5016688216323919,-0.7714285714285715
gpt2:llama3b,memory_target_norm_gap,6,0.22960964832692604,0.7714285714285715
gpt2:llama3b,capacity_normalized_direction_rmse,6,-0.5153747377250961,-0.7714285714285715
gpt2:llama3b,pair_normalized_direction_rmse,6,-0.5462201831176636,-0.7714285714285715
gpt2:llama3b,_z_neg_direction_rmse,6,0.5016688216323919,0.7714285714285715
gpt2:llama3b,_z_neg_pair_norm_direction_rmse,6,0.5462201831176635,0.7714285714285715
gpt2:llama3b,target_direction_subspace_residual,6,0.7366711499093541,0.7142857142857143
gpt2:llama3b,diagnostic_rel_direction_z2_mean,6,-0.39263920256111134,-0.7142857142857143
gpt2:llama3b,target_readability_z2_mean,6,-0.39359387305779964,-0.7142857142857143
gpt2:llama3b,target_readability_tail_frac,6,-0.054866108924575954,-0.7142857142857143
gpt2:llama3b,source_target_direction_entropy_gap,6,-0.17552116469594675,-0.7142857142857143
gpt2:llama3b,_z_neg_subspace_residual,6,-0.7366711499093542,-0.7142857142857143
gpt2:llama3b,_z_neg_target_readability_z2,6,0.39359387305779964,0.7142857142857143
gpt2:llama3b,_z_neg_target_readability_tail,6,0.05486610892457595,0.7142857142857143
gpt2:llama3b,_z_neg_direction_entropy_gap,6,0.1755211646959467,0.7142857142857143
gpt2:llama3b,combined_param_direction_score,6,0.589260244576534,0.7142857142857143
gpt2:llama3b,combined_ratio_direction_score,6,0.5316926530342326,0.7142857142857143
gpt2:llama3b,target_hidden_size,6,0.6729436919328544,0.7061878636037996
gpt2:llama3b,_z_target_hidden_size,6,0.6729436919328544,0.7061878636037996
gpt2:llama3b,prior_param_tier_jump,6,0.39911074983201955,0.6761234037828133
gpt2:llama3b,prior_target_param_b,6,0.647159122443477,0.6667366910003157
gpt2:llama3b,prior_log_param_ratio_target_over_source,6,0.5633791661361898,0.6667366910003157
gpt2:llama3b,_z_prior_target_param_b,6,0.6471591224434772,0.6667366910003157
gpt2:llama3b,_z_log_param_ratio,6,0.5633791661361898,0.6667366910003157
gpt2:llama3b,combined_hidden_source_quality_score,6,0.671276359519669,0.6571428571428571
gpt2:llama3b,diagnostic_target_direction_std_mean,6,-0.35290715975381814,-0.6
gpt2:llama3b,source_target_direction_dispersion_gap,6,-0.35279340713046436,-0.6
gpt2:llama3b,diagnostic_target_direction_entropy,6,0.4046683691834667,0.6
gpt2:llama3b,_z_neg_direction_dispersion_gap,6,0.3527934071304644,0.6
gpt2:llama3b,combined_hidden_direction_score,6,0.624862543371631,0.6
gpt2:llama3b,pair_geometry_compatibility_score,6,0.3524276435346572,0.6
gpt2:llama3b,anchor_direction_js_to_target,6,-0.442082850665304,-0.5428571428571428
gpt2:llama3b,target_readability_cross_entropy,6,-0.4514633784599306,-0.5428571428571428
gpt2:llama3b,source_to_target_anchor_kl,6,-0.4535773171130491,-0.5428571428571428
gpt2:llama3b,_z_neg_anchor_js,6,0.4420828506653041,0.5428571428571428
gpt2:llama3b,_z_neg_target_readability_ce,6,0.4514633784599306,0.5428571428571428
gpt2:llama3b,_z_neg_source_to_target_kl,6,0.45357731711304905,0.5428571428571428
gpt2:llama3b,combined_hidden_js_score,6,0.5990538088937718,0.5428571428571428
gpt2:llama3b,rel_magnitude_l1_to_target,6,0.06044421095364872,0.42857142857142855
gpt2:llama3b,rel_magnitude_rmse_to_target,6,0.09711487115739453,0.42857142857142855
gpt2:llama3b,_z_neg_magnitude_rmse,6,-0.09711487115739427,-0.42857142857142855
gpt2:llama3b,diagnostic_source_direction_std_mean,6,-0.14389513388673403,-0.39466488146729556
gpt2:llama3b,target_text_nll,6,-0.2580860265038686,-0.37142857142857144
gpt2:llama3b,target_minus_source_nll,6,-0.26581836211048365,-0.37142857142857144
gpt2:llama3b,diagnostic_source_direction_entropy_mean,6,0.050629436144268354,0.2125118592516207
gpt2:llama3b,prior_same_model_family,6,0.08216595860353001,0.20701966780270628
gpt2:llama3b,prior_cross_model_family,6,-0.08216595860353,-0.20701966780270628
gpt2:llama3b,source_target_top_anchor_overlap,6,0.09138378943145023,0.14285714285714285
gpt2:llama3b,_z_top_anchor_overlap,6,0.0913837894314502,0.14285714285714285
gpt2:llama3b,diagnostic_target_direction_std_min,6,-0.0860630224263623,-0.08571428571428572
gpt2:llama3b,target_readability_energy,6,-0.05269191345526943,-0.08571428571428572
gpt2:llama3b,_z_target_readability_energy,6,-0.05269191345526944,-0.08571428571428572
gpt2:llama8b,source_target_top_anchor_overlap,6,0.831691693604088,0.7714285714285715
gpt2:llama8b,_z_top_anchor_overlap,6,0.8316916936040879,0.7714285714285715
gpt2:llama8b,diagnostic_rel_magnitude_z_abs_mean,6,-0.9051099356555882,-0.7142857142857143
gpt2:llama8b,diagnostic_target_magnitude_std_mean,6,0.8944010151452828,0.7142857142857143
gpt2:llama8b,diagnostic_target_magnitude_std_min,6,0.8944010540471142,0.7142857142857143
gpt2:llama8b,target_hidden_size,6,0.6767010138105091,0.5217939320872036
gpt2:llama8b,abs_log_hidden_ratio,6,-0.7074825275088255,-0.5217939320872036
gpt2:llama8b,_z_target_hidden_size,6,0.676701013810509,0.5217939320872036
gpt2:llama8b,memory_target_norm_gap,6,0.15775192337242833,0.42857142857142855
gpt2:llama8b,combined_hidden_source_quality_score,6,0.6759688949823822,0.42857142857142855
gpt2:llama8b,prior_same_model_family,6,0.10948483823104596,0.41403933560541256
gpt2:llama8b,prior_cross_model_family,6,-0.10948483823104595,-0.41403933560541256
gpt2:llama8b,prior_param_tier_jump,6,-0.6841443624001515,-0.41403933560541256
gpt2:llama8b,diagnostic_source_direction_std_mean,6,-0.08306268683248694,-0.37032803990902063
gpt2:llama8b,prior_target_param_b,6,0.6297476378142726,0.23539595453459985
gpt2:llama8b,prior_log_param_ratio_target_over_source,6,0.5167639669722899,0.23539595453459985
gpt2:llama8b,_z_prior_target_param_b,6,0.6297476378142726,0.23539595453459985
gpt2:llama8b,_z_log_param_ratio,6,0.5167639669722899,0.23539595453459985
gpt2:llama8b,diagnostic_source_direction_entropy_mean,6,0.09376024190806508,0.18516401995451032
gpt2:llama8b,rel_direction_l1_to_target,6,-0.31447733610236106,-0.14285714285714285
gpt2:llama8b,rel_direction_rmse_to_target,6,-0.31462121216795097,-0.14285714285714285
gpt2:llama8b,rel_magnitude_l1_to_target,6,0.08501480489390502,0.14285714285714285
gpt2:llama8b,rel_magnitude_rmse_to_target,6,0.09948930244645003,0.14285714285714285
gpt2:llama8b,target_direction_subspace_residual,6,0.7212352429319424,0.14285714285714285
gpt2:llama8b,capacity_normalized_direction_rmse,6,-0.34487911495101226,-0.14285714285714285
gpt2:llama8b,diagnostic_rel_direction_z2_mean,6,-0.2077694510722641,-0.14285714285714285
gpt2:llama8b,pair_normalized_direction_rmse,6,-0.36937558962094125,-0.14285714285714285
gpt2:llama8b,target_readability_z2_mean,6,-0.20757672137949007,-0.14285714285714285
gpt2:llama8b,_z_neg_direction_rmse,6,0.3146212121679509,0.14285714285714285
gpt2:llama8b,_z_neg_magnitude_rmse,6,-0.09948930244645,-0.14285714285714285
gpt2:llama8b,_z_neg_subspace_residual,6,-0.7212352429319425,-0.14285714285714285
gpt2:llama8b,_z_neg_pair_norm_direction_rmse,6,0.36937558962094125,0.14285714285714285
gpt2:llama8b,_z_neg_target_readability_z2,6,0.20757672137949013,0.14285714285714285
gpt2:llama8b,pair_geometry_compatibility_score,6,0.22917706919369582,0.14285714285714285
gpt2:llama8b,diagnostic_target_direction_std_mean,6,-0.19015609294628855,0.08571428571428572
gpt2:llama8b,target_text_nll,6,-0.17089568464587485,0.08571428571428572
gpt2:llama8b,source_native_nll,6,-0.2339162951723017,-0.08571428571428572
gpt2:llama8b,target_minus_source_nll,6,-0.1694533626811058,0.08571428571428572
gpt2:llama8b,source_target_direction_dispersion_gap,6,-0.16827359448396095,0.08571428571428572
gpt2:llama8b,_z_neg_direction_dispersion_gap,6,0.16827359448396098,-0.08571428571428572
gpt2:llama8b,_z_neg_source_native_nll,6,0.23391629517230159,0.08571428571428572
gpt2:llama8b,combined_hidden_direction_score,6,0.5571310287823942,0.08571428571428572
gpt2:llama8b,combined_hidden_js_score,6,0.479629398122769,-0.08571428571428572
gpt2:llama8b,combined_param_direction_score,6,0.4798451030053969,0.08571428571428572
gpt2:llama8b,combined_ratio_direction_score,6,0.4115334812629629,0.08571428571428572
gpt2:llama8b,target_readability_tail_frac,6,0.07669550752099537,-0.057977103565244846
gpt2:llama8b,_z_neg_target_readability_tail,6,-0.07669550752099535,0.057977103565244846
gpt2:llama8b,anchor_direction_js_to_target,6,-0.22282088341788117,0.02857142857142857
gpt2:llama8b,diagnostic_target_direction_std_min,6,0.3215411316989321,0.02857142857142857
gpt2:llama8b,target_readability_cross_entropy,6,-0.23522508405216913,0.02857142857142857
gpt2:llama8b,source_to_target_anchor_kl,6,-0.23560182974899002,0.02857142857142857
gpt2:llama8b,target_readability_energy,6,0.30995754381484214,-0.02857142857142857
gpt2:llama8b,source_target_direction_entropy_gap,6,-0.03119449154249864,0.02857142857142857
gpt2:llama8b,diagnostic_target_direction_entropy,6,0.17893705397328089,-0.02857142857142857
gpt2:llama8b,_z_neg_anchor_js,6,0.22282088341788117,-0.02857142857142857
gpt2:llama8b,_z_neg_target_readability_ce,6,0.23522508405216913,-0.02857142857142857
gpt2:llama8b,_z_neg_source_to_target_kl,6,0.23560182974899002,-0.02857142857142857
gpt2:llama8b,_z_target_readability_energy,6,0.30995754381484214,-0.02857142857142857
gpt2:llama8b,_z_neg_direction_entropy_gap,6,0.03119449154249862,-0.02857142857142857
gpt2:mistral7b,rel_magnitude_rmse_to_target,6,0.6437764705739158,0.8285714285714286
gpt2:mistral7b,diagnostic_target_direction_std_min,6,-0.656535880644988,-0.8285714285714286
gpt2:mistral7b,_z_neg_magnitude_rmse,6,-0.6437764705739157,-0.8285714285714286
gpt2:mistral7b,source_target_top_anchor_overlap,6,0.8473384421091152,0.7142857142857143
gpt2:mistral7b,_z_top_anchor_overlap,6,0.8473384421091152,0.7142857142857143
gpt2:mistral7b,rel_magnitude_l1_to_target,6,0.6298452946776119,0.6571428571428571
gpt2:mistral7b,source_native_nll,6,-0.6201269889757213,-0.6571428571428571
gpt2:mistral7b,target_readability_energy,6,0.718841759587779,0.6571428571428571
gpt2:mistral7b,source_target_direction_dispersion_gap,6,-0.35773575169261373,-0.6571428571428571
gpt2:mistral7b,_z_target_readability_energy,6,0.718841759587779,0.6571428571428571
gpt2:mistral7b,_z_neg_direction_dispersion_gap,6,0.3577357516926138,0.6571428571428571
gpt2:mistral7b,_z_neg_source_native_nll,6,0.620126988975721,0.6571428571428571
gpt2:mistral7b,combined_hidden_source_quality_score,6,0.638935061916121,0.6571428571428571
gpt2:mistral7b,target_readability_tail_frac,6,0.14690750570581765,0.6377481392176932
gpt2:mistral7b,_z_neg_target_readability_tail,6,-0.14690750570581768,-0.6377481392176932
gpt2:mistral7b,target_hidden_size,6,0.6363569613806322,0.6087595874350709
gpt2:mistral7b,abs_log_hidden_ratio,6,-0.6739877609381988,-0.6087595874350709
gpt2:mistral7b,_z_target_hidden_size,6,0.6363569613806321,0.6087595874350709
gpt2:mistral7b,diagnostic_rel_direction_z2_mean,6,0.32570845009433613,0.6
gpt2:mistral7b,target_readability_z2_mean,6,0.3157982059115846,0.6
gpt2:mistral7b,_z_neg_target_readability_z2,6,-0.3157982059115846,-0.6
gpt2:mistral7b,diagnostic_rel_magnitude_z_abs_mean,6,-0.630479631298675,-0.5428571428571428
gpt2:mistral7b,diagnostic_target_direction_std_mean,6,-0.4061190201604412,-0.5428571428571428
gpt2:mistral7b,diagnostic_target_magnitude_std_mean,6,0.6412933167817575,0.5428571428571428
gpt2:mistral7b,diagnostic_target_magnitude_std_min,6,0.6412933613525439,0.5428571428571428
gpt2:mistral7b,combined_hidden_js_score,6,0.6137394638969209,0.5428571428571428
gpt2:mistral7b,prior_param_tier_jump,6,-0.631580530472034,-0.41403933560541256
gpt2:mistral7b,memory_target_norm_gap,6,0.23805228707165355,0.3142857142857143
gpt2:mistral7b,diagnostic_source_direction_entropy_mean,6,-0.03327363177793149,-0.29277002188455997
gpt2:mistral7b,diagnostic_source_direction_std_mean,6,0.033273631777931516,0.29277002188455997
gpt2:mistral7b,prior_target_param_b,6,0.5451907924749448,0.28988551782622424
gpt2:mistral7b,prior_log_param_ratio_target_over_source,6,0.5062502409334221,0.28988551782622424
gpt2:mistral7b,_z_prior_target_param_b,6,0.5451907924749448,0.28988551782622424
gpt2:mistral7b,_z_log_param_ratio,6,0.5062502409334221,0.28988551782622424
gpt2:mistral7b,combined_hidden_direction_score,6,0.5606670875620047,0.2
gpt2:mistral7b,combined_ratio_direction_score,6,0.3921069267007617,0.14285714285714285
gpt2:mistral7b,rel_direction_l1_to_target,6,-0.1672531593568596,-0.08571428571428572
gpt2:mistral7b,rel_direction_rmse_to_target,6,-0.1876170814227636,-0.08571428571428572
gpt2:mistral7b,anchor_direction_js_to_target,6,-0.4465070464685973,0.08571428571428572
gpt2:mistral7b,target_direction_subspace_residual,6,0.6542693544050627,0.08571428571428572
gpt2:mistral7b,capacity_normalized_direction_rmse,6,-0.23659616728541066,-0.08571428571428572
gpt2:mistral7b,target_text_nll,6,-0.28041552759257315,-0.08571428571428572
gpt2:mistral7b,target_minus_source_nll,6,-0.27233382585228777,-0.08571428571428572
gpt2:mistral7b,pair_normalized_direction_rmse,6,-0.14952378612138148,-0.08571428571428572
gpt2:mistral7b,target_readability_cross_entropy,6,-0.4629070273163812,0.08571428571428572
gpt2:mistral7b,source_to_target_anchor_kl,6,-0.4606584363870709,0.08571428571428572
gpt2:mistral7b,source_target_direction_entropy_gap,6,-0.24707388237901562,-0.08571428571428572
gpt2:mistral7b,diagnostic_target_direction_entropy,6,0.38509700549876663,-0.08571428571428572
gpt2:mistral7b,_z_neg_direction_rmse,6,0.18761708142276357,0.08571428571428572
gpt2:mistral7b,_z_neg_anchor_js,6,0.4465070464685974,-0.08571428571428572
gpt2:mistral7b,_z_neg_subspace_residual,6,-0.6542693544050628,-0.08571428571428572
gpt2:mistral7b,_z_neg_pair_norm_direction_rmse,6,0.14952378612138156,0.08571428571428572
gpt2:mistral7b,_z_neg_target_readability_ce,6,0.4629070273163812,-0.08571428571428572
gpt2:mistral7b,_z_neg_source_to_target_kl,6,0.46065843638707094,-0.08571428571428572
gpt2:mistral7b,_z_neg_direction_entropy_gap,6,0.24707388237901562,0.08571428571428572
gpt2:mistral7b,pair_geometry_compatibility_score,6,0.3017874073337474,0.08571428571428572
gpt2:mistral7b,combined_param_direction_score,6,0.4486806350612701,-0.02857142857142857
gpt2:qwen1.5b,prior_param_tier_jump,6,0.6313130864157216,0.8783100656536799
gpt2:qwen1.5b,rel_direction_l1_to_target,6,-0.3773299953942597,-0.7714285714285715
gpt2:qwen1.5b,rel_direction_rmse_to_target,6,-0.39397080466562023,-0.7714285714285715
gpt2:qwen1.5b,memory_target_norm_gap,6,0.245962241066006,0.7714285714285715
gpt2:qwen1.5b,anchor_direction_js_to_target,6,-0.5781918561439403,-0.7714285714285715
gpt2:qwen1.5b,target_direction_subspace_residual,6,0.6853578685743578,0.7714285714285715
gpt2:qwen1.5b,capacity_normalized_direction_rmse,6,-0.4077710984900902,-0.7714285714285715
gpt2:qwen1.5b,pair_normalized_direction_rmse,6,-0.41834098345583964,-0.7714285714285715
gpt2:qwen1.5b,target_readability_cross_entropy,6,-0.525964700137552,-0.7714285714285715
gpt2:qwen1.5b,source_to_target_anchor_kl,6,-0.537595879483874,-0.7714285714285715
gpt2:qwen1.5b,target_readability_energy,6,-0.6157064354077489,-0.7714285714285715
gpt2:qwen1.5b,_z_neg_direction_rmse,6,0.3939708046656202,0.7714285714285715
gpt2:qwen1.5b,_z_neg_anchor_js,6,0.5781918561439402,0.7714285714285715
gpt2:qwen1.5b,_z_neg_subspace_residual,6,-0.6853578685743578,-0.7714285714285715
gpt2:qwen1.5b,_z_neg_pair_norm_direction_rmse,6,0.4183409834558396,0.7714285714285715
gpt2:qwen1.5b,_z_neg_target_readability_ce,6,0.525964700137552,0.7714285714285715
gpt2:qwen1.5b,_z_neg_source_to_target_kl,6,0.5375958794838739,0.7714285714285715
gpt2:qwen1.5b,_z_target_readability_energy,6,-0.615706435407749,-0.7714285714285715
gpt2:qwen1.5b,source_target_top_anchor_overlap,6,-0.5847251516690882,-0.7142857142857143
gpt2:qwen1.5b,_z_top_anchor_overlap,6,-0.5847251516690883,-0.7142857142857143
gpt2:qwen1.5b,target_hidden_size,6,0.5405415130932999,0.7061878636037996
gpt2:qwen1.5b,abs_log_hidden_ratio,6,0.5701662817818329,0.7061878636037996
gpt2:qwen1.5b,_z_target_hidden_size,6,0.5405415130932998,0.7061878636037996
gpt2:qwen1.5b,source_target_direction_entropy_gap,6,-0.544637667244779,-0.6571428571428571
gpt2:qwen1.5b,diagnostic_target_direction_entropy,6,0.6078985994973978,0.6571428571428571
gpt2:qwen1.5b,_z_neg_direction_entropy_gap,6,0.544637667244779,0.6571428571428571
gpt2:qwen1.5b,combined_hidden_source_quality_score,6,0.5368312851819353,0.6571428571428571
gpt2:qwen1.5b,target_magnitude_tail_frac,6,-0.8139137403014679,-0.6546536707079772
gpt2:qwen1.5b,_z_neg_target_magnitude_tail,6,0.813913740301468,0.6546536707079772
gpt2:qwen1.5b,prior_target_param_b,6,0.49911405254298136,0.6179143806533246
gpt2:qwen1.5b,prior_log_param_ratio_target_over_source,6,0.39397386129814255,0.6179143806533246
gpt2:qwen1.5b,_z_prior_target_param_b,6,0.49911405254298136,0.6179143806533246
gpt2:qwen1.5b,_z_log_param_ratio,6,0.3939738612981425,0.6179143806533246
gpt2:qwen1.5b,diagnostic_target_direction_std_min,6,-0.8342997261397919,-0.6
gpt2:qwen1.5b,target_readability_tail_frac,6,-0.09872859925467478,-0.6
gpt2:qwen1.5b,_z_neg_target_readability_tail,6,0.09872859925467474,0.6
gpt2:qwen1.5b,combined_hidden_js_score,6,0.5800294041308396,0.6
gpt2:qwen1.5b,combined_param_direction_score,6,0.45884583398173334,0.6
gpt2:qwen1.5b,combined_ratio_direction_score,6,0.4085332796252075,0.6
gpt2:qwen1.5b,diagnostic_target_direction_std_mean,6,-0.29691435544620876,-0.5428571428571428
gpt2:qwen1.5b,target_text_nll,6,-0.19791722028001743,-0.5428571428571428
gpt2:qwen1.5b,source_native_nll,6,0.6177406654842739,0.5428571428571428
gpt2:qwen1.5b,target_minus_source_nll,6,-0.20528887978874508,-0.5428571428571428
gpt2:qwen1.5b,source_target_direction_dispersion_gap,6,-0.3057986067588985,-0.5428571428571428
gpt2:qwen1.5b,_z_neg_direction_dispersion_gap,6,0.30579860675889853,0.5428571428571428
gpt2:qwen1.5b,_z_neg_source_native_nll,6,-0.6177406654842721,-0.5428571428571428
gpt2:qwen1.5b,combined_hidden_direction_score,6,0.5059911122953809,0.5428571428571428
gpt2:qwen1.5b,pair_geometry_compatibility_score,6,0.32594619799660557,0.37142857142857144
gpt2:qwen1.5b,diagnostic_source_direction_entropy_mean,6,-0.046374193923717055,-0.37032803990902063
gpt2:qwen1.5b,diagnostic_rel_magnitude_z_abs_mean,6,-0.543929794969173,-0.3142857142857143
gpt2:qwen1.5b,diagnostic_target_magnitude_std_mean,6,0.7944477239887703,0.3142857142857143
gpt2:qwen1.5b,diagnostic_target_magnitude_std_min,6,0.794447719888086,0.3142857142857143
gpt2:qwen1.5b,diagnostic_source_direction_std_mean,6,0.03408116138472606,-0.18516401995451032
gpt2:qwen1.5b,diagnostic_rel_direction_z2_mean,6,0.7574246013650746,0.08571428571428572
gpt2:qwen1.5b,target_readability_z2_mean,6,0.760164777335147,0.08571428571428572
gpt2:qwen1.5b,_z_neg_target_readability_z2,6,-0.760164777335147,-0.08571428571428572
gpt2:qwen1.5b,rel_magnitude_l1_to_target,6,0.6868935534283129,0.02857142857142857
gpt2:qwen1.5b,rel_magnitude_rmse_to_target,6,0.7135576585937276,0.02857142857142857
gpt2:qwen1.5b,_z_neg_magnitude_rmse,6,-0.7135576585937274,-0.02857142857142857
gpt2:qwen1.5b,prior_same_model_family,6,0.0681762284825536,0.0
gpt2:qwen1.5b,prior_cross_model_family,6,-0.06817622848255364,0.0
gpt2:qwen3b,target_readability_energy,6,-0.8119987843238055,-0.9428571428571428
gpt2:qwen3b,_z_target_readability_energy,6,-0.8119987843238055,-0.9428571428571428
gpt2:qwen3b,source_target_direction_entropy_gap,6,-0.7456682173326201,-0.8857142857142857
gpt2:qwen3b,_z_neg_direction_entropy_gap,6,0.7456682173326201,0.8857142857142857
gpt2:qwen3b,combined_hidden_js_score,6,0.7057445264053752,0.8285714285714286
gpt2:qwen3b,target_hidden_size,6,0.6430738139970492,0.8116794499134278
gpt2:qwen3b,_z_target_hidden_size,6,0.6430738139970493,0.8116794499134278
gpt2:qwen3b,anchor_direction_js_to_target,6,-0.7282964546163948,-0.7714285714285715
gpt2:qwen3b,diagnostic_target_direction_std_min,6,-0.9108166869568677,-0.7714285714285715
gpt2:qwen3b,target_text_nll,6,-0.5575725478429154,-0.7714285714285715
gpt2:qwen3b,target_minus_source_nll,6,-0.5605841560849479,-0.7714285714285715
gpt2:qwen3b,target_readability_cross_entropy,6,-0.718798744463943,-0.7714285714285715
gpt2:qwen3b,source_to_target_anchor_kl,6,-0.7160325662374109,-0.7714285714285715
gpt2:qwen3b,diagnostic_target_direction_entropy,6,0.7479248090745974,0.7714285714285715
gpt2:qwen3b,_z_neg_anchor_js,6,0.7282964546163948,0.7714285714285715
gpt2:qwen3b,_z_neg_target_readability_ce,6,0.718798744463943,0.7714285714285715
gpt2:qwen3b,_z_neg_source_to_target_kl,6,0.7160325662374109,0.7714285714285715
gpt2:qwen3b,combined_hidden_direction_score,6,0.7188602207332488,0.7714285714285715
gpt2:qwen3b,combined_hidden_source_quality_score,6,0.6403029740453987,0.7714285714285715
gpt2:qwen3b,combined_ratio_direction_score,6,0.7278801837186476,0.7714285714285715
gpt2:qwen3b,abs_log_hidden_ratio,6,0.535081175004153,0.753702346348183
gpt2:qwen3b,prior_target_param_b,6,0.6978722179320997,0.753702346348183
gpt2:qwen3b,prior_log_param_ratio_target_over_source,6,0.7081380925234616,0.753702346348183
gpt2:qwen3b,_z_prior_target_param_b,6,0.6978722179320997,0.753702346348183
