task,group,metric,n,top1_hit,regret_at_1,spearman,best_retention,prior_pick_retention
T1_select_source,llama1b,abs_log_hidden_ratio,12,0,0.2924145431840992,-0.0788778768541191,0.686397067462462,0.3939825242783628
T1_select_source,llama1b,prior_same_model_family,12,0,0.03610955390921078,0.10241831129983783,0.686397067462462,0.6502875135532512
T1_select_source,llama1b,prior_cross_model_family,12,0,0.19924538182404095,-0.10241831129983783,0.686397067462462,0.48715168563842104
T1_select_source,llama1b,prior_source_param_b,12,0,0.03777790459182462,-0.1382924964680298,0.686397067462462,0.6486191628706374
T1_select_source,llama1b,prior_log_param_ratio_target_over_source,12,0,0.03835528148802103,0.1382924964680298,0.686397067462462,0.648041785974441
T1_select_source,llama1b,pair_normalized_direction_rmse,12,0,0.23489801770099128,-0.02097902097902098,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,target_readability_z2_mean,12,0,0.23489801770099128,0.07692307692307693,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,target_readability_tail_frac,12,0,0.23489801770099128,0.11888111888111888,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,target_readability_cross_entropy,12,0,0.23489801770099128,0.006993006993006993,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,source_to_target_anchor_kl,12,0,0.23489801770099128,-0.013986013986013986,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,target_readability_energy,12,0,0.03835528148802103,0.1958041958041958,0.686397067462462,0.648041785974441
T1_select_source,llama1b,source_target_top_anchor_overlap,12,0,0.28472810848830193,0.13286713286713286,0.686397067462462,0.40166895897416005
T1_select_source,llama1b,source_target_direction_entropy_gap,12,0,0.23489801770099128,0.013986013986013986,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,source_target_direction_dispersion_gap,12,0,0.19924538182404095,0.055944055944055944,0.686397067462462,0.48715168563842104
T1_select_source,llama1b,diagnostic_source_direction_entropy_mean,12,0,0.19924538182404095,-0.006993006993006993,0.686397067462462,0.48715168563842104
T1_select_source,llama1b,diagnostic_target_direction_entropy,12,0,0.19924538182404095,-0.045058049632440256,0.686397067462462,0.48715168563842104
T1_select_source,llama1b,diagnostic_source_direction_std_mean,12,0,0.28472810848830193,0.03496503496503497,0.686397067462462,0.40166895897416005
T1_select_source,llama1b,_z_log_param_ratio,12,0,0.03835528148802103,0.1382924964680298,0.686397067462462,0.648041785974441
T1_select_source,llama1b,_z_neg_direction_rmse,12,0,0.23489801770099128,0.055944055944055944,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,_z_neg_anchor_js,12,0,0.23489801770099128,-0.013986013986013986,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,_z_neg_magnitude_rmse,12,0,0.03610955390921078,0.2867132867132867,0.686397067462462,0.6502875135532512
T1_select_source,llama1b,_z_neg_subspace_residual,12,0,0.03777790459182462,-0.04895104895104895,0.686397067462462,0.6486191628706374
T1_select_source,llama1b,_z_neg_pair_norm_direction_rmse,12,0,0.23489801770099128,-0.02097902097902098,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,_z_neg_target_readability_z2,12,0,0.23489801770099128,0.07692307692307693,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,_z_neg_target_readability_tail,12,0,0.23489801770099128,0.11888111888111888,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,_z_neg_target_readability_ce,12,0,0.23489801770099128,0.006993006993006993,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,_z_neg_source_to_target_kl,12,0,0.23489801770099128,-0.013986013986013986,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,_z_target_readability_energy,12,0,0.03835528148802103,0.1958041958041958,0.686397067462462,0.648041785974441
T1_select_source,llama1b,_z_top_anchor_overlap,12,0,0.28472810848830193,0.13286713286713286,0.686397067462462,0.40166895897416005
T1_select_source,llama1b,_z_neg_direction_entropy_gap,12,0,0.23489801770099128,0.013986013986013986,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,_z_neg_direction_dispersion_gap,12,0,0.19924538182404095,0.055944055944055944,0.686397067462462,0.48715168563842104
T1_select_source,llama1b,_z_neg_source_native_nll,12,0,0.23489801770099128,-0.5734265734265734,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,combined_hidden_direction_score,12,0,0.23489801770099128,0.055944055944055944,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,combined_hidden_js_score,12,0,0.23489801770099128,-0.013986013986013986,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,combined_hidden_source_quality_score,12,0,0.23489801770099128,-0.5734265734265734,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,combined_param_direction_score,12,0,0.23489801770099128,0.055944055944055944,0.686397067462462,0.4514990497614707
T1_select_source,llama1b,combined_ratio_direction_score,12,0,0.03835528148802103,0.07692307692307693,0.686397067462462,0.648041785974441
T1_select_source,llama1b,pair_geometry_compatibility_score,12,0,0.03835528148802103,0.27972027972027974,0.686397067462462,0.648041785974441
T1_select_source,llama3b,rel_direction_l1_to_target,12,0,0.13269063116287338,0.18181818181818182,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,rel_direction_rmse_to_target,12,0,0.13269063116287338,0.18181818181818182,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,rel_magnitude_l1_to_target,12,0,0.059083034776716725,0.09090909090909091,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,rel_magnitude_rmse_to_target,12,0,0.059083034776716725,0.09090909090909091,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,memory_target_norm_gap,12,0,0.07074697684814457,0.08391608391608392,0.6662448757339021,0.5954978988857575
T1_select_source,llama3b,anchor_direction_js_to_target,12,0,0.13269063116287338,0.04895104895104895,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,target_direction_subspace_residual,12,0,0.056786351428172455,-0.32867132867132864,0.6662448757339021,0.6094585243057297
T1_select_source,llama3b,capacity_normalized_direction_rmse,12,0,0.13269063116287338,0.18181818181818182,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,diagnostic_rel_direction_z2_mean,12,0,0.13269063116287338,0.09090909090909091,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,diagnostic_rel_magnitude_z_abs_mean,12,0,0.059083034776716725,-0.02097902097902098,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,diagnostic_target_direction_std_mean,12,0,0.056786351428172455,-0.09011609926488051,0.6662448757339021,0.6094585243057297
T1_select_source,llama3b,diagnostic_target_direction_std_min,12,0,0.056786351428172455,-0.27034829779464153,0.6662448757339021,0.6094585243057297
T1_select_source,llama3b,diagnostic_target_magnitude_std_mean,12,0,0.07074697684814457,-0.27034829779464153,0.6662448757339021,0.5954978988857575
T1_select_source,llama3b,diagnostic_target_magnitude_std_min,12,0,0.07074697684814457,-0.27034829779464153,0.6662448757339021,0.5954978988857575
T1_select_source,llama3b,source_native_nll,12,0,0.13269063116287338,-0.4965034965034965,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,target_minus_source_nll,12,0,0.040561637510672544,0.4965034965034965,0.6662448757339021,0.6256832382232296
T1_select_source,llama3b,source_hidden_size,12,0,0.056786351428172455,-0.393041832067032,0.6662448757339021,0.6094585243057297
T1_select_source,llama3b,abs_log_hidden_ratio,12,0,0.08274438931843309,-0.45127025163251827,0.6662448757339021,0.583500486415469
T1_select_source,llama3b,prior_same_model_family,12,0,0.059083034776716725,-0.20483662259967567,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,prior_cross_model_family,12,0,0.07074697684814457,0.20483662259967567,0.6662448757339021,0.5954978988857575
T1_select_source,llama3b,prior_source_param_b,12,0,0.056786351428172455,-0.24380434664000444,0.6662448757339021,0.6094585243057297
T1_select_source,llama3b,prior_log_param_ratio_target_over_source,12,0,0.059083034776716725,0.24380434664000444,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,prior_param_tier_jump,12,0,0.059083034776716725,-0.2508726030021272,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,pair_normalized_direction_rmse,12,0,0.13269063116287338,-0.11888111888111888,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,target_readability_z2_mean,12,0,0.13269063116287338,0.09090909090909091,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,target_readability_tail_frac,12,0,0.13269063116287338,0.15384615384615385,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,target_readability_cross_entropy,12,0,0.13269063116287338,0.2517482517482518,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,source_to_target_anchor_kl,12,0,0.13269063116287338,0.04895104895104895,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,target_readability_energy,12,0,0.040561637510672544,0.4405594405594406,0.6662448757339021,0.6256832382232296
T1_select_source,llama3b,source_target_top_anchor_overlap,12,0,0.17116106770943545,0.3006993006993007,0.6662448757339021,0.49508380802446667
T1_select_source,llama3b,source_target_direction_entropy_gap,12,0,0.13269063116287338,0.2727272727272727,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,source_target_direction_dispersion_gap,12,0,0.059083034776716725,-0.25874125874125875,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,diagnostic_source_direction_entropy_mean,12,0,0.07074697684814457,-0.46853146853146854,0.6662448757339021,0.5954978988857575
T1_select_source,llama3b,diagnostic_target_direction_entropy,12,0,0.07074697684814457,0.09011609926488051,0.6662448757339021,0.5954978988857575
T1_select_source,llama3b,diagnostic_source_direction_std_mean,12,0,0.059083034776716725,-0.32167832167832167,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,_z_log_param_ratio,12,0,0.059083034776716725,0.24380434664000444,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,_z_neg_direction_rmse,12,0,0.13269063116287338,0.18181818181818182,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,_z_neg_anchor_js,12,0,0.13269063116287338,0.04895104895104895,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,_z_neg_magnitude_rmse,12,0,0.059083034776716725,0.09090909090909091,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,_z_neg_subspace_residual,12,0,0.056786351428172455,-0.32867132867132864,0.6662448757339021,0.6094585243057297
T1_select_source,llama3b,_z_neg_pair_norm_direction_rmse,12,0,0.13269063116287338,-0.11888111888111888,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,_z_neg_target_readability_z2,12,0,0.13269063116287338,0.09090909090909091,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,_z_neg_target_readability_tail,12,0,0.13269063116287338,0.15384615384615385,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,_z_neg_target_readability_ce,12,0,0.13269063116287338,0.2517482517482518,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,_z_neg_source_to_target_kl,12,0,0.13269063116287338,0.04895104895104895,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,_z_target_readability_energy,12,0,0.040561637510672544,0.4405594405594406,0.6662448757339021,0.6256832382232296
T1_select_source,llama3b,_z_top_anchor_overlap,12,0,0.17116106770943545,0.3006993006993007,0.6662448757339021,0.49508380802446667
T1_select_source,llama3b,_z_neg_direction_entropy_gap,12,0,0.13269063116287338,0.2727272727272727,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,_z_neg_direction_dispersion_gap,12,0,0.059083034776716725,-0.25874125874125875,0.6662448757339021,0.6071618409571854
T1_select_source,llama3b,_z_neg_source_native_nll,12,0,0.13269063116287338,-0.4965034965034965,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,combined_hidden_direction_score,12,0,0.13269063116287338,0.18181818181818182,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,combined_hidden_js_score,12,0,0.13269063116287338,0.04895104895104895,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,combined_hidden_source_quality_score,12,0,0.13269063116287338,-0.4965034965034965,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,combined_param_direction_score,12,0,0.13269063116287338,0.18181818181818182,0.6662448757339021,0.5335542445710287
T1_select_source,llama3b,combined_ratio_direction_score,12,0,0.040561637510672544,0.35664335664335667,0.6662448757339021,0.6256832382232296
T1_select_source,llama3b,pair_geometry_compatibility_score,12,0,0.07074697684814457,0.25874125874125875,0.6662448757339021,0.5954978988857575
T1_select_source,llama8b,rel_direction_l1_to_target,11,0,0.15115883537274866,0.22727272727272727,1.1140007170897188,0.9628418817169702
T1_select_source,llama8b,rel_direction_rmse_to_target,11,0,0.15115883537274866,0.14545454545454545,1.1140007170897188,0.9628418817169702
T1_select_source,llama8b,rel_magnitude_l1_to_target,11,0,0.1892822667389885,0.02727272727272727,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,rel_magnitude_rmse_to_target,11,0,0.1892822667389885,0.02727272727272727,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,memory_target_norm_gap,11,0,0.6843847563580558,-0.21818181818181817,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,anchor_direction_js_to_target,11,0,0.6843847563580558,-0.2818181818181818,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,target_direction_subspace_residual,11,0,0.3175291662452998,-0.17272727272727273,1.1140007170897188,0.796471550844419
T1_select_source,llama8b,capacity_normalized_direction_rmse,11,0,0.15115883537274866,0.14545454545454545,1.1140007170897188,0.9628418817169702
T1_select_source,llama8b,diagnostic_rel_direction_z2_mean,11,0,0.4140164522164479,-0.045454545454545456,1.1140007170897188,0.6999842648732709
T1_select_source,llama8b,diagnostic_rel_magnitude_z_abs_mean,11,0,0.6843847563580558,-0.3,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,diagnostic_target_direction_std_mean,11,0,0.6843847563580558,-0.3819143697985006,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,diagnostic_target_direction_std_min,11,0,0.4140164522164479,0.17085642859406605,1.1140007170897188,0.6999842648732709
T1_select_source,llama8b,diagnostic_target_magnitude_std_mean,11,0,0.6843847563580558,-0.17085642859406605,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,diagnostic_target_magnitude_std_min,11,0,0.6843847563580558,-0.17085642859406605,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,source_native_nll,11,0,0.3175291662452998,0.6272727272727273,1.1140007170897188,0.796471550844419
T1_select_source,llama8b,target_minus_source_nll,11,0,0.4140164522164479,-0.6272727272727273,1.1140007170897188,0.6999842648732709
T1_select_source,llama8b,source_hidden_size,11,0,0.6843847563580558,-0.31949923296117433,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,abs_log_hidden_ratio,11,0,0.6843847563580558,-0.31949923296117433,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,prior_same_model_family,11,0,0.3246450194412006,0.2581988897471611,1.1140007170897188,0.7893556976485182
T1_select_source,llama8b,prior_cross_model_family,11,0,0.6843847563580558,-0.2581988897471611,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,prior_source_param_b,11,0,0.6843847563580558,-0.3441078798619661,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,prior_log_param_ratio_target_over_source,11,0,0.1892822667389885,0.3441078798619661,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,prior_param_tier_jump,11,0,0.3246450194412006,0.3585685828003181,1.1140007170897188,0.7893556976485182
T1_select_source,llama8b,pair_normalized_direction_rmse,11,0,0.15115883537274866,0.1,1.1140007170897188,0.9628418817169702
T1_select_source,llama8b,target_readability_z2_mean,11,0,0.4140164522164479,-0.045454545454545456,1.1140007170897188,0.6999842648732709
T1_select_source,llama8b,target_readability_tail_frac,11,0,0.3934054797243103,0.0956722299914231,1.1140007170897188,0.7205952373654085
T1_select_source,llama8b,target_readability_cross_entropy,11,0,0.3246450194412006,0.22727272727272727,1.1140007170897188,0.7893556976485182
T1_select_source,llama8b,source_to_target_anchor_kl,11,0,0.6843847563580558,-0.2818181818181818,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,target_readability_energy,11,0,0.6843847563580558,-0.16363636363636364,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,source_target_top_anchor_overlap,11,0,0.1892822667389885,0.0,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,source_target_direction_entropy_gap,11,0,0.6843847563580558,-0.39090909090909093,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,source_target_direction_dispersion_gap,11,0,0.1892822667389885,0.0,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,diagnostic_source_direction_entropy_mean,11,0,0.6843847563580558,-0.37272727272727274,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,diagnostic_target_direction_entropy,11,0,0.3246450194412006,0.3819143697985006,1.1140007170897188,0.7893556976485182
T1_select_source,llama8b,diagnostic_source_direction_std_mean,11,0,0.1892822667389885,-0.03636363636363636,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,_z_log_param_ratio,11,0,0.1892822667389885,0.3441078798619661,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,_z_neg_direction_rmse,11,0,0.15115883537274866,0.14545454545454545,1.1140007170897188,0.9628418817169702
T1_select_source,llama8b,_z_neg_anchor_js,11,0,0.6843847563580558,-0.2818181818181818,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,_z_neg_magnitude_rmse,11,0,0.1892822667389885,0.02727272727272727,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,_z_neg_subspace_residual,11,0,0.3175291662452998,-0.17272727272727273,1.1140007170897188,0.796471550844419
T1_select_source,llama8b,_z_neg_pair_norm_direction_rmse,11,0,0.15115883537274866,0.1,1.1140007170897188,0.9628418817169702
T1_select_source,llama8b,_z_neg_target_readability_z2,11,0,0.4140164522164479,-0.045454545454545456,1.1140007170897188,0.6999842648732709
T1_select_source,llama8b,_z_neg_target_readability_tail,11,0,0.3934054797243103,0.0956722299914231,1.1140007170897188,0.7205952373654085
T1_select_source,llama8b,_z_neg_target_readability_ce,11,0,0.3246450194412006,0.22727272727272727,1.1140007170897188,0.7893556976485182
T1_select_source,llama8b,_z_neg_source_to_target_kl,11,0,0.6843847563580558,-0.2818181818181818,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,_z_target_readability_energy,11,0,0.6843847563580558,-0.16363636363636364,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,_z_top_anchor_overlap,11,0,0.1892822667389885,0.0,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,_z_neg_direction_entropy_gap,11,0,0.6843847563580558,-0.39090909090909093,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,_z_neg_direction_dispersion_gap,11,0,0.1892822667389885,0.0,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,_z_neg_source_native_nll,11,0,0.3175291662452998,0.6272727272727273,1.1140007170897188,0.796471550844419
T1_select_source,llama8b,combined_hidden_direction_score,11,0,0.15115883537274866,0.14545454545454545,1.1140007170897188,0.9628418817169702
T1_select_source,llama8b,combined_hidden_js_score,11,0,0.6843847563580558,-0.2818181818181818,1.1140007170897188,0.42961596073166297
T1_select_source,llama8b,combined_hidden_source_quality_score,11,0,0.3175291662452998,0.6272727272727273,1.1140007170897188,0.796471550844419
T1_select_source,llama8b,combined_param_direction_score,11,0,0.15115883537274866,0.14545454545454545,1.1140007170897188,0.9628418817169702
T1_select_source,llama8b,combined_ratio_direction_score,11,0,0.1892822667389885,0.35454545454545455,1.1140007170897188,0.9247184503507303
T1_select_source,llama8b,pair_geometry_compatibility_score,11,0,0.3246450194412006,-0.03636363636363636,1.1140007170897188,0.7893556976485182
T1_select_source,mistral7b,rel_direction_l1_to_target,12,0,0.17621607918420967,-0.3706293706293706,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,rel_direction_rmse_to_target,12,0,0.17621607918420967,-0.42657342657342656,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,rel_magnitude_l1_to_target,12,0,0.15812361278292275,-0.1048951048951049,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,rel_magnitude_rmse_to_target,12,0,0.15812361278292275,-0.04195804195804196,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,memory_target_norm_gap,12,0,0.15812361278292275,-0.20279720279720279,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,anchor_direction_js_to_target,12,0,0.5444592483634881,-0.2517482517482518,0.7633085866562762,0.21884933829278808
T1_select_source,mistral7b,target_direction_subspace_residual,12,1,0.0,0.04895104895104895,0.7633085866562762,0.7633085866562762
T1_select_source,mistral7b,capacity_normalized_direction_rmse,12,0,0.17621607918420967,-0.42657342657342656,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,diagnostic_rel_direction_z2_mean,12,0,0.17621607918420967,-0.46153846153846156,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,diagnostic_rel_magnitude_z_abs_mean,12,0,0.15812361278292275,-0.1048951048951049,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,diagnostic_target_direction_std_mean,12,0,0.15812361278292275,-0.38624363966821407,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,diagnostic_target_direction_std_min,12,0,0.15812361278292275,-0.38624363966821407,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,diagnostic_target_magnitude_std_mean,12,0,0.15812361278292275,-0.38624363966821407,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,diagnostic_target_magnitude_std_min,12,0,0.15812361278292275,-0.38624363966821407,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,source_native_nll,12,0,0.17621607918420967,-0.5734265734265734,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,target_minus_source_nll,12,0,0.05497844232771831,0.5734265734265734,0.7633085866562762,0.7083301443285579
T1_select_source,mistral7b,source_hidden_size,12,0,0.15988858197133826,-0.4087308164258898,0.7633085866562762,0.603420004684938
T1_select_source,mistral7b,abs_log_hidden_ratio,12,0,0.15988858197133826,-0.4087308164258898,0.7633085866562762,0.603420004684938
T1_select_source,mistral7b,prior_source_param_b,12,0,0.15988858197133826,-0.29399935918353476,0.7633085866562762,0.603420004684938
T1_select_source,mistral7b,prior_log_param_ratio_target_over_source,12,0,0.15812361278292275,0.29399935918353476,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,prior_param_tier_jump,12,0,0.15812361278292275,0.2660905781950872,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,pair_normalized_direction_rmse,12,0,0.17621607918420967,-0.5314685314685315,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,target_readability_z2_mean,12,0,0.17621607918420967,-0.46153846153846156,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,target_readability_tail_frac,12,0,0.15988858197133826,-0.2697026903102633,0.7633085866562762,0.603420004684938
T1_select_source,mistral7b,target_readability_cross_entropy,12,0,0.025071375725063683,-0.06993006993006994,0.7633085866562762,0.7382372109312125
T1_select_source,mistral7b,source_to_target_anchor_kl,12,0,0.5444592483634881,-0.2517482517482518,0.7633085866562762,0.21884933829278808
T1_select_source,mistral7b,target_readability_energy,12,0,0.025071375725063683,-0.06993006993006994,0.7633085866562762,0.7382372109312125
T1_select_source,mistral7b,source_target_top_anchor_overlap,12,0,0.2749033826390204,-0.0979020979020979,0.7633085866562762,0.4884052040172558
T1_select_source,mistral7b,source_target_direction_entropy_gap,12,0,0.5444592483634881,-0.25874125874125875,0.7633085866562762,0.21884933829278808
T1_select_source,mistral7b,source_target_direction_dispersion_gap,12,0,0.15812361278292275,-0.42657342657342656,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,diagnostic_source_direction_entropy_mean,12,0,0.5444592483634881,-0.25874125874125875,0.7633085866562762,0.21884933829278808
T1_select_source,mistral7b,diagnostic_target_direction_entropy,12,0,0.15812361278292275,-0.38624363966821407,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,diagnostic_source_direction_std_mean,12,0,0.15812361278292275,-0.42657342657342656,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,_z_log_param_ratio,12,0,0.15812361278292275,0.29399935918353476,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,_z_neg_direction_rmse,12,0,0.17621607918420967,-0.42657342657342656,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,_z_neg_anchor_js,12,0,0.5444592483634881,-0.2517482517482518,0.7633085866562762,0.21884933829278808
T1_select_source,mistral7b,_z_neg_magnitude_rmse,12,0,0.15812361278292275,-0.04195804195804196,0.7633085866562762,0.6051849738733535
T1_select_source,mistral7b,_z_neg_subspace_residual,12,1,0.0,0.04895104895104895,0.7633085866562762,0.7633085866562762
T1_select_source,mistral7b,_z_neg_pair_norm_direction_rmse,12,0,0.17621607918420967,-0.5314685314685315,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,_z_neg_target_readability_z2,12,0,0.17621607918420967,-0.46153846153846156,0.7633085866562762,0.5870925074720665
T1_select_source,mistral7b,_z_neg_target_readability_tail,12,0,0.15988858197133826,-0.2697026903102633,0.7633085866562762,0.603420004684938
T1_select_source,mistral7b,_z_neg_target_readability_ce,12,0,0.025071375725063683,-0.06993006993006994,0.7633085866562762,0.7382372109312125
T1_select_source,mistral7b,_z_neg_source_to_target_kl,12,0,0.5444592483634881,-0.2517482517482518,0.7633085866562762,0.21884933829278808
T1_select_source,mistral7b,_z_target_readability_energy,12,0,0.025071375725063683,-0.06993006993006994,0.7633085866562762,0.7382372109312125
T1_select_source,mistral7b,_z_top_anchor_overlap,12,0,0.2749033826390204,-0.0979020979020979,0.7633085866562762,0.4884052040172558
