task,metric,tier,n_groups,top1_hit_rate,mean_regret_at_1,median_regret_at_1,mean_spearman,mean_abs_spearman
T1_select_source,diagnostic_target_direction_std_min,other,7,0.0,0.18745575931184602,0.15812361278292275,-0.13100604425938078,0.25784481634176737
T1_select_source,diagnostic_rel_magnitude_z_abs_mean,other,7,0.0,0.19862338806745614,0.15812361278292275,0.08601398601398602,0.25364635364635363
T1_select_source,diagnostic_rel_direction_z2_mean,other,7,0.0,0.1959530048546127,0.17621607918420967,-0.15734265734265734,0.2272727272727273
T1_select_source,target_readability_z2_mean,L1_pair_compatibility,7,0.0,0.1959530048546127,0.17621607918420967,-0.15734265734265734,0.2272727272727273
T1_select_source,_z_neg_target_readability_z2,other,7,0.0,0.1959530048546127,0.17621607918420967,-0.15734265734265734,0.2272727272727273
T1_select_source,diagnostic_target_direction_entropy,other,7,0.0,0.19998790510606815,0.19924538182404095,-0.013811400565939503,0.22719643956936458
T1_select_source,target_readability_energy,L1_pair_compatibility,7,0.0,0.16413258546391485,0.040561637510672544,0.04755244755244755,0.21618381618381619
T1_select_source,_z_target_readability_energy,other,7,0.0,0.16413258546391485,0.040561637510672544,0.04755244755244755,0.21618381618381619
T1_select_source,pair_normalized_direction_rmse,L1_pair_compatibility,7,0.0,0.2182480919670251,0.15115883537274866,-0.08761238761238761,0.2140859140859141
T1_select_source,_z_neg_pair_norm_direction_rmse,other,7,0.0,0.2182480919670251,0.15115883537274866,-0.08761238761238761,0.2140859140859141
T1_select_source,rel_direction_rmse_to_target,L1_mechanism,7,0.0,0.1584019167340842,0.15115883537274866,-0.05614385614385614,0.2115884115884116
T1_select_source,capacity_normalized_direction_rmse,L1_mechanism,7,0.0,0.1584019167340842,0.15115883537274866,-0.05614385614385614,0.2115884115884116
T1_select_source,_z_neg_direction_rmse,other,7,0.0,0.1584019167340842,0.15115883537274866,-0.05614385614385614,0.2115884115884116
T1_select_source,combined_hidden_direction_score,L4_composite,7,0.0,0.1584019167340842,0.15115883537274866,-0.05614385614385614,0.2115884115884116
T1_select_source,combined_param_direction_score,L4_composite,7,0.0,0.1584019167340842,0.15115883537274866,-0.05614385614385614,0.2115884115884116
T1_select_source,rel_direction_l1_to_target,L1_mechanism,7,0.0,0.1584019167340842,0.15115883537274866,-0.037462537462537464,0.2042957042957043
T1_select_source,target_readability_cross_entropy,L1_pair_compatibility,7,0.0,0.19492276983947102,0.23489801770099128,0.08341658341658342,0.15134865134865136
T1_select_source,_z_neg_target_readability_ce,other,7,0.0,0.19492276983947102,0.23489801770099128,0.08341658341658342,0.15134865134865136
T2_select_target,target_magnitude_tail_frac,L1_pair_compatibility,2,1.0,0.0,0.0,0.6546536707079772,0.6546536707079772
T2_select_target,_z_neg_target_magnitude_tail,other,2,1.0,0.0,0.0,0.6546536707079772,0.6546536707079772
T2_select_target,rel_direction_l1_to_target,L1_mechanism,14,0.8571428571428571,0.010419831784222146,0.0,0.5,0.5
T2_select_target,rel_direction_rmse_to_target,L1_mechanism,14,0.8571428571428571,0.010419831784222146,0.0,0.5,0.5
T2_select_target,capacity_normalized_direction_rmse,L1_mechanism,14,0.8571428571428571,0.010419831784222146,0.0,0.5,0.5
T2_select_target,pair_normalized_direction_rmse,L1_pair_compatibility,14,0.8571428571428571,0.010419831784222146,0.0,0.5,0.5
T2_select_target,_z_neg_direction_rmse,other,14,0.8571428571428571,0.010419831784222146,0.0,0.5,0.5
T2_select_target,_z_neg_pair_norm_direction_rmse,other,14,0.8571428571428571,0.010419831784222146,0.0,0.5,0.5
T2_select_target,diagnostic_rel_magnitude_z_abs_mean,other,14,0.7142857142857143,0.16900424990257604,0.0,0.5040816326530612,0.6510204081632652
T2_select_target,diagnostic_target_magnitude_std_mean,other,14,0.7142857142857143,0.16900424990257604,0.0,0.5040816326530612,0.6510204081632652
T2_select_target,diagnostic_target_magnitude_std_min,other,14,0.7142857142857143,0.16900424990257604,0.0,0.5040816326530612,0.6510204081632652
T2_select_target,combined_ratio_direction_score,L4_composite,14,0.6428571428571429,0.15754815359555346,0.0,0.5040816326530612,0.5040816326530612
T2_select_target,pair_geometry_compatibility_score,L1_pair_compatibility,14,0.5714285714285714,0.198157719592121,0.0,0.4306122448979592,0.4306122448979592
T2_select_target,source_target_direction_entropy_gap,L1_pair_compatibility,14,0.42857142857142855,0.37000472074522456,0.21694477503612403,0.42653061224489797,0.4510204081632653
T2_select_target,_z_neg_direction_entropy_gap,other,14,0.42857142857142855,0.37000472074522456,0.21694477503612403,0.42653061224489797,0.4510204081632653
T2_select_target,diagnostic_rel_direction_z2_mean,other,14,0.42857142857142855,0.29730774886290373,0.07293882248955502,0.21020408163265308,0.37755102040816324
T2_select_target,target_readability_z2_mean,L1_pair_compatibility,14,0.42857142857142855,0.29730774886290373,0.07293882248955502,0.21020408163265308,0.37755102040816324
T2_select_target,_z_neg_target_readability_z2,other,14,0.42857142857142855,0.29730774886290373,0.07293882248955502,0.21020408163265308,0.37755102040816324
T2_select_target,anchor_direction_js_to_target,L1_mechanism,14,0.35714285714285715,0.3523531430849555,0.35323731431445465,0.4510204081632653,0.4877551020408163
T2_select_target,_z_neg_anchor_js,other,14,0.35714285714285715,0.3523531430849555,0.35323731431445465,0.4510204081632653,0.4877551020408163
T2_select_target,diagnostic_target_direction_std_min,other,14,0.35714285714285715,0.5824384827566129,0.5989567718169728,-0.4795918367346939,0.4836734693877551
T2_select_target,target_readability_tail_frac,L1_pair_compatibility,14,0.35714285714285715,0.33488690835902407,0.17744321329430146,0.32545800970182803,0.4828244336646355
T2_select_target,_z_neg_target_readability_tail,other,14,0.35714285714285715,0.33488690835902407,0.17744321329430146,0.32545800970182803,0.4828244336646355
T2_select_target,combined_param_direction_score,L4_composite,14,0.35714285714285715,0.29022534344038975,0.1549917859409531,0.4755102040816327,0.4795918367346939
T2_select_target,source_to_target_anchor_kl,L1_pair_compatibility,14,0.2857142857142857,0.4128602711722487,0.43841595792870186,0.44693877551020406,0.4836734693877551
T2_select_target,_z_neg_source_to_target_kl,other,14,0.2857142857142857,0.4128602711722487,0.43841595792870186,0.44693877551020406,0.4836734693877551
T2_select_target,source_target_top_anchor_overlap,L1_pair_compatibility,14,0.2857142857142857,0.42361930817907983,0.5133629633836455,0.03079101198847084,0.4389542772945933
T2_select_target,_z_top_anchor_overlap,other,14,0.2857142857142857,0.42361930817907983,0.5133629633836455,0.03079101198847084,0.4389542772945933
T2_select_target,target_text_nll,L2_text,14,0.21428571428571427,0.4735968418120435,0.5660856735095744,0.27755102040816326,0.31428571428571433
T2_select_target,target_minus_source_nll,L2_text,14,0.21428571428571427,0.4735968418120435,0.5660856735095744,0.27755102040816326,0.31428571428571433
T2_select_target,abs_log_hidden_ratio,other,14,0.14285714285714285,0.5589719677902344,0.7177406994511197,0.0956714978360881,0.7270619768029264
T2_select_target,target_hidden_size,L0_baseline,14,0.14285714285714285,0.4106181198023192,0.39813912920424327,0.7257355580646616,0.7257355580646616
T2_select_target,_z_target_hidden_size,L0_baseline,14,0.14285714285714285,0.4106181198023192,0.39813912920424327,0.7257355580646616,0.7257355580646616
T2_select_target,combined_hidden_source_quality_score,L4_composite,14,0.14285714285714285,0.41002198555551306,0.39813912920424327,0.7028427998770798,0.7028427998770798
T2_select_target,prior_target_param_b,L0_baseline,14,0.14285714285714285,0.4106181198023192,0.39813912920424327,0.6084536263581176,0.6084536263581176
T2_select_target,prior_log_param_ratio_target_over_source,L3_discrete,14,0.14285714285714285,0.4106181198023192,0.39813912920424327,0.6084536263581176,0.6084536263581176
T2_select_target,_z_prior_target_param_b,L0_baseline,14,0.14285714285714285,0.4106181198023192,0.39813912920424327,0.6084536263581176,0.6084536263581176
T2_select_target,_z_log_param_ratio,other,14,0.14285714285714285,0.4106181198023192,0.39813912920424327,0.6084536263581176,0.6084536263581176
T2_select_target,combined_hidden_js_score,L4_composite,14,0.14285714285714285,0.5119996225106533,0.6514169416256895,0.5561224489795918,0.5806122448979592
T2_select_target,combined_hidden_direction_score,L4_composite,14,0.14285714285714285,0.4106181198023192,0.39813912920424327,0.5193877551020408,0.5193877551020408
T2_select_target,source_native_nll,L2_text,7,0.14285714285714285,0.8130409657827168,0.7826591386790747,-0.19183673469387755,0.4612244897959184
T2_select_target,_z_neg_source_native_nll,other,7,0.14285714285714285,0.8130409657827168,0.7826591386790747,-0.19183673469387755,0.4612244897959184
T2_select_target,diagnostic_target_direction_entropy,other,14,0.14285714285714285,0.4873179075988491,0.6514169416256895,0.42040816326530617,0.4571428571428572
T2_select_target,prior_param_tier_jump,L3_discrete,14,0.07142857142857142,0.49876338243237855,0.5936889952038833,0.09753964097293762,0.6003016913509386
T2_select_target,source_target_direction_dispersion_gap,L1_pair_compatibility,14,0.07142857142857142,0.4637116532808871,0.5483209047155648,0.4857142857142857,0.5102040816326531
T2_select_target,_z_neg_direction_dispersion_gap,other,14,0.07142857142857142,0.4637116532808871,0.5483209047155648,0.4857142857142857,0.5102040816326531
T2_select_target,target_readability_cross_entropy,L1_pair_compatibility,14,0.07142857142857142,0.5144544417846234,0.6514169416256895,0.4204081632653061,0.45714285714285713
T2_select_target,_z_neg_target_readability_ce,other,14,0.07142857142857142,0.5144544417846234,0.6514169416256895,0.4204081632653061,0.45714285714285713
T2_select_target,rel_magnitude_l1_to_target,L1_mechanism,14,0.07142857142857142,0.6357266082478547,0.6514169416256895,-0.11326530612244898,0.34183673469387754
T2_select_target,diagnostic_source_direction_entropy_mean,other,14,0.07142857142857142,0.692769756286917,0.6734629429095532,0.10793091409610012,0.3062048374635284
T2_select_target,memory_target_norm_gap,other,14,0.0,0.8232414857454583,0.7870112587528676,-0.5948979591836735,0.5948979591836735
T2_select_target,target_readability_energy,L1_pair_compatibility,14,0.0,0.6577699669744128,0.676398373799588,-0.1285714285714286,0.5816326530612245
T2_select_target,_z_target_readability_energy,other,14,0.0,0.6577699669744128,0.676398373799588,-0.1285714285714286,0.5816326530612245
T2_select_target,diagnostic_target_direction_std_mean,other,14,0.0,0.7010061789746628,0.6930715614434646,-0.4897959183673469,0.5142857142857143
T2_select_target,target_direction_subspace_residual,L1_mechanism,14,0.0,0.6030684553446216,0.6733791139891921,-0.5,0.5
T2_select_target,_z_neg_subspace_residual,other,14,0.0,0.6030684553446216,0.6733791139891921,-0.5,0.5
T2_select_target,rel_magnitude_rmse_to_target,L1_mechanism,14,0.0,0.6618727193837828,0.6514169416256895,-0.27346938775510204,0.42857142857142855
T2_select_target,_z_neg_magnitude_rmse,other,14,0.0,0.6618727193837828,0.6514169416256895,-0.27346938775510204,0.42857142857142855
T2_select_target,prior_same_model_family,L3_discrete,12,0.0,0.8359312814110839,0.7013300803444937,0.029462782549439476,0.30548900628638115
T2_select_target,prior_cross_model_family,other,12,0.0,0.6442317997898074,0.6773868073415039,-0.029462782549439476,0.30548900628638115
T2_select_target,diagnostic_source_direction_std_mean,other,14,0.0,0.7968510974783917,0.7160594167549776,-0.043588739422408096,0.2970290510682142
